Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 30 Mar 2014 (W13),IF Brommapojkarna (1),1-2,?,Kalmar FF (1)
?,(Sun) 30 Mar 2014 (W13),Helsingborgs IF (1),1-1,?,Djurgårdens IF (1)
?,(Sun) 30 Mar 2014 (W13),Mjällby AIF (1),2-2,?,Gefle IF (1)
?,(Sun) 30 Mar 2014 (W13),Halmstads BK (1),1-2,?,Örebro SK (1)
?,(Sun) 30 Mar 2014 (W13),Malmö FF (1),3-0,?,Falkenbergs FF (1)
?,(Mon) 31 Mar 2014 (W14),Åtvidabergs FF (1),2-1,?,IF Elfsborg (1)
?,(Mon) 31 Mar 2014 (W14),BK Häcken (1),2-0,?,IFK Norrköping (1)
?,(Mon) 31 Mar 2014 (W14),AIK (1),0-2,?,IFK Göteborg (1)
?,(Fri) 4 Apr 2014 (W14),IF Elfsborg (2),3-1,?,BK Häcken (2)
?,(Sat) 5 Apr 2014 (W14),Falkenbergs FF (2),1-0,?,IF Brommapojkarna (2)
?,(Sun) 6 Apr 2014 (W14),Djurgårdens IF (2),3-0,?,Halmstads BK (2)
?,(Sun) 6 Apr 2014 (W14),Gefle IF (2),1-2,?,AIK (2)
?,(Sun) 6 Apr 2014 (W14),IFK Norrköping (2),2-0,?,Helsingborgs IF (2)
?,(Mon) 7 Apr 2014 (W15),Kalmar FF (2),2-2,?,Åtvidabergs FF (2)
?,(Mon) 7 Apr 2014 (W15),IFK Göteborg (2),0-3,?,Malmö FF (2)
?,(Tue) 8 Apr 2014 (W15),Örebro SK (2),1-0,?,Mjällby AIF (2)
?,(Fri) 11 Apr 2014 (W15),Mjällby AIF (3),0-2,?,Djurgårdens IF (3)
?,(Sat) 12 Apr 2014 (W15),Åtvidabergs FF (3),2-0,?,Falkenbergs FF (3)
?,(Sat) 12 Apr 2014 (W15),Malmö FF (3),1-0,?,Gefle IF (3)
?,(Sun) 13 Apr 2014 (W15),AIK (3),1-1,?,Örebro SK (3)
?,(Sun) 13 Apr 2014 (W15),Halmstads BK (3),0-0,?,IFK Norrköping (3)
?,(Sun) 13 Apr 2014 (W15),Helsingborgs IF (3),4-2,?,BK Häcken (3)
?,(Mon) 14 Apr 2014 (W16),IF Brommapojkarna (3),1-1,?,IFK Göteborg (3)
?,(Mon) 14 Apr 2014 (W16),Kalmar FF (3),0-0,?,IF Elfsborg (3)
?,(Wed) 16 Apr 2014 (W16),BK Häcken (4),3-0,?,Halmstads BK (4)
?,(Wed) 16 Apr 2014 (W16),IFK Norrköping (4),1-1,?,Mjällby AIF (4)
?,(Wed) 16 Apr 2014 (W16),Örebro SK (4),1-2,?,Malmö FF (4)
?,(Wed) 16 Apr 2014 (W16),Djurgårdens IF (4),2-3,?,AIK (4)
?,(Thu) 17 Apr 2014 (W16),Falkenbergs FF (4),1-3,?,Kalmar FF (4)
?,(Thu) 17 Apr 2014 (W16),Gefle IF (4),3-0,?,IF Brommapojkarna (4)
?,(Thu) 17 Apr 2014 (W16),IFK Göteborg (4),5-0,?,Åtvidabergs FF (4)
?,(Thu) 17 Apr 2014 (W16),IF Elfsborg (4),1-0,?,Helsingborgs IF (4)
?,(Sun) 20 Apr 2014 (W16),Halmstads BK (5),2-1,?,Helsingborgs IF (5)
?,(Sun) 20 Apr 2014 (W16),Kalmar FF (5),1-1,?,IFK Göteborg (5)
?,(Sun) 20 Apr 2014 (W16),AIK (5),1-2,?,IFK Norrköping (5)
?,(Sun) 20 Apr 2014 (W16),Mjällby AIF (5),1-4,?,BK Häcken (5)
?,(Mon) 21 Apr 2014 (W17),Åtvidabergs FF (5),2-2,?,Gefle IF (5)
?,(Mon) 21 Apr 2014 (W17),Falkenbergs FF (5),2-3,?,IF Elfsborg (5)
?,(Mon) 21 Apr 2014 (W17),IF Brommapojkarna (5),2-2,?,Örebro SK (5)
?,(Mon) 21 Apr 2014 (W17),Malmö FF (5),2-2,?,Djurgårdens IF (5)
?,(Fri) 25 Apr 2014 (W17),IFK Göteborg (6),1-0,?,Falkenbergs FF (6)
?,(Fri) 25 Apr 2014 (W17),Örebro SK (6),3-2,?,Åtvidabergs FF (6)
?,(Sun) 27 Apr 2014 (W17),Djurgårdens IF (6),3-2,?,IF Brommapojkarna (6)
?,(Sun) 27 Apr 2014 (W17),Helsingborgs IF (6),3-1,?,Mjällby AIF (6)
?,(Sun) 27 Apr 2014 (W17),BK Häcken (6),2-2,?,AIK (6)
?,(Mon) 28 Apr 2014 (W18),IF Elfsborg (6),4-1,?,Halmstads BK (6)
?,(Mon) 28 Apr 2014 (W18),Gefle IF (6),0-2,?,Kalmar FF (6)
?,(Mon) 28 Apr 2014 (W18),IFK Norrköping (6),1-2,?,Malmö FF (6)
?,(Sat) 3 May 2014 (W18),IF Brommapojkarna (7),3-0,?,IFK Norrköping (7)
?,(Sat) 3 May 2014 (W18),Mjällby AIF (7),2-1,?,Halmstads BK (7)
?,(Sun) 4 May 2014 (W18),Åtvidabergs FF (7),1-1,?,Djurgårdens IF (7)
?,(Sun) 4 May 2014 (W18),Malmö FF (7),1-2,?,BK Häcken (7)
?,(Sun) 4 May 2014 (W18),IFK Göteborg (7),0-0,?,IF Elfsborg (7)
?,(Sun) 4 May 2014 (W18),Kalmar FF (7),2-0,?,Örebro SK (7)
?,(Mon) 5 May 2014 (W19),Falkenbergs FF (7),1-1,?,Gefle IF (7)
?,(Mon) 5 May 2014 (W19),AIK (7),2-1,?,Helsingborgs IF (7)
?,(Wed) 7 May 2014 (W19),Djurgårdens IF (8),0-0,?,Kalmar FF (8)
?,(Wed) 7 May 2014 (W19),IF Elfsborg (8),3-1,?,Mjällby AIF (8)
