Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 7 Mar 2014 (W10),Cork City F.C. (1),1-1,?,St Patrick's Athletic F.C. (1)
?,(Fri) 7 Mar 2014 (W10),Drogheda United F.C. (1),4-1,?,Dundalk F.C. (1)
?,(Fri) 7 Mar 2014 (W10),Limerick F.C. (1),0-0,?,Bray Wanderers F.C. (1)
?,(Fri) 7 Mar 2014 (W10),University College Dublin A.F.C. (1),0-3,?,Bohemian F.C. (1)
?,(Sat) 8 Mar 2014 (W10),Sligo Rovers F.C. (1),2-1,?,Athlone Town A.F.C. (1)
?,(Sun) 9 Mar 2014 (W10),Shamrock Rovers FC (1),1-1,?,Derry City F.C. (1)
?,(Fri) 14 Mar 2014 (W11),Athlone Town A.F.C. (2),1-4,?,Shamrock Rovers FC (2)
?,(Fri) 14 Mar 2014 (W11),Bohemian F.C. (2),2-2,?,Drogheda United F.C. (2)
?,(Fri) 14 Mar 2014 (W11),Bray Wanderers F.C. (2),1-0,?,Sligo Rovers F.C. (2)
?,(Fri) 14 Mar 2014 (W11),Dundalk F.C. (2),2-1,?,Limerick F.C. (2)
?,(Fri) 14 Mar 2014 (W11),St Patrick's Athletic F.C. (2),3-2,?,University College Dublin A.F.C. (2)
?,(Sun) 16 Mar 2014 (W11),Derry City F.C. (2),0-1,?,Cork City F.C. (2)
?,(Fri) 21 Mar 2014 (W12),Bohemian F.C. (3),1-3,?,Shamrock Rovers FC (3)
?,(Fri) 21 Mar 2014 (W12),Cork City F.C. (3),3-1,?,Bray Wanderers F.C. (3)
?,(Fri) 21 Mar 2014 (W12),Drogheda United F.C. (3),1-1,?,Derry City F.C. (3)
?,(Fri) 21 Mar 2014 (W12),University College Dublin A.F.C. (3),2-1,?,Athlone Town A.F.C. (3)
?,(Sat) 22 Mar 2014 (W12),St Patrick's Athletic F.C. (3),1-1,?,Limerick F.C. (3)
?,(Sat) 22 Mar 2014 (W12),Sligo Rovers F.C. (3),0-1,?,Dundalk F.C. (3)
?,(Fri) 28 Mar 2014 (W13),Shamrock Rovers FC (4),1-0,?,Sligo Rovers F.C. (4)
?,(Fri) 28 Mar 2014 (W13),Athlone Town A.F.C. (4),0-3,?,Cork City F.C. (4)
?,(Fri) 28 Mar 2014 (W13),Bray Wanderers F.C. (4),3-5,?,University College Dublin A.F.C. (4)
?,(Fri) 28 Mar 2014 (W13),Derry City F.C. (4),0-0,?,St Patrick's Athletic F.C. (4)
?,(Fri) 28 Mar 2014 (W13),Dundalk F.C. (4),1-1,?,Bohemian F.C. (4)
?,(Fri) 28 Mar 2014 (W13),Limerick F.C. (4),0-1,?,Drogheda United F.C. (4)
?,(Fri) 4 Apr 2014 (W14),St Patrick's Athletic F.C. (5),1-4,?,Dundalk F.C. (5)
?,(Fri) 4 Apr 2014 (W14),Bohemian F.C. (5),1-1,?,Bray Wanderers F.C. (5)
?,(Fri) 4 Apr 2014 (W14),Cork City F.C. (5),3-0,?,Shamrock Rovers FC (5)
?,(Fri) 4 Apr 2014 (W14),Derry City F.C. (5),1-0,?,Sligo Rovers F.C. (5)
?,(Fri) 4 Apr 2014 (W14),Drogheda United F.C. (5),3-2,?,Athlone Town A.F.C. (5)
?,(Fri) 4 Apr 2014 (W14),University College Dublin A.F.C. (5),1-1,?,Limerick F.C. (5)
?,(Mon) 7 Apr 2014 (W15),Athlone Town A.F.C. (6),1-3,?,Bohemian F.C. (6)
?,(Mon) 7 Apr 2014 (W15),Bray Wanderers F.C. (6),1-3,?,St Patrick's Athletic F.C. (6)
?,(Mon) 7 Apr 2014 (W15),Dundalk F.C. (6),3-0,?,Derry City F.C. (6)
?,(Mon) 7 Apr 2014 (W15),Sligo Rovers F.C. (6),1-1,?,Drogheda United F.C. (6)
?,(Mon) 7 Apr 2014 (W15),Shamrock Rovers FC (6),2-0,?,University College Dublin A.F.C. (6)
?,(Fri) 11 Apr 2014 (W15),Bohemian F.C. (7),0-1,?,Limerick F.C. (6)
?,(Fri) 11 Apr 2014 (W15),Cork City F.C. (6),1-1,?,Sligo Rovers F.C. (7)
?,(Fri) 11 Apr 2014 (W15),Derry City F.C. (7),3-2,?,Athlone Town A.F.C. (7)
?,(Fri) 11 Apr 2014 (W15),Drogheda United F.C. (7),0-2,?,Bray Wanderers F.C. (7)
?,(Fri) 11 Apr 2014 (W15),St Patrick's Athletic F.C. (7),1-0,?,Shamrock Rovers FC (7)
?,(Fri) 11 Apr 2014 (W15),University College Dublin A.F.C. (7),1-4,?,Dundalk F.C. (7)
?,(Fri) 18 Apr 2014 (W16),Bray Wanderers F.C. (8),0-0,?,Derry City F.C. (8)
?,(Fri) 18 Apr 2014 (W16),Cork City F.C. (7),3-1,?,Drogheda United F.C. (8)
?,(Fri) 18 Apr 2014 (W16),Dundalk F.C. (8),2-2,?,Shamrock Rovers FC (8)
?,(Fri) 18 Apr 2014 (W16),Limerick F.C. (7),2-1,?,Athlone Town A.F.C. (8)
?,(Fri) 18 Apr 2014 (W16),Sligo Rovers F.C. (8),5-0,?,University College Dublin A.F.C. (8)
?,(Fri) 18 Apr 2014 (W16),St Patrick's Athletic F.C. (8),3-1,?,Bohemian F.C. (8)
?,(Mon) 21 Apr 2014 (W17),Bohemian F.C. (9),0-2,?,Sligo Rovers F.C. (9)
?,(Mon) 21 Apr 2014 (W17),Derry City F.C. (9),0-0,?,Limerick F.C. (8)
?,(Mon) 21 Apr 2014 (W17),University College Dublin A.F.C. (9),0-1,?,Cork City F.C. (8)
?,(Mon) 21 Apr 2014 (W17),Athlone Town A.F.C. (9),0-1,?,Dundalk F.C. (9)
?,(Mon) 21 Apr 2014 (W17),Drogheda United F.C. (9),0-4,?,St Patrick's Athletic F.C. (9)
?,(Mon) 21 Apr 2014 (W17),Shamrock Rovers FC (9),2-1,?,Bray Wanderers F.C. (9)
?,(Fri) 25 Apr 2014 (W17),Bray Wanderers F.C. (10),1-0,?,Dundalk F.C. (10)
?,(Fri) 25 Apr 2014 (W17),Cork City F.C. (9),1-1,?,Bohemian F.C. (10)
?,(Fri) 25 Apr 2014 (W17),Derry City F.C. (10),1-1,?,University College Dublin A.F.C. (10)
?,(Fri) 25 Apr 2014 (W17),Drogheda United F.C. (10),2-3,?,Shamrock Rovers FC (10)
?,(Fri) 25 Apr 2014 (W17),Limerick F.C. (9),0-3,?,Sligo Rovers F.C. (10)
?,(Fri) 25 Apr 2014 (W17),St Patrick's Athletic F.C. (10),4-0,?,Athlone Town A.F.C. (10)
?,(Fri) 2 May 2014 (W18),Athlone Town A.F.C. (11),0-0,?,Bray Wanderers F.C. (11)
?,(Fri) 2 May 2014 (W18),Bohemian F.C. (11),1-1,?,Derry City F.C. (11)
?,(Fri) 2 May 2014 (W18),Dundalk F.C. (11),4-0,?,Cork City F.C. (10)
?,(Fri) 2 May 2014 (W18),University College Dublin A.F.C. (11),2-1,?,Drogheda United F.C. (11)
?,(Fri) 2 May 2014 (W18),Shamrock Rovers FC (11),1-1,?,Limerick F.C. (10)
?,(Sat) 3 May 2014 (W18),Sligo Rovers F.C. (11),2-2,?,St Patrick's Athletic F.C. (11)
?,(Fri) 9 May 2014 (W19),Bohemian F.C. (12),0-0,?,University College Dublin A.F.C. (12)
?,(Fri) 9 May 2014 (W19),Bray Wanderers F.C. (12),1-0,?,Limerick F.C. (11)
?,(Fri) 9 May 2014 (W19),Derry City F.C. (12),0-1,?,Shamrock Rovers FC (12)
?,(Fri) 9 May 2014 (W19),St Patrick's Athletic F.C. (12),3-2,?,Cork City F.C. (11)
?,(Fri) 16 May 2014 (W20),Cork City F.C. (12),2-0,?,Derry City F.C. (13)
?,(Fri) 16 May 2014 (W20),Drogheda United F.C. (12),1-0,?,Bohemian F.C. (13)
?,(Fri) 16 May 2014 (W20),Limerick F.C. (12),1-2,?,Dundalk F.C. (12)
?,(Fri) 16 May 2014 (W20),University College Dublin A.F.C. (13),1-1,?,St Patrick's Athletic F.C. (13)
?,(Sat) 17 May 2014 (W20),Shamrock Rovers FC (13),1-0,?,Athlone Town A.F.C. (12)
?,(Sat) 17 May 2014 (W20),Sligo Rovers F.C. (12),3-0,?,Bray Wanderers F.C. (13)
?,(Tue) 20 May 2014 (W21),Athlone Town A.F.C. (13),0-2,?,Sligo Rovers F.C. (13)
?,(Tue) 20 May 2014 (W21),Dundalk F.C. (13),7-0,?,Drogheda United F.C. (13)
?,(Tue) 20 May 2014 (W21),Limerick F.C. (13),1-2,?,Cork City F.C. (13)
?,(Fri) 23 May 2014 (W21),Athlone Town A.F.C. (14),2-0,?,University College Dublin A.F.C. (14)
?,(Fri) 23 May 2014 (W21),Bray Wanderers F.C. (14),0-2,?,Cork City F.C. (14)
?,(Fri) 23 May 2014 (W21),Derry City F.C. (14),2-0,?,Drogheda United F.C. (14)
?,(Fri) 23 May 2014 (W21),Dundalk F.C. (14),3-0,?,Sligo Rovers F.C. (14)
?,(Fri) 23 May 2014 (W21),Limerick F.C. (14),2-0,?,St Patrick's Athletic F.C. (14)
?,(Fri) 23 May 2014 (W21),Shamrock Rovers FC (14),0-0,?,Bohemian F.C. (14)
?,(Fri) 30 May 2014 (W22),Bohemian F.C. (15),0-2,?,Dundalk F.C. (15)
?,(Fri) 30 May 2014 (W22),Cork City F.C. (15),1-0,?,Athlone Town A.F.C. (15)
?,(Fri) 30 May 2014 (W22),Drogheda United F.C. (15),1-4,?,Limerick F.C. (15)
?,(Fri) 30 May 2014 (W22),St Patrick's Athletic F.C. (15),5-2,?,Derry City F.C. (15)
?,(Fri) 30 May 2014 (W22),University College Dublin A.F.C. (15),0-0,?,Bray Wanderers F.C. (15)
?,(Sun) 1 Jun 2014 (W22),Sligo Rovers F.C. (15),0-1,?,Shamrock Rovers FC (15)
?,(Mon) 2 Jun 2014 (W23),Dundalk F.C. (16),5-2,?,University College Dublin A.F.C. (16)
?,(Mon) 2 Jun 2014 (W23),St Patrick's Athletic F.C. (16),6-0,?,Drogheda United F.C. (16)
?,(Fri) 13 Jun 2014 (W24),Athlone Town A.F.C. (16),6-0,?,Drogheda United F.C. (17)
?,(Fri) 13 Jun 2014 (W24),Bray Wanderers F.C. (16),0-5,?,Bohemian F.C. (16)
?,(Fri) 13 Jun 2014 (W24),Dundalk F.C. (17),0-0,?,St Patrick's Athletic F.C. (17)
?,(Fri) 13 Jun 2014 (W24),Limerick F.C. (16),2-1,?,University College Dublin A.F.C. (17)
?,(Fri) 13 Jun 2014 (W24),Sligo Rovers F.C. (16),2-2,?,Derry City F.C. (16)
?,(Fri) 13 Jun 2014 (W24),Shamrock Rovers FC (16),0-2,?,Cork City F.C. (16)
?,(Fri) 27 Jun 2014 (W26),Bohemian F.C. (17),2-2,?,Athlone Town A.F.C. (17)
?,(Fri) 27 Jun 2014 (W26),Cork City F.C. (17),3-0,?,Limerick F.C. (17)
?,(Fri) 27 Jun 2014 (W26),Derry City F.C. (17),2-2,?,Dundalk F.C. (18)
?,(Fri) 27 Jun 2014 (W26),Drogheda United F.C. (18),1-2,?,Sligo Rovers F.C. (17)
?,(Fri) 27 Jun 2014 (W26),St Patrick's Athletic F.C. (18),3-2,?,Bray Wanderers F.C. (17)
?,(Fri) 27 Jun 2014 (W26),University College Dublin A.F.C. (18),0-2,?,Shamrock Rovers FC (17)
?,(Fri) 4 Jul 2014 (W27),Bray Wanderers F.C. (18),1-3,?,Drogheda United F.C. (19)
?,(Fri) 4 Jul 2014 (W27),Limerick F.C. (18),1-2,?,Bohemian F.C. (18)
?,(Sat) 5 Jul 2014 (W27),Shamrock Rovers FC (18),2-1,?,St Patrick's Athletic F.C. (19)
?,(Sun) 6 Jul 2014 (W27),Athlone Town A.F.C. (18),0-1,?,Derry City F.C. (18)
?,(Sun) 6 Jul 2014 (W27),Sligo Rovers F.C. (18),0-0,?,Cork City F.C. (18)
?,(Fri) 11 Jul 2014 (W28),Athlone Town A.F.C. (19),3-0,?,Limerick F.C. (19)
?,(Fri) 11 Jul 2014 (W28),Drogheda United F.C. (20),0-1,?,Cork City F.C. (19)
?,(Fri) 11 Jul 2014 (W28),Bohemian F.C. (19),1-1,?,St Patrick's Athletic F.C. (20)
?,(Sun) 13 Jul 2014 (W28),University College Dublin A.F.C. (19),1-0,?,Sligo Rovers F.C. (19)
?,(Sun) 13 Jul 2014 (W28),Shamrock Rovers FC (19),0-1,?,Dundalk F.C. (19)
?,(Sun) 13 Jul 2014 (W28),Derry City F.C. (19),5-0,?,Bray Wanderers F.C. (19)
?,(Fri) 18 Jul 2014 (W29),Bray Wanderers F.C. (20),0-3,?,Shamrock Rovers FC (20)
?,(Fri) 18 Jul 2014 (W29),Cork City F.C. (20),2-1,?,University College Dublin A.F.C. (20)
?,(Sun) 20 Jul 2014 (W29),Dundalk F.C. (20),2-0,?,Athlone Town A.F.C. (20)
?,(Fri) 25 Jul 2014 (W30),Bohemian F.C. (20),2-0,?,Cork City F.C. (21)
?,(Fri) 25 Jul 2014 (W30),Shamrock Rovers FC (21),0-1,?,Drogheda United F.C. (21)
?,(Sat) 26 Jul 2014 (W30),Athlone Town A.F.C. (21),0-2,?,St Patrick's Athletic F.C. (21)
?,(Sun) 27 Jul 2014 (W30),University College Dublin A.F.C. (21),1-6,?,Derry City F.C. (20)
?,(Sun) 27 Jul 2014 (W30),Dundalk F.C. (21),5-1,?,Bray Wanderers F.C. (21)
?,(Sun) 27 Jul 2014 (W30),Sligo Rovers F.C. (20),2-0,?,Limerick F.C. (20)
?,(Fri) 1 Aug 2014 (W31),Bray Wanderers F.C. (22),1-1,?,Athlone Town A.F.C. (22)
?,(Fri) 1 Aug 2014 (W31),Derry City F.C. (21),4-0,?,Bohemian F.C. (21)
?,(Fri) 1 Aug 2014 (W31),Drogheda United F.C. (22),4-0,?,University College Dublin A.F.C. (22)
?,(Fri) 1 Aug 2014 (W31),Limerick F.C. (21),4-1,?,Shamrock Rovers FC (22)
?,(Fri) 1 Aug 2014 (W31),St Patrick's Athletic F.C. (22),1-0,?,Sligo Rovers F.C. (21)
?,(Fri) 1 Aug 2014 (W31),Cork City F.C. (22),1-2,?,Dundalk F.C. (22)
?,(Thu) 7 Aug 2014 (W32),Limerick F.C. (22),4-1,?,Bray Wanderers F.C. (23)
?,(Fri) 8 Aug 2014 (W32),Cork City F.C. (23),1-0,?,St Patrick's Athletic F.C. (23)
?,(Fri) 8 Aug 2014 (W32),University College Dublin A.F.C. (23),0-0,?,Bohemian F.C. (22)
?,(Fri) 8 Aug 2014 (W32),Drogheda United F.C. (23),1-1,?,Dundalk F.C. (23)
?,(Fri) 8 Aug 2014 (W32),Shamrock Rovers FC (23),2-0,?,Derry City F.C. (22)
?,(Sat) 9 Aug 2014 (W32),Sligo Rovers F.C. (22),3-1,?,Athlone Town A.F.C. (23)
?,(Fri) 15 Aug 2014 (W33),Athlone Town A.F.C. (24),1-1,?,Shamrock Rovers FC (24)
?,(Fri) 15 Aug 2014 (W33),Bohemian F.C. (23),2-1,?,Drogheda United F.C. (24)
?,(Fri) 15 Aug 2014 (W33),Bray Wanderers F.C. (24),0-1,?,Sligo Rovers F.C. (23)
?,(Fri) 15 Aug 2014 (W33),Derry City F.C. (23),0-1,?,Cork City F.C. (24)
?,(Fri) 15 Aug 2014 (W33),Dundalk F.C. (24),1-0,?,Limerick F.C. (23)
?,(Fri) 15 Aug 2014 (W33),St Patrick's Athletic F.C. (24),3-2,?,University College Dublin A.F.C. (24)
?,(Mon) 18 Aug 2014 (W34),Cork City F.C. (25),1-1,?,Bray Wanderers F.C. (25)
?,(Mon) 18 Aug 2014 (W34),Drogheda United F.C. (25),1-0,?,Derry City F.C. (24)
?,(Mon) 18 Aug 2014 (W34),Sligo Rovers F.C. (24),1-1,?,Dundalk F.C. (25)
?,(Mon) 18 Aug 2014 (W34),St Patrick's Athletic F.C. (25),0-1,?,Limerick F.C. (24)
?,(Mon) 18 Aug 2014 (W34),University College Dublin A.F.C. (25),1-1,?,Athlone Town A.F.C. (25)
?,(Mon) 25 Aug 2014 (W35),Limerick F.C. (25),0-4,?,Derry City F.C. (25)
?,(Fri) 29 Aug 2014 (W35),Athlone Town A.F.C. (26),2-2,?,Cork City F.C. (26)
?,(Fri) 29 Aug 2014 (W35),Bray Wanderers F.C. (26),2-0,?,University College Dublin A.F.C. (26)
