Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 15 Jul 2017 (W28),Ural Yekaterinburg (1),1-1,?,FC Rostov (1)
?,(Sat) 15 Jul 2017 (W28),Tosno (1),0-1,?,FC Ufa (1)
?,(Sat) 15 Jul 2017 (W28),FC Anzhi Makhachkala (1),1-3,?,PFC CSKA Moskva (1)
?,(Sun) 16 Jul 2017 (W28),SKA-Energiia (1),0-2,?,Zenit St. Petersburg (1)
?,(Sun) 16 Jul 2017 (W28),FC Rubin Kazan (1),1-2,?,FC Krasnodar (1)
?,(Sun) 16 Jul 2017 (W28),Akhmat Grozny (1),1-0,?,FC Amkar Perm (1)
?,(Tue) 18 Jul 2017 (W29),Dynamo Moskva (1),2-2,?,FC Spartak Moskva (1)
?,(Tue) 18 Jul 2017 (W29),Lokomotiv Moskva (1),1-0,?,Arsenal Tula (1)
?,(Fri) 21 Jul 2017 (W29),PFC CSKA Moskva (2),1-3,?,Lokomotiv Moskva (2)
?,(Fri) 21 Jul 2017 (W29),FC Anzhi Makhachkala (2),1-0,?,FC Amkar Perm (2)
?,(Sat) 22 Jul 2017 (W29),Zenit St. Petersburg (2),2-1,?,FC Rubin Kazan (2)
?,(Sat) 22 Jul 2017 (W29),FC Krasnodar (2),2-0,?,Tosno (2)
?,(Sun) 23 Jul 2017 (W29),FC Ufa (2),0-0,?,FC Spartak Moskva (2)
?,(Sun) 23 Jul 2017 (W29),Dynamo Moskva (2),0-1,?,Ural Yekaterinburg (2)
?,(Sun) 23 Jul 2017 (W29),FC Rostov (2),0-1,?,Akhmat Grozny (2)
?,(Mon) 24 Jul 2017 (W30),Arsenal Tula (2),1-0,?,SKA-Energiia (2)
?,(Sat) 29 Jul 2017 (W30),PFC CSKA Moskva (3),2-0,?,SKA-Energiia (3)
?,(Sat) 29 Jul 2017 (W30),Ural Yekaterinburg (3),1-1,?,FC Ufa (3)
?,(Sat) 29 Jul 2017 (W30),FC Rubin Kazan (3),2-1,?,Arsenal Tula (3)
?,(Sat) 29 Jul 2017 (W30),Akhmat Grozny (3),2-0,?,Dynamo Moskva (3)
?,(Sun) 30 Jul 2017 (W30),FC Amkar Perm (3),0-1,?,FC Rostov (3)
?,(Sun) 30 Jul 2017 (W30),Lokomotiv Moskva (3),1-0,?,FC Anzhi Makhachkala (3)
?,(Sun) 30 Jul 2017 (W30),Tosno (3),0-1,?,Zenit St. Petersburg (3)
?,(Mon) 31 Jul 2017 (W31),FC Spartak Moskva (3),2-0,?,FC Krasnodar (3)
?,(Fri) 4 Aug 2017 (W31),FC Anzhi Makhachkala (4),0-1,?,FC Rostov (4)
?,(Sat) 5 Aug 2017 (W31),FC Ufa (4),3-2,?,Akhmat Grozny (4)
?,(Sat) 5 Aug 2017 (W31),Dynamo Moskva (4),3-0,?,FC Amkar Perm (4)
?,(Sat) 5 Aug 2017 (W31),Lokomotiv Moskva (4),1-0,?,SKA-Energiia (4)
?,(Sun) 6 Aug 2017 (W31),Arsenal Tula (4),1-2,?,Tosno (4)
?,(Sun) 6 Aug 2017 (W31),PFC CSKA Moskva (4),1-2,?,FC Rubin Kazan (4)
?,(Sun) 6 Aug 2017 (W31),FC Krasnodar (4),1-1,?,Ural Yekaterinburg (4)
?,(Sun) 6 Aug 2017 (W31),Zenit St. Petersburg (4),5-1,?,FC Spartak Moskva (4)
?,(Tue) 8 Aug 2017 (W32),SKA-Energiia (5),2-0,?,FC Anzhi Makhachkala (5)
?,(Tue) 8 Aug 2017 (W32),FC Amkar Perm (5),0-0,?,FC Ufa (5)
?,(Wed) 9 Aug 2017 (W32),Ural Yekaterinburg (5),1-1,?,Zenit St. Petersburg (5)
?,(Wed) 9 Aug 2017 (W32),FC Spartak Moskva (5),2-0,?,Arsenal Tula (5)
?,(Wed) 9 Aug 2017 (W32),FC Rostov (5),1-0,?,Dynamo Moskva (5)
?,(Wed) 9 Aug 2017 (W32),FC Rubin Kazan (5),1-1,?,Lokomotiv Moskva (5)
?,(Wed) 9 Aug 2017 (W32),Tosno (5),1-2,?,PFC CSKA Moskva (5)
?,(Thu) 10 Aug 2017 (W32),Akhmat Grozny (5),2-3,?,FC Krasnodar (5)
?,(Sat) 12 Aug 2017 (W32),FC Ufa (6),1-4,?,FC Rostov (6)
?,(Sat) 12 Aug 2017 (W32),PFC CSKA Moskva (6),2-1,?,FC Spartak Moskva (6)
?,(Sat) 12 Aug 2017 (W32),FC Anzhi Makhachkala (6),1-3,?,Dynamo Moskva (6)
?,(Sun) 13 Aug 2017 (W32),SKA-Energiia (6),1-1,?,FC Rubin Kazan (6)
?,(Sun) 13 Aug 2017 (W32),Lokomotiv Moskva (6),0-2,?,Tosno (6)
?,(Sun) 13 Aug 2017 (W32),FC Krasnodar (6),1-1,?,FC Amkar Perm (6)
?,(Sun) 13 Aug 2017 (W32),Zenit St. Petersburg (6),4-0,?,Akhmat Grozny (6)
?,(Mon) 14 Aug 2017 (W33),Arsenal Tula (6),2-2,?,Ural Yekaterinburg (6)
?,(Fri) 18 Aug 2017 (W33),Tosno (7),0-0,?,SKA-Energiia (7)
?,(Sat) 19 Aug 2017 (W33),Ural Yekaterinburg (7),0-0,?,PFC CSKA Moskva (7)
?,(Sat) 19 Aug 2017 (W33),FC Spartak Moskva (7),3-4,?,Lokomotiv Moskva (7)
?,(Sat) 19 Aug 2017 (W33),FC Rubin Kazan (7),6-0,?,FC Anzhi Makhachkala (7)
?,(Sun) 20 Aug 2017 (W33),FC Amkar Perm (7),0-1,?,Zenit St. Petersburg (7)
?,(Sun) 20 Aug 2017 (W33),Dynamo Moskva (7),1-1,?,FC Ufa (7)
?,(Sun) 20 Aug 2017 (W33),FC Rostov (7),0-0,?,FC Krasnodar (7)
?,(Mon) 21 Aug 2017 (W34),Akhmat Grozny (7),1-2,?,Arsenal Tula (7)
?,(Fri) 25 Aug 2017 (W34),FC Anzhi Makhachkala (8),1-0,?,FC Ufa (8)
?,(Sat) 26 Aug 2017 (W34),Arsenal Tula (8),0-1,?,FC Amkar Perm (8)
?,(Sat) 26 Aug 2017 (W34),FC Rubin Kazan (8),1-0,?,Tosno (8)
?,(Sat) 26 Aug 2017 (W34),Lokomotiv Moskva (8),2-1,?,Ural Yekaterinburg (8)
?,(Sun) 27 Aug 2017 (W34),SKA-Energiia (8),0-0,?,FC Spartak Moskva (8)
?,(Sun) 27 Aug 2017 (W34),PFC CSKA Moskva (8),0-1,?,Akhmat Grozny (8)
?,(Sun) 27 Aug 2017 (W34),FC Krasnodar (8),2-0,?,Dynamo Moskva (8)
?,(Sun) 27 Aug 2017 (W34),Zenit St. Petersburg (8),0-0,?,FC Rostov (8)
?,(Fri) 8 Sep 2017 (W36),FC Amkar Perm (9),0-1,?,PFC CSKA Moskva (9)
?,(Sat) 9 Sep 2017 (W36),Tosno (9),2-2,?,FC Anzhi Makhachkala (9)
?,(Sat) 9 Sep 2017 (W36),FC Rostov (9),2-2,?,Arsenal Tula (9)
?,(Sat) 9 Sep 2017 (W36),FC Spartak Moskva (9),1-0,?,FC Rubin Kazan (9)
?,(Sun) 10 Sep 2017 (W36),Dynamo Moskva (9),0-0,?,Zenit St. Petersburg (9)
?,(Sun) 10 Sep 2017 (W36),FC Ufa (9),0-1,?,FC Krasnodar (9)
?,(Sun) 10 Sep 2017 (W36),Akhmat Grozny (9),1-1,?,Lokomotiv Moskva (9)
?,(Mon) 11 Sep 2017 (W37),Ural Yekaterinburg (9),1-1,?,SKA-Energiia (9)
?,(Fri) 15 Sep 2017 (W37),Arsenal Tula (10),1-0,?,Dynamo Moskva (10)
?,(Sat) 16 Sep 2017 (W37),PFC CSKA Moskva (10),2-0,?,FC Rostov (10)
?,(Sat) 16 Sep 2017 (W37),FC Anzhi Makhachkala (10),1-5,?,FC Krasnodar (10)
?,(Sun) 17 Sep 2017 (W37),SKA-Energiia (10),2-2,?,Akhmat Grozny (10)
?,(Sun) 17 Sep 2017 (W37),Tosno (10),2-2,?,FC Spartak Moskva (10)
?,(Sun) 17 Sep 2017 (W37),FC Rubin Kazan (10),0-1,?,Ural Yekaterinburg (10)
