Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 14 Jul 2017 (W28),Universitatea Craiova (1),2-0,?,FC Politehnica Iași (1)
?,(Sat) 15 Jul 2017 (W28),Concordia Chiajna (1),0-1,?,Poli Timișoara (1)
?,(Sat) 15 Jul 2017 (W28),Daco-Getica București (1),0-3,?,Dinamo București (1)
?,(Sun) 16 Jul 2017 (W28),Astra Giurgiu (1),1-0,?,Sepsi Sfântu Gheorghe (1)
?,(Sun) 16 Jul 2017 (W28),Steaua București (1),2-1,?,FC Voluntari (1)
?,(Mon) 17 Jul 2017 (W29),FC Viitorul Constanța (1),3-0,?,Gaz Metan Mediaș (1)
?,(Mon) 17 Jul 2017 (W29),FC Botoșani (1),1-1,?,CFR Cluj (1)
?,(Fri) 21 Jul 2017 (W29),Sepsi Sfântu Gheorghe (2),2-1,?,Daco-Getica București (2)
?,(Fri) 21 Jul 2017 (W29),Poli Timișoara (2),0-1,?,Steaua București (2)
?,(Sat) 22 Jul 2017 (W29),Universitatea Craiova (2),1-1,?,Concordia Chiajna (2)
?,(Sat) 22 Jul 2017 (W29),CFR Cluj (2),2-0,?,FC Viitorul Constanța (2)
?,(Sun) 23 Jul 2017 (W29),FC Politehnica Iași (2),0-0,?,Gaz Metan Mediaș (2)
?,(Sun) 23 Jul 2017 (W29),Dinamo București (2),0-1,?,FC Botoșani (2)
?,(Mon) 24 Jul 2017 (W30),FC Voluntari (2),3-1,?,Astra Giurgiu (2)
?,(Fri) 28 Jul 2017 (W30),FC Botoșani (3),5-1,?,Sepsi Sfântu Gheorghe (3)
?,(Fri) 28 Jul 2017 (W30),Concordia Chiajna (3),0-1,?,FC Politehnica Iași (3)
?,(Sat) 29 Jul 2017 (W30),Daco-Getica București (3),0-0,?,FC Voluntari (3)
?,(Sat) 29 Jul 2017 (W30),Gaz Metan Mediaș (3),0-3,?,CFR Cluj (3)
?,(Sun) 30 Jul 2017 (W30),FC Viitorul Constanța (3),0-1,?,Dinamo București (3)
?,(Sun) 30 Jul 2017 (W30),Steaua București (3),1-1,?,Universitatea Craiova (3)
?,(Mon) 31 Jul 2017 (W31),Astra Giurgiu (3),3-0,?,Poli Timișoara (3)
?,(Fri) 4 Aug 2017 (W31),Poli Timișoara (4),2-1,?,Daco-Getica București (4)
?,(Fri) 4 Aug 2017 (W31),FC Voluntari (4),1-3,?,FC Botoșani (4)
?,(Sat) 5 Aug 2017 (W31),Sepsi Sfântu Gheorghe (4),1-0,?,FC Viitorul Constanța (4)
?,(Sat) 5 Aug 2017 (W31),FC Politehnica Iași (4),0-2,?,CFR Cluj (4)
?,(Sun) 6 Aug 2017 (W31),Universitatea Craiova (4),1-1,?,Astra Giurgiu (4)
?,(Sun) 6 Aug 2017 (W31),Concordia Chiajna (4),1-2,?,Steaua București (4)
?,(Mon) 7 Aug 2017 (W32),Dinamo București (4),3-1,?,Gaz Metan Mediaș (4)
?,(Tue) 8 Aug 2017 (W32),FC Botoșani (5),1-0,?,Poli Timișoara (5)
?,(Tue) 8 Aug 2017 (W32),FC Viitorul Constanța (5),0-0,?,FC Voluntari (5)
?,(Wed) 9 Aug 2017 (W32),Astra Giurgiu (5),1-0,?,Concordia Chiajna (5)
?,(Wed) 9 Aug 2017 (W32),Daco-Getica București (5),0-1,?,Universitatea Craiova (5)
?,(Wed) 9 Aug 2017 (W32),Steaua București (5),1-1,?,FC Politehnica Iași (5)
?,(Thu) 10 Aug 2017 (W32),Gaz Metan Mediaș (5),2-1,?,Sepsi Sfântu Gheorghe (5)
?,(Thu) 10 Aug 2017 (W32),CFR Cluj (5),1-0,?,Dinamo București (5)
?,(Fri) 11 Aug 2017 (W32),Poli Timișoara (6),0-0,?,FC Viitorul Constanța (6)
?,(Sat) 12 Aug 2017 (W32),Concordia Chiajna (6),1-1,?,Daco-Getica București (6)
?,(Sat) 12 Aug 2017 (W32),Steaua București (6),1-1,?,Astra Giurgiu (6)
?,(Sun) 13 Aug 2017 (W32),Universitatea Craiova (6),1-0,?,FC Botoșani (6)
?,(Sun) 13 Aug 2017 (W32),FC Politehnica Iași (6),2-1,?,Dinamo București (6)
?,(Mon) 14 Aug 2017 (W33),FC Voluntari (6),2-1,?,Gaz Metan Mediaș (6)
?,(Mon) 14 Aug 2017 (W33),Sepsi Sfântu Gheorghe (6),0-2,?,CFR Cluj (6)
?,(Fri) 18 Aug 2017 (W33),Astra Giurgiu (7),0-0,?,FC Politehnica Iași (7)
?,(Sat) 19 Aug 2017 (W33),Gaz Metan Mediaș (7),0-2,?,Poli Timișoara (7)
?,(Sat) 19 Aug 2017 (W33),Daco-Getica București (7),1-2,?,Steaua București (7)
?,(Sun) 20 Aug 2017 (W33),FC Viitorul Constanța (7),0-2,?,Universitatea Craiova (7)
?,(Sun) 20 Aug 2017 (W33),CFR Cluj (7),2-0,?,FC Voluntari (7)
?,(Mon) 21 Aug 2017 (W34),FC Botoșani (7),2-1,?,Concordia Chiajna (7)
