Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 14 Jul 2017 (W28),AGF Aarhus (1),1-2,?,AC Horsens (1)
?,(Sat) 15 Jul 2017 (W28),FC København (1),1-1,?,Aalborg BK (1)
?,(Sat) 15 Jul 2017 (W28),Sønderjysk Elitesport (1),0-0,?,Randers FC (1)
?,(Sun) 16 Jul 2017 (W28),Lyngby BK (1),2-1,?,Silkeborg IF (1)
?,(Sun) 16 Jul 2017 (W28),Hobro IK (1),2-1,?,FC Helsingør (1)
?,(Sun) 16 Jul 2017 (W28),Brøndby IF (1),4-0,?,FC Midtjylland (1)
?,(Mon) 17 Jul 2017 (W29),Odense BK (1),1-2,?,FC Nordsjælland (1)
?,(Fri) 21 Jul 2017 (W29),AGF Aarhus (2),2-0,?,Hobro IK (2)
?,(Sat) 22 Jul 2017 (W29),Randers FC (2),0-3,?,FC København (2)
?,(Sun) 23 Jul 2017 (W29),AC Horsens (2),4-1,?,Lyngby BK (2)
?,(Sun) 23 Jul 2017 (W29),Aalborg BK (2),1-4,?,Sønderjysk Elitesport (2)
?,(Sun) 23 Jul 2017 (W29),FC Nordsjælland (2),3-2,?,Brøndby IF (2)
?,(Sun) 23 Jul 2017 (W29),FC Midtjylland (2),2-0,?,Silkeborg IF (2)
?,(Mon) 24 Jul 2017 (W30),FC Helsingør (2),0-2,?,Odense BK (2)
?,(Fri) 28 Jul 2017 (W30),Sønderjysk Elitesport (3),1-2,?,FC Helsingør (3)
?,(Sat) 29 Jul 2017 (W30),Odense BK (3),1-0,?,AC Horsens (3)
?,(Sat) 29 Jul 2017 (W30),FC København (3),0-0,?,Hobro IK (3)
?,(Sun) 30 Jul 2017 (W30),FC Midtjylland (3),2-1,?,Randers FC (3)
?,(Sun) 30 Jul 2017 (W30),FC Nordsjælland (3),3-2,?,Aalborg BK (3)
?,(Sun) 30 Jul 2017 (W30),Brøndby IF (3),5-3,?,Lyngby BK (3)
?,(Mon) 31 Jul 2017 (W31),Silkeborg IF (3),2-1,?,AGF Aarhus (3)
?,(Fri) 4 Aug 2017 (W31),AC Horsens (4),1-0,?,Silkeborg IF (4)
?,(Sat) 5 Aug 2017 (W31),Hobro IK (4),2-0,?,Randers FC (4)
?,(Sun) 6 Aug 2017 (W31),Lyngby BK (4),1-4,?,FC Nordsjælland (4)
?,(Sun) 6 Aug 2017 (W31),FC Helsingør (4),2-1,?,FC Midtjylland (4)
?,(Sun) 6 Aug 2017 (W31),Odense BK (4),0-0,?,Aalborg BK (4)
?,(Sun) 6 Aug 2017 (W31),Brøndby IF (4),1-0,?,FC København (4)
?,(Mon) 7 Aug 2017 (W32),Sønderjysk Elitesport (4),3-0,?,AGF Aarhus (4)
?,(Fri) 11 Aug 2017 (W32),Silkeborg IF (5),4-1,?,FC Helsingør (5)
?,(Sat) 12 Aug 2017 (W32),Lyngby BK (5),1-1,?,Sønderjysk Elitesport (5)
?,(Sat) 12 Aug 2017 (W32),FC København (5),1-1,?,AC Horsens (5)
?,(Sun) 13 Aug 2017 (W32),FC Midtjylland (5),4-3,?,FC Nordsjælland (5)
?,(Sun) 13 Aug 2017 (W32),Randers FC (5),0-0,?,Brøndby IF (5)
?,(Sun) 13 Aug 2017 (W32),AGF Aarhus (5),0-0,?,Odense BK (5)
?,(Mon) 14 Aug 2017 (W33),Aalborg BK (5),1-1,?,Hobro IK (5)
?,(Fri) 18 Aug 2017 (W33),AC Horsens (6),0-0,?,Aalborg BK (6)
?,(Fri) 18 Aug 2017 (W33),Randers FC (6),1-1,?,Silkeborg IF (6)
?,(Sat) 19 Aug 2017 (W33),FC København (6),3-2,?,Sønderjysk Elitesport (6)
?,(Sun) 20 Aug 2017 (W33),Odense BK (6),0-2,?,FC Midtjylland (6)
?,(Sun) 20 Aug 2017 (W33),Hobro IK (6),3-0,?,Lyngby BK (6)
?,(Sun) 20 Aug 2017 (W33),AGF Aarhus (6),2-0,?,Brøndby IF (6)
?,(Mon) 21 Aug 2017 (W34),FC Nordsjælland (6),1-0,?,FC Helsingør (6)
?,(Fri) 25 Aug 2017 (W34),Sønderjysk Elitesport (7),2-2,?,Odense BK (7)
?,(Fri) 25 Aug 2017 (W34),Silkeborg IF (7),0-2,?,Hobro IK (7)
?,(Sat) 26 Aug 2017 (W34),FC Helsingør (7),2-0,?,Randers FC (7)
?,(Sat) 26 Aug 2017 (W34),Aalborg BK (7),0-0,?,AGF Aarhus (7)
?,(Sun) 27 Aug 2017 (W34),FC Midtjylland (7),1-1,?,Lyngby BK (7)
?,(Sun) 27 Aug 2017 (W34),Brøndby IF (7),2-0,?,AC Horsens (7)
?,(Sun) 27 Aug 2017 (W34),FC Nordsjælland (7),3-0,?,FC København (7)
?,(Fri) 8 Sep 2017 (W36),AC Horsens (8),2-2,?,FC Nordsjælland (8)
?,(Fri) 8 Sep 2017 (W36),Hobro IK (8),3-2,?,Sønderjysk Elitesport (8)
?,(Sat) 9 Sep 2017 (W36),AGF Aarhus (8),1-4,?,Randers FC (8)
?,(Sun) 10 Sep 2017 (W36),Lyngby BK (8),3-1,?,FC Helsingør (8)
?,(Sun) 10 Sep 2017 (W36),FC København (8),4-3,?,FC Midtjylland (8)
?,(Sun) 10 Sep 2017 (W36),Odense BK (8),1-1,?,Brøndby IF (8)
?,(Mon) 11 Sep 2017 (W37),Aalborg BK (8),2-1,?,Silkeborg IF (8)
?,(Fri) 15 Sep 2017 (W37),Silkeborg IF (9),1-0,?,Odense BK (9)
?,(Fri) 15 Sep 2017 (W37),Randers FC (9),0-0,?,Lyngby BK (9)
?,(Sat) 16 Sep 2017 (W37),Sønderjysk Elitesport (9),2-2,?,AC Horsens (9)
?,(Sun) 17 Sep 2017 (W37),FC Midtjylland (9),5-1,?,Hobro IK (9)
?,(Sun) 17 Sep 2017 (W37),FC Helsingør (9),0-4,?,FC København (9)
?,(Sun) 17 Sep 2017 (W37),Brøndby IF (9),0-0,?,Aalborg BK (9)
?,(Mon) 18 Sep 2017 (W38),FC Nordsjælland (9),1-2,?,AGF Aarhus (9)
?,(Fri) 22 Sep 2017 (W38),FC Nordsjælland (10),2-2,?,Sønderjysk Elitesport (10)
?,(Sat) 23 Sep 2017 (W38),AC Horsens (10),2-0,?,FC Helsingør (10)
?,(Sat) 23 Sep 2017 (W38),FC København (10),4-0,?,Silkeborg IF (10)
?,(Sun) 24 Sep 2017 (W38),Aalborg BK (10),3-1,?,Lyngby BK (10)
?,(Sun) 24 Sep 2017 (W38),Odense BK (10),3-1,?,Randers FC (10)
?,(Sun) 24 Sep 2017 (W38),Hobro IK (10),1-2,?,Brøndby IF (10)
?,(Mon) 25 Sep 2017 (W39),AGF Aarhus (10),0-3,?,FC Midtjylland (10)
?,(Fri) 29 Sep 2017 (W39),FC Helsingør (11),1-5,?,AGF Aarhus (11)
?,(Fri) 29 Sep 2017 (W39),Randers FC (11),0-1,?,AC Horsens (11)
?,(Sat) 30 Sep 2017 (W39),Hobro IK (11),1-1,?,Odense BK (11)
?,(Sun) 1 Oct 2017 (W39),Silkeborg IF (11),2-4,?,FC Nordsjælland (11)
?,(Sun) 1 Oct 2017 (W39),FC Midtjylland (11),4-1,?,Aalborg BK (11)
?,(Sun) 1 Oct 2017 (W39),Brøndby IF (11),4-0,?,Sønderjysk Elitesport (11)
?,(Sun) 1 Oct 2017 (W39),Lyngby BK (11),3-1,?,FC København (11)
?,(Fri) 13 Oct 2017 (W41),Sønderjysk Elitesport (12),0-1,?,FC Midtjylland (12)
?,(Sat) 14 Oct 2017 (W41),FC Nordsjælland (12),3-2,?,Randers FC (12)
?,(Sun) 15 Oct 2017 (W41),AC Horsens (12),2-2,?,Hobro IK (12)
?,(Sun) 15 Oct 2017 (W41),Aalborg BK (12),1-0,?,FC Helsingør (12)
?,(Sun) 15 Oct 2017 (W41),Brøndby IF (12),4-1,?,Silkeborg IF (12)
?,(Sun) 15 Oct 2017 (W41),Odense BK (12),1-0,?,FC København (12)
?,(Mon) 16 Oct 2017 (W42),AGF Aarhus (12),0-2,?,Lyngby BK (12)
?,(Fri) 20 Oct 2017 (W42),FC Midtjylland (13),4-2,?,AC Horsens (13)
?,(Sat) 21 Oct 2017 (W42),Silkeborg IF (13),1-0,?,Sønderjysk Elitesport (13)
?,(Sun) 22 Oct 2017 (W42),Hobro IK (13),4-0,?,FC Nordsjælland (13)
?,(Sun) 22 Oct 2017 (W42),Lyngby BK (13),1-1,?,Odense BK (13)
?,(Sun) 22 Oct 2017 (W42),FC Helsingør (13),0-1,?,Brøndby IF (13)
?,(Sun) 22 Oct 2017 (W42),FC København (13),4-0,?,AGF Aarhus (13)
?,(Mon) 23 Oct 2017 (W43),Randers FC (13),1-1,?,Aalborg BK (13)
?,(Fri) 27 Oct 2017 (W43),AGF Aarhus (14),1-4,?,FC Nordsjælland (14)
?,(Sat) 28 Oct 2017 (W43),FC Helsingør (14),2-0,?,Silkeborg IF (14)
?,(Sun) 29 Oct 2017 (W43),Sønderjysk Elitesport (14),1-1,?,Hobro IK (14)
?,(Sun) 29 Oct 2017 (W43),Lyngby BK (14),2-2,?,FC Midtjylland (14)
?,(Sun) 29 Oct 2017 (W43),AC Horsens (14),1-1,?,FC København (14)
?,(Sun) 29 Oct 2017 (W43),Aalborg BK (14),0-2,?,Odense BK (14)
?,(Mon) 30 Oct 2017 (W44),Brøndby IF (14),3-1,?,Randers FC (14)
?,(Fri) 3 Nov 2017 (W44),FC Midtjylland (15),2-1,?,FC Helsingør (15)
?,(Fri) 3 Nov 2017 (W44),Silkeborg IF (15),2-2,?,AC Horsens (15)
?,(Sat) 4 Nov 2017 (W44),FC Nordsjælland (15),2-2,?,Lyngby BK (15)
?,(Sun) 5 Nov 2017 (W44),FC København (15),0-1,?,Brøndby IF (15)
?,(Sun) 5 Nov 2017 (W44),Odense BK (15),0-3,?,Sønderjysk Elitesport (15)
?,(Sun) 5 Nov 2017 (W44),Randers FC (15),1-0,?,AGF Aarhus (15)
?,(Sun) 5 Nov 2017 (W44),Hobro IK (15),0-1,?,Aalborg BK (15)
?,(Fri) 17 Nov 2017 (W46),FC Helsingør (16),0-1,?,Hobro IK (16)
?,(Sat) 18 Nov 2017 (W46),AGF Aarhus (16),3-1,?,Silkeborg IF (16)
?,(Sun) 19 Nov 2017 (W46),Lyngby BK (16),1-3,?,Randers FC (16)
?,(Sun) 19 Nov 2017 (W46),AC Horsens (16),0-0,?,Odense BK (16)
?,(Sun) 19 Nov 2017 (W46),Sønderjysk Elitesport (16),3-0,?,FC København (16)
?,(Sun) 19 Nov 2017 (W46),Brøndby IF (16),4-2,?,FC Nordsjælland (16)
?,(Mon) 20 Nov 2017 (W47),Aalborg BK (16),0-1,?,FC Midtjylland (16)
?,(Fri) 24 Nov 2017 (W47),Randers FC (17),0-2,?,Sønderjysk Elitesport (17)
?,(Sat) 25 Nov 2017 (W47),FC Helsingør (17),0-1,?,Aalborg BK (17)
?,(Sun) 26 Nov 2017 (W47),FC Nordsjælland (17),6-0,?,AC Horsens (17)
?,(Sun) 26 Nov 2017 (W47),Odense BK (17),3-0,?,Hobro IK (17)
?,(Sun) 26 Nov 2017 (W47),FC København (17),5-1,?,Lyngby BK (17)
?,(Sun) 26 Nov 2017 (W47),Silkeborg IF (17),1-3,?,Brøndby IF (17)
?,(Mon) 27 Nov 2017 (W48),FC Midtjylland (17),4-0,?,AGF Aarhus (17)
?,(Fri) 1 Dec 2017 (W48),AGF Aarhus (18),0-0,?,FC Helsingør (18)
?,(Sat) 2 Dec 2017 (W48),Lyngby BK (18),1-2,?,Aalborg BK (18)
?,(Sun) 3 Dec 2017 (W48),Hobro IK (18),1-1,?,AC Horsens (18)
?,(Sun) 3 Dec 2017 (W48),Silkeborg IF (18),3-2,?,Randers FC (18)
?,(Sun) 3 Dec 2017 (W48),Sønderjysk Elitesport (18),1-3,?,Brøndby IF (18)
?,(Sun) 3 Dec 2017 (W48),FC København (18),1-3,?,FC Nordsjælland (18)
?,(Mon) 4 Dec 2017 (W49),FC Midtjylland (18),3-1,?,Odense BK (18)
?,(Fri) 8 Dec 2017 (W49),AC Horsens (19),2-1,?,Sønderjysk Elitesport (19)
?,(Sat) 9 Dec 2017 (W49),FC Helsingør (19),2-1,?,Lyngby BK (19)
?,(Sun) 10 Dec 2017 (W49),Odense BK (19),1-2,?,Silkeborg IF (19)
?,(Sun) 10 Dec 2017 (W49),FC Nordsjælland (19),3-2,?,Hobro IK (19)
?,(Sun) 10 Dec 2017 (W49),Aalborg BK (19),1-1,?,FC København (19)
?,(Sun) 10 Dec 2017 (W49),Brøndby IF (19),2-2,?,AGF Aarhus (19)
?,(Mon) 11 Dec 2017 (W50),Randers FC (19),0-4,?,FC Midtjylland (19)
?,(Fri) 9 Feb 2018 (W6),AC Horsens (20),0-2,?,FC Midtjylland (20)
?,(Sat) 10 Feb 2018 (W6),Silkeborg IF (20),3-2,?,Aalborg BK (20)
?,(Sat) 10 Feb 2018 (W6),FC København (20),5-1,?,Randers FC (20)
?,(Sun) 11 Feb 2018 (W6),Odense BK (20),6-1,?,FC Helsingør (20)
?,(Sun) 11 Feb 2018 (W6),Sønderjysk Elitesport (20),2-1,?,FC Nordsjælland (20)
?,(Sun) 11 Feb 2018 (W6),Lyngby BK (20),1-3,?,Brøndby IF (20)
?,(Mon) 12 Feb 2018 (W7),Hobro IK (20),0-1,?,AGF Aarhus (20)
?,(Fri) 16 Feb 2018 (W7),FC Nordsjælland (21),2-1,?,Odense BK (21)
?,(Sat) 17 Feb 2018 (W7),Silkeborg IF (21),1-1,?,Lyngby BK (21)
?,(Sun) 18 Feb 2018 (W7),FC Helsingør (21),0-2,?,AC Horsens (21)
?,(Sun) 18 Feb 2018 (W7),Randers FC (21),0-0,?,Hobro IK (21)
?,(Sun) 18 Feb 2018 (W7),FC Midtjylland (21),3-1,?,FC København (21)
?,(Sun) 18 Feb 2018 (W7),Aalborg BK (21),1-1,?,Brøndby IF (21)
?,(Mon) 19 Feb 2018 (W8),AGF Aarhus (21),0-0,?,Sønderjysk Elitesport (21)
?,(Fri) 23 Feb 2018 (W8),AC Horsens (22),1-1,?,Randers FC (22)
?,(Sat) 24 Feb 2018 (W8),Lyngby BK (22),0-0,?,AGF Aarhus (22)
?,(Sun) 25 Feb 2018 (W8),Hobro IK (22),1-2,?,FC Midtjylland (22)
?,(Sun) 25 Feb 2018 (W8),Aalborg BK (22),1-1,?,FC Nordsjælland (22)
?,(Sun) 25 Feb 2018 (W8),Brøndby IF (22),6-1,?,FC Helsingør (22)
?,(Sun) 25 Feb 2018 (W8),FC København (22),1-0,?,Odense BK (22)
?,(Mon) 26 Feb 2018 (W9),Sønderjysk Elitesport (22),0-1,?,Silkeborg IF (22)
?,(Tue) 27 Feb 2018 (W9),AC Horsens (23),1-1,?,AGF Aarhus (23)
?,(Wed) 28 Feb 2018 (W9),Odense BK (23),3-1,?,Lyngby BK (23)
?,(Wed) 28 Feb 2018 (W9),Randers FC (23),0-0,?,FC Helsingør (23)
?,(Wed) 28 Feb 2018 (W9),Hobro IK (23),0-2,?,FC København (23)
?,(Thu) 1 Mar 2018 (W9),FC Nordsjælland (23),3-1,?,Silkeborg IF (23)
?,(Thu) 1 Mar 2018 (W9),Sønderjysk Elitesport (23),0-1,?,Aalborg BK (23)
?,(Thu) 1 Mar 2018 (W9),FC Midtjylland (23),0-1,?,Brøndby IF (23)
?,(Sat) 3 Mar 2018 (W9),Lyngby BK (24),0-3,?,Hobro IK (24)
?,(Sun) 4 Mar 2018 (W9),FC Helsingør (24),1-2,?,Sønderjysk Elitesport (24)
?,(Sun) 4 Mar 2018 (W9),Randers FC (24),0-3,?,FC Nordsjælland (24)
?,(Sun) 4 Mar 2018 (W9),AGF Aarhus (24),0-1,?,FC København (24)
?,(Sun) 4 Mar 2018 (W9),Brøndby IF (24),2-1,?,Odense BK (24)
?,(Mon) 5 Mar 2018 (W10),Aalborg BK (24),1-1,?,AC Horsens (24)
?,(Mon) 5 Mar 2018 (W10),Silkeborg IF (24),1-2,?,FC Midtjylland (24)
?,(Fri) 9 Mar 2018 (W10),Odense BK (25),0-1,?,AGF Aarhus (25)
?,(Sat) 10 Mar 2018 (W10),Hobro IK (25),1-1,?,Silkeborg IF (25)
?,(Sun) 11 Mar 2018 (W10),Sønderjysk Elitesport (25),1-0,?,Lyngby BK (25)
?,(Sun) 11 Mar 2018 (W10),Aalborg BK (25),4-0,?,Randers FC (25)
?,(Sun) 11 Mar 2018 (W10),FC Nordsjælland (25),1-1,?,FC Midtjylland (25)
?,(Sun) 11 Mar 2018 (W10),AC Horsens (25),1-1,?,Brøndby IF (25)
?,(Mon) 12 Mar 2018 (W11),FC København (25),4-3,?,FC Helsingør (25)
?,(Sun) 18 Mar 2018 (W11),AGF Aarhus (26),0-0,?,Aalborg BK (26)
?,(Sun) 18 Mar 2018 (W11),Brøndby IF (26),2-1,?,Hobro IK (26)
?,(Sun) 18 Mar 2018 (W11),FC Helsingør (26),1-0,?,FC Nordsjælland (26)
?,(Sun) 18 Mar 2018 (W11),Lyngby BK (26),1-1,?,AC Horsens (26)
?,(Sun) 18 Mar 2018 (W11),FC Midtjylland (26),2-1,?,Sønderjysk Elitesport (26)
?,(Sun) 18 Mar 2018 (W11),Randers FC (26),4-1,?,Odense BK (26)
?,(Sun) 18 Mar 2018 (W11),Silkeborg IF (26),1-3,?,FC København (26)
?,(Sat) 31 Mar 2018 (W13),Silkeborg IF (27),2-3,?,FC Helsingør (27)
?,(Sun) 1 Apr 2018 (W13),Hobro IK (27),1-3,?,AGF Aarhus (27)
?,(Sun) 1 Apr 2018 (W13),Randers FC (27),2-0,?,Lyngby BK (27)
?,(Mon) 2 Apr 2018 (W14),Odense BK (27),2-1,?,Sønderjysk Elitesport (27)
?,(Mon) 2 Apr 2018 (W14),FC København (27),2-1,?,FC Nordsjælland (27)
?,(Mon) 2 Apr 2018 (W14),Aalborg BK (27),0-3,?,Brøndby IF (27)
?,(Tue) 3 Apr 2018 (W14),AC Horsens (27),0-1,?,FC Midtjylland (27)
?,(Fri) 6 Apr 2018 (W14),FC Nordsjælland (28),3-1,?,Aalborg BK (28)
?,(Sat) 7 Apr 2018 (W14),Lyngby BK (28),2-2,?,Odense BK (28)
?,(Sun) 8 Apr 2018 (W14),FC Helsingør (28),0-1,?,Hobro IK (28)
?,(Sun) 8 Apr 2018 (W14),Sønderjysk Elitesport (28),1-0,?,Randers FC (28)
?,(Sun) 8 Apr 2018 (W14),Brøndby IF (28),5-1,?,AC Horsens (28)
?,(Sun) 8 Apr 2018 (W14),AGF Aarhus (28),2-1,?,Silkeborg IF (28)
?,(Mon) 9 Apr 2018 (W15),FC Midtjylland (28),3-2,?,FC København (28)
?,(Fri) 13 Apr 2018 (W15),AGF Aarhus (29),2-1,?,FC Helsingør (29)
?,(Sat) 14 Apr 2018 (W15),Sønderjysk Elitesport (29),1-0,?,Lyngby BK (29)
?,(Sun) 15 Apr 2018 (W15),Odense BK (29),3-0,?,Randers FC (29)
?,(Sun) 15 Apr 2018 (W15),Aalborg BK (29),2-0,?,AC Horsens (29)
?,(Sun) 15 Apr 2018 (W15),Brøndby IF (29),2-1,?,FC København (29)
?,(Sun) 15 Apr 2018 (W15),FC Nordsjælland (29),1-2,?,FC Midtjylland (29)
?,(Mon) 16 Apr 2018 (W16),Hobro IK (29),1-0,?,Silkeborg IF (29)
?,(Tue) 17 Apr 2018 (W16),FC Helsingør (30),1-0,?,AGF Aarhus (30)
?,(Wed) 18 Apr 2018 (W16),AC Horsens (30),2-2,?,FC Nordsjælland (30)
?,(Wed) 18 Apr 2018 (W16),Randers FC (30),1-1,?,Odense BK (30)
