Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 25 Aug 2017 (W34),CA Tigre (1),0-3,?,Vélez Sarsfield (1)
?,(Fri) 25 Aug 2017 (W34),Club Atlético Banfield (1),2-1,?,Club Atlético Belgrano (1)
?,(Sat) 26 Aug 2017 (W34),Defensa y Justicia (1),4-4,?,Gimnasia y Esgrima LP (1)
?,(Sat) 26 Aug 2017 (W34),Colón Santa Fe (1),1-1,?,Rosario Central (1)
?,(Sat) 26 Aug 2017 (W34),Talleres de Córdoba (1),5-2,?,CA Lanús (1)
?,(Sat) 26 Aug 2017 (W34),CA Independiente de Avellaneda (1),3-1,?,Huracán (1)
?,(Sun) 27 Aug 2017 (W34),San Martín San Juan (1),2-0,?,Patronato (1)
?,(Sun) 27 Aug 2017 (W34),Atlético Tucumán (1),2-1,?,Godoy Cruz (1)
?,(Sun) 27 Aug 2017 (W34),San Lorenzo (1),1-1,?,Racing Club (1)
?,(Sun) 27 Aug 2017 (W34),Boca Juniors (1),3-0,?,Olimpo Bahía Blanca (1)
?,(Sun) 27 Aug 2017 (W34),Temperley (1),0-1,?,River Plate (1)
?,(Mon) 28 Aug 2017 (W35),Newell's Old Boys (1),1-1,?,Unión Santa Fe (1)
?,(Mon) 28 Aug 2017 (W35),Estudiantes LP (1),2-1,?,Arsenal de Sarandí (1)
?,(Fri) 8 Sep 2017 (W36),Arsenal de Sarandí (2),0-1,?,Colón Santa Fe (2)
?,(Fri) 8 Sep 2017 (W36),Vélez Sarsfield (2),2-0,?,Atlético Tucumán (2)
?,(Fri) 8 Sep 2017 (W36),Olimpo Bahía Blanca (2),1-1,?,CA Independiente de Avellaneda (2)
?,(Sat) 9 Sep 2017 (W36),Club Atlético Belgrano (2),1-0,?,San Martín San Juan (2)
?,(Sat) 9 Sep 2017 (W36),Estudiantes LP (2),0-1,?,Defensa y Justicia (2)
?,(Sat) 9 Sep 2017 (W36),Patronato (2),2-1,?,Argentinos Juniors (1)
?,(Sat) 9 Sep 2017 (W36),Racing Club (2),4-1,?,Temperley (2)
?,(Sun) 10 Sep 2017 (W36),Chacarita Juniors (1),1-1,?,CA Tigre (2)
?,(Sun) 10 Sep 2017 (W36),Godoy Cruz (2),2-1,?,Talleres de Córdoba (2)
?,(Sun) 10 Sep 2017 (W36),Rosario Central (2),0-0,?,San Lorenzo (2)
?,(Sun) 10 Sep 2017 (W36),River Plate (2),3-1,?,Club Atlético Banfield (2)
?,(Sun) 10 Sep 2017 (W36),CA Lanús (2),0-1,?,Boca Juniors (2)
?,(Mon) 11 Sep 2017 (W37),Unión Santa Fe (2),1-0,?,Gimnasia y Esgrima LP (2)
?,(Mon) 11 Sep 2017 (W37),Huracán (2),1-0,?,Newell's Old Boys (2)
?,(Fri) 15 Sep 2017 (W37),CA Tigre (3),1-3,?,Patronato (3)
?,(Fri) 15 Sep 2017 (W37),Colón Santa Fe (3),0-0,?,Estudiantes LP (3)
?,(Sat) 16 Sep 2017 (W37),Argentinos Juniors (2),1-2,?,Club Atlético Belgrano (3)
?,(Sat) 16 Sep 2017 (W37),Defensa y Justicia (3),1-3,?,Unión Santa Fe (3)
?,(Sat) 16 Sep 2017 (W37),Newell's Old Boys (3),2-0,?,Olimpo Bahía Blanca (3)
?,(Sat) 16 Sep 2017 (W37),San Lorenzo (3),1-0,?,Arsenal de Sarandí (3)
?,(Sat) 16 Sep 2017 (W37),CA Independiente de Avellaneda (3),0-1,?,CA Lanús (3)
?,(Sun) 17 Sep 2017 (W37),Talleres de Córdoba (3),0-0,?,Vélez Sarsfield (3)
?,(Sun) 17 Sep 2017 (W37),Atlético Tucumán (3),1-1,?,Chacarita Juniors (2)
?,(Sun) 17 Sep 2017 (W37),Club Atlético Banfield (3),1-0,?,Racing Club (3)
?,(Sun) 17 Sep 2017 (W37),Boca Juniors (3),4-1,?,Godoy Cruz (3)
?,(Sun) 17 Sep 2017 (W37),San Martín San Juan (3),1-3,?,River Plate (3)
?,(Mon) 18 Sep 2017 (W38),Gimnasia y Esgrima LP (3),1-3,?,Huracán (3)
?,(Mon) 18 Sep 2017 (W38),Temperley (3),1-1,?,Rosario Central (3)
?,(Fri) 22 Sep 2017 (W38),Club Atlético Belgrano (4),0-0,?,CA Tigre (4)
?,(Fri) 22 Sep 2017 (W38),Patronato (4),2-1,?,Atlético Tucumán (4)
?,(Sat) 23 Sep 2017 (W38),Arsenal de Sarandí (4),0-1,?,Temperley (4)
?,(Sat) 23 Sep 2017 (W38),Huracán (4),0-0,?,Unión Santa Fe (4)
