Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 20 Jul 2012 (W29),FC Mordovia (1),2-3,?,Lokomotiv Moskva (1)
?,(Sat) 21 Jul 2012 (W29),PFC CSKA Moskva (1),1-0,?,FC Rostov (1)
?,(Sat) 21 Jul 2012 (W29),Volga Nizhnii Novgorod (1),1-0,?,Dynamo Moskva (1)
?,(Sat) 21 Jul 2012 (W29),Vladikavkaz (1),1-2,?,FC Spartak Moskva (1)
?,(Sun) 22 Jul 2012 (W29),Zenit St. Petersburg (1),2-0,?,FC Amkar Perm (1)
?,(Sun) 22 Jul 2012 (W29),PFC Krylya Sovetov Samara (1),1-1,?,Akhmat Grozny (1)
?,(Sun) 22 Jul 2012 (W29),FC Anzhi Makhachkala (1),2-1,?,FC Kuban (1)
?,(Mon) 23 Jul 2012 (W30),FC Krasnodar (1),2-1,?,FC Rubin Kazan (1)
?,(Fri) 27 Jul 2012 (W30),FC Kuban (2),1-0,?,FC Mordovia (2)
?,(Sat) 28 Jul 2012 (W30),Zenit St. Petersburg (2),2-0,?,Dynamo Moskva (2)
?,(Sat) 28 Jul 2012 (W30),FC Amkar Perm (2),3-1,?,PFC CSKA Moskva (2)
?,(Sat) 28 Jul 2012 (W30),Lokomotiv Moskva (2),2-0,?,PFC Krylya Sovetov Samara (2)
?,(Sun) 29 Jul 2012 (W30),FC Rubin Kazan (2),3-1,?,Vladikavkaz (2)
?,(Sun) 29 Jul 2012 (W30),FC Spartak Moskva (2),2-1,?,Volga Nizhnii Novgorod (2)
?,(Sun) 29 Jul 2012 (W30),FC Rostov (2),2-2,?,FC Anzhi Makhachkala (2)
?,(Mon) 30 Jul 2012 (W31),Akhmat Grozny (2),1-0,?,FC Krasnodar (2)
?,(Fri) 3 Aug 2012 (W31),FC Mordovia (3),3-0,?,FC Rostov (3)
?,(Sat) 4 Aug 2012 (W31),PFC CSKA Moskva (3),1-3,?,Zenit St. Petersburg (3)
?,(Sat) 4 Aug 2012 (W31),Vladikavkaz (3),5-0,?,Akhmat Grozny (3)
?,(Sat) 4 Aug 2012 (W31),FC Krasnodar (3),3-1,?,Lokomotiv Moskva (3)
?,(Sun) 5 Aug 2012 (W31),PFC Krylya Sovetov Samara (3),2-1,?,FC Kuban (3)
?,(Sun) 5 Aug 2012 (W31),FC Anzhi Makhachkala (3),1-0,?,FC Amkar Perm (3)
?,(Sun) 5 Aug 2012 (W31),Dynamo Moskva (3),0-4,?,FC Spartak Moskva (3)
?,(Mon) 6 Aug 2012 (W32),Volga Nizhnii Novgorod (3),1-2,?,FC Rubin Kazan (3)
?,(Fri) 10 Aug 2012 (W32),FC Kuban (4),2-1,?,FC Krasnodar (4)
?,(Sat) 11 Aug 2012 (W32),Zenit St. Petersburg (4),5-0,?,FC Spartak Moskva (4)
?,(Sat) 11 Aug 2012 (W32),Lokomotiv Moskva (4),2-2,?,Vladikavkaz (4)
?,(Sat) 11 Aug 2012 (W32),Akhmat Grozny (4),2-0,?,Volga Nizhnii Novgorod (4)
?,(Sun) 12 Aug 2012 (W32),FC Amkar Perm (4),0-0,?,FC Mordovia (4)
?,(Sun) 12 Aug 2012 (W32),PFC CSKA Moskva (4),1-0,?,FC Anzhi Makhachkala (4)
?,(Sun) 12 Aug 2012 (W32),FC Rubin Kazan (4),2-0,?,Dynamo Moskva (4)
?,(Sun) 12 Aug 2012 (W32),FC Rostov (4),1-2,?,PFC Krylya Sovetov Samara (4)
?,(Sat) 18 Aug 2012 (W33),FC Spartak Moskva (5),2-1,?,FC Rubin Kazan (5)
?,(Sat) 18 Aug 2012 (W33),Volga Nizhnii Novgorod (5),0-2,?,Lokomotiv Moskva (5)
?,(Sat) 18 Aug 2012 (W33),FC Krasnodar (5),0-0,?,FC Rostov (5)
?,(Sun) 19 Aug 2012 (W33),Dynamo Moskva (5),1-2,?,Akhmat Grozny (5)
?,(Sun) 19 Aug 2012 (W33),FC Mordovia (5),0-3,?,PFC CSKA Moskva (5)
?,(Sun) 19 Aug 2012 (W33),FC Anzhi Makhachkala (5),1-1,?,Zenit St. Petersburg (5)
?,(Mon) 20 Aug 2012 (W34),PFC Krylya Sovetov Samara (5),0-2,?,FC Amkar Perm (5)
?,(Mon) 20 Aug 2012 (W34),Vladikavkaz (5),2-1,?,FC Kuban (5)
?,(Sat) 25 Aug 2012 (W34),Lokomotiv Moskva (6),2-3,?,Dynamo Moskva (6)
?,(Sat) 25 Aug 2012 (W34),Zenit St. Petersburg (6),1-2,?,FC Rubin Kazan (6)
?,(Sat) 25 Aug 2012 (W34),Akhmat Grozny (6),2-1,?,FC Spartak Moskva (6)
?,(Sat) 25 Aug 2012 (W34),FC Rostov (6),3-1,?,Vladikavkaz (6)
?,(Sun) 26 Aug 2012 (W34),FC Amkar Perm (6),2-2,?,FC Krasnodar (6)
?,(Sun) 26 Aug 2012 (W34),PFC CSKA Moskva (6),3-0,?,PFC Krylya Sovetov Samara (6)
?,(Sun) 26 Aug 2012 (W34),FC Anzhi Makhachkala (6),4-2,?,FC Mordovia (6)
?,(Mon) 27 Aug 2012 (W35),FC Kuban (6),6-2,?,Volga Nizhnii Novgorod (6)
?,(Fri) 31 Aug 2012 (W35),FC Mordovia (7),0-3,?,Zenit St. Petersburg (7)
?,(Sat) 1 Sep 2012 (W35),FC Rubin Kazan (7),1-2,?,Akhmat Grozny (7)
?,(Sat) 1 Sep 2012 (W35),Volga Nizhnii Novgorod (7),1-1,?,FC Rostov (7)
?,(Sat) 1 Sep 2012 (W35),Vladikavkaz (7),1-1,?,FC Amkar Perm (7)
?,(Sun) 2 Sep 2012 (W35),FC Krasnodar (7),0-1,?,PFC CSKA Moskva (7)
?,(Sun) 2 Sep 2012 (W35),Dynamo Moskva (7),1-2,?,FC Kuban (7)
?,(Sun) 2 Sep 2012 (W35),PFC Krylya Sovetov Samara (7),1-2,?,FC Anzhi Makhachkala (7)
?,(Sun) 2 Sep 2012 (W35),Lokomotiv Moskva (7),2-1,?,FC Spartak Moskva (7)
