Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 17 Aug 2012 (W33),Pogoń Szczecin (1),4-0,?,Zagłębie Lubin (1)
?,(Fri) 17 Aug 2012 (W33),Piast Gliwice (1),1-2,?,Górnik Zabrze (1)
?,(Sat) 18 Aug 2012 (W33),Jagiellonia Białystok (1),2-1,?,Podbeskidzie Bielsko-Biała (1)
?,(Sat) 18 Aug 2012 (W33),Widzew Łódź (1),2-1,?,WKS Śląsk Wrocław (1)
?,(Sat) 18 Aug 2012 (W33),KKS Lech Poznań (1),4-0,?,Ruch Chorzów (1)
?,(Sun) 19 Aug 2012 (W33),Wisła Kraków (1),2-1,?,GKS Bełchatów (1)
?,(Sun) 19 Aug 2012 (W33),Legia Warszawa (1),4-0,?,Korona Kielce (1)
?,(Mon) 20 Aug 2012 (W34),Lechia Gdańsk (1),1-3,?,KSP Polonia Warszawa (1)
?,(Fri) 24 Aug 2012 (W34),Zagłębie Lubin (2),2-1,?,Piast Gliwice (2)
?,(Fri) 24 Aug 2012 (W34),Jagiellonia Białystok (2),1-1,?,Górnik Zabrze (2)
?,(Sat) 25 Aug 2012 (W34),Podbeskidzie Bielsko-Biała (2),1-1,?,Wisła Kraków (2)
?,(Sat) 25 Aug 2012 (W34),Widzew Łódź (2),2-0,?,Ruch Chorzów (2)
?,(Sat) 25 Aug 2012 (W34),KSP Polonia Warszawa (2),1-2,?,KKS Lech Poznań (2)
?,(Sun) 26 Aug 2012 (W34),WKS Śląsk Wrocław (2),2-0,?,Korona Kielce (2)
?,(Sun) 26 Aug 2012 (W34),GKS Bełchatów (2),0-2,?,Legia Warszawa (2)
?,(Mon) 27 Aug 2012 (W35),Pogoń Szczecin (2),0-2,?,Lechia Gdańsk (2)
?,(Fri) 31 Aug 2012 (W35),Piast Gliwice (3),1-0,?,Pogoń Szczecin (3)
?,(Fri) 31 Aug 2012 (W35),Wisła Kraków (3),1-3,?,KSP Polonia Warszawa (3)
?,(Sat) 1 Sep 2012 (W35),Korona Kielce (3),0-1,?,Lechia Gdańsk (3)
?,(Sat) 1 Sep 2012 (W35),Widzew Łódź (3),1-0,?,GKS Bełchatów (3)
?,(Sat) 1 Sep 2012 (W35),Jagiellonia Białystok (3),0-0,?,Zagłębie Lubin (3)
?,(Sun) 2 Sep 2012 (W35),KKS Lech Poznań (3),0-0,?,Górnik Zabrze (3)
?,(Sun) 2 Sep 2012 (W35),WKS Śląsk Wrocław (3),1-0,?,Ruch Chorzów (3)
?,(Mon) 3 Sep 2012 (W36),Legia Warszawa (3),3-1,?,Podbeskidzie Bielsko-Biała (3)
?,(Fri) 14 Sep 2012 (W37),Podbeskidzie Bielsko-Biała (4),1-1,?,WKS Śląsk Wrocław (4)
?,(Fri) 14 Sep 2012 (W37),Pogoń Szczecin (4),2-0,?,Wisła Kraków (4)
?,(Sat) 15 Sep 2012 (W37),KSP Polonia Warszawa (4),1-1,?,Jagiellonia Białystok (4)
?,(Sat) 15 Sep 2012 (W37),Lechia Gdańsk (4),1-2,?,Piast Gliwice (4)
?,(Sat) 15 Sep 2012 (W37),Ruch Chorzów (4),1-1,?,Korona Kielce (4)
?,(Sun) 16 Sep 2012 (W37),Zagłębie Lubin (4),0-1,?,Widzew Łódź (4)
?,(Sun) 16 Sep 2012 (W37),Górnik Zabrze (4),2-2,?,Legia Warszawa (4)
?,(Mon) 17 Sep 2012 (W38),GKS Bełchatów (4),0-1,?,KKS Lech Poznań (4)
?,(Fri) 21 Sep 2012 (W38),Korona Kielce (5),2-1,?,Podbeskidzie Bielsko-Biała (5)
?,(Fri) 21 Sep 2012 (W38),Legia Warszawa (5),1-1,?,KSP Polonia Warszawa (5)
