Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 3 Aug 2012 (W31),Arsenal de Sarandí (1),1-0,?,Unión Santa Fe (1)
?,(Fri) 3 Aug 2012 (W31),Vélez Sarsfield (1),3-0,?,Argentinos Juniors (1)
?,(Sat) 4 Aug 2012 (W31),Racing Club (1),1-1,?,Atlético Rafaela (1)
?,(Sat) 4 Aug 2012 (W31),Colón Santa Fe (1),1-0,?,CA Lanús (1)
?,(Sat) 4 Aug 2012 (W31),Quilmes AC (1),3-0,?,Boca Juniors (1)
?,(Sat) 4 Aug 2012 (W31),Newell's Old Boys (1),0-0,?,CA Independiente de Avellaneda (1)
?,(Sun) 5 Aug 2012 (W31),Godoy Cruz (1),1-1,?,All Boys (1)
?,(Sun) 5 Aug 2012 (W31),San Lorenzo (1),2-1,?,San Martín San Juan (1)
?,(Sun) 5 Aug 2012 (W31),River Plate (1),1-2,?,Club Atlético Belgrano (1)
?,(Mon) 6 Aug 2012 (W32),CA Tigre (1),1-2,?,Estudiantes LP (1)
?,(Fri) 10 Aug 2012 (W32),San Martín San Juan (2),0-1,?,Colón Santa Fe (2)
?,(Fri) 10 Aug 2012 (W32),CA Lanús (2),0-1,?,Newell's Old Boys (2)
?,(Sat) 11 Aug 2012 (W32),Estudiantes LP (2),0-2,?,River Plate (2)
?,(Sat) 11 Aug 2012 (W32),All Boys (2),1-1,?,Quilmes AC (2)
?,(Sat) 11 Aug 2012 (W32),Club Atlético Belgrano (2),0-0,?,San Lorenzo (2)
?,(Sun) 12 Aug 2012 (W32),Argentinos Juniors (2),0-2,?,Racing Club (2)
?,(Sun) 12 Aug 2012 (W32),Unión Santa Fe (2),0-1,?,Godoy Cruz (2)
?,(Sun) 12 Aug 2012 (W32),Boca Juniors (2),2-0,?,CA Tigre (2)
?,(Mon) 13 Aug 2012 (W33),Atlético Rafaela (2),0-0,?,Arsenal de Sarandí (2)
?,(Mon) 13 Aug 2012 (W33),CA Independiente de Avellaneda (2),0-0,?,Vélez Sarsfield (2)
?,(Sat) 18 Aug 2012 (W33),Boca Juniors (3),3-1,?,All Boys (3)
?,(Sat) 18 Aug 2012 (W33),Colón Santa Fe (3),2-2,?,Club Atlético Belgrano (3)
?,(Sat) 18 Aug 2012 (W33),San Lorenzo (3),0-1,?,Estudiantes LP (3)
?,(Sun) 19 Aug 2012 (W33),Racing Club (3),2-0,?,CA Independiente de Avellaneda (3)
?,(Sun) 19 Aug 2012 (W33),Godoy Cruz (3),2-0,?,Atlético Rafaela (3)
?,(Sun) 19 Aug 2012 (W33),Vélez Sarsfield (3),0-2,?,CA Lanús (3)
?,(Sun) 19 Aug 2012 (W33),CA Tigre (3),2-3,?,River Plate (3)
?,(Mon) 20 Aug 2012 (W34),Quilmes AC (3),2-1,?,Unión Santa Fe (3)
?,(Mon) 20 Aug 2012 (W34),Arsenal de Sarandí (3),2-2,?,Argentinos Juniors (3)
?,(Mon) 20 Aug 2012 (W34),Newell's Old Boys (3),2-0,?,San Martín San Juan (3)
?,(Sat) 25 Aug 2012 (W34),All Boys (4),2-2,?,CA Tigre (4)
?,(Sat) 25 Aug 2012 (W34),Unión Santa Fe (4),1-2,?,Boca Juniors (4)
?,(Sat) 25 Aug 2012 (W34),Argentinos Juniors (4),2-1,?,Godoy Cruz (4)
?,(Sat) 25 Aug 2012 (W34),CA Independiente de Avellaneda (4),0-2,?,Arsenal de Sarandí (4)
?,(Sun) 26 Aug 2012 (W34),Atlético Rafaela (4),1-1,?,Quilmes AC (4)
?,(Sun) 26 Aug 2012 (W34),Club Atlético Belgrano (4),0-0,?,Newell's Old Boys (4)
?,(Sun) 26 Aug 2012 (W34),CA Lanús (4),1-1,?,Racing Club (4)
?,(Sun) 26 Aug 2012 (W34),San Martín San Juan (4),0-3,?,Vélez Sarsfield (4)
?,(Sun) 26 Aug 2012 (W34),River Plate (4),0-0,?,San Lorenzo (4)
?,(Mon) 27 Aug 2012 (W35),Estudiantes LP (4),1-2,?,Colón Santa Fe (4)
?,(Fri) 31 Aug 2012 (W35),All Boys (5),3-1,?,Unión Santa Fe (5)
?,(Sat) 1 Sep 2012 (W35),Newell's Old Boys (5),1-0,?,Estudiantes LP (5)
?,(Sat) 1 Sep 2012 (W35),Arsenal de Sarandí (5),1-0,?,CA Lanús (5)
?,(Sat) 1 Sep 2012 (W35),Vélez Sarsfield (5),2-1,?,Club Atlético Belgrano (5)
?,(Sun) 2 Sep 2012 (W35),CA Tigre (5),1-1,?,San Lorenzo (5)
?,(Sun) 2 Sep 2012 (W35),Boca Juniors (5),2-1,?,Atlético Rafaela (5)
?,(Sun) 2 Sep 2012 (W35),Godoy Cruz (5),2-1,?,CA Independiente de Avellaneda (5)
?,(Sun) 2 Sep 2012 (W35),Colón Santa Fe (5),1-1,?,River Plate (5)
?,(Mon) 3 Sep 2012 (W36),Quilmes AC (5),0-1,?,Argentinos Juniors (5)
?,(Mon) 3 Sep 2012 (W36),Racing Club (5),3-1,?,San Martín San Juan (5)
?,(Sat) 8 Sep 2012 (W36),San Martín San Juan (6),4-0,?,Arsenal de Sarandí (6)
?,(Sat) 8 Sep 2012 (W36),Atlético Rafaela (6),2-1,?,All Boys (6)
?,(Sat) 8 Sep 2012 (W36),Estudiantes LP (6),0-0,?,Vélez Sarsfield (6)
?,(Sat) 8 Sep 2012 (W36),San Lorenzo (6),2-1,?,Colón Santa Fe (6)
?,(Sun) 9 Sep 2012 (W36),Argentinos Juniors (6),1-1,?,Boca Juniors (6)
?,(Sun) 9 Sep 2012 (W36),Club Atlético Belgrano (6),1-0,?,Racing Club (6)
?,(Sun) 9 Sep 2012 (W36),CA Independiente de Avellaneda (6),1-1,?,Quilmes AC (6)
?,(Sun) 9 Sep 2012 (W36),River Plate (6),3-3,?,Newell's Old Boys (6)
?,(Mon) 10 Sep 2012 (W37),Unión Santa Fe (6),1-1,?,CA Tigre (6)
?,(Mon) 10 Sep 2012 (W37),CA Lanús (6),2-0,?,Godoy Cruz (6)
?,(Sat) 15 Sep 2012 (W37),CA Tigre (7),2-2,?,Colón Santa Fe (7)
?,(Sat) 15 Sep 2012 (W37),All Boys (7),0-1,?,Argentinos Juniors (7)
?,(Sat) 15 Sep 2012 (W37),Godoy Cruz (7),1-0,?,San Martín San Juan (7)
?,(Sat) 15 Sep 2012 (W37),Racing Club (7),0-1,?,Estudiantes LP (7)
?,(Sun) 16 Sep 2012 (W37),Boca Juniors (7),2-1,?,CA Independiente de Avellaneda (7)
?,(Sun) 16 Sep 2012 (W37),Newell's Old Boys (7),1-0,?,San Lorenzo (7)
?,(Sun) 16 Sep 2012 (W37),Arsenal de Sarandí (7),0-2,?,Club Atlético Belgrano (7)
?,(Sun) 16 Sep 2012 (W37),Vélez Sarsfield (7),2-0,?,River Plate (7)
?,(Mon) 17 Sep 2012 (W38),Unión Santa Fe (7),0-0,?,Atlético Rafaela (7)
?,(Mon) 17 Sep 2012 (W38),Quilmes AC (7),0-0,?,CA Lanús (7)
?,(Fri) 21 Sep 2012 (W38),Club Atlético Belgrano (8),1-0,?,Godoy Cruz (8)
?,(Fri) 21 Sep 2012 (W38),Atlético Rafaela (8),3-0,?,CA Tigre (8)
?,(Sat) 22 Sep 2012 (W38),Argentinos Juniors (8),3-3,?,Unión Santa Fe (8)
?,(Sat) 22 Sep 2012 (W38),San Lorenzo (8),1-2,?,Vélez Sarsfield (8)
?,(Sat) 22 Sep 2012 (W38),CA Independiente de Avellaneda (8),1-1,?,All Boys (8)
?,(Sun) 23 Sep 2012 (W38),River Plate (8),0-1,?,Racing Club (8)
?,(Sun) 23 Sep 2012 (W38),Colón Santa Fe (8),1-2,?,Newell's Old Boys (8)
?,(Sun) 23 Sep 2012 (W38),San Martín San Juan (8),4-0,?,Quilmes AC (8)
?,(Sun) 23 Sep 2012 (W38),CA Lanús (8),2-0,?,Boca Juniors (8)
?,(Mon) 24 Sep 2012 (W39),Estudiantes LP (8),2-1,?,Arsenal de Sarandí (8)
?,(Fri) 28 Sep 2012 (W39),Quilmes AC (9),1-1,?,Club Atlético Belgrano (9)
?,(Sat) 29 Sep 2012 (W39),All Boys (9),2-1,?,CA Lanús (9)
?,(Sat) 29 Sep 2012 (W39),Godoy Cruz (9),1-0,?,Estudiantes LP (9)
?,(Sat) 29 Sep 2012 (W39),Atlético Rafaela (9),5-3,?,Argentinos Juniors (9)
?,(Sat) 29 Sep 2012 (W39),Racing Club (9),4-0,?,San Lorenzo (9)
?,(Sun) 30 Sep 2012 (W39),Arsenal de Sarandí (9),0-4,?,River Plate (9)
?,(Sun) 30 Sep 2012 (W39),CA Tigre (9),0-0,?,Newell's Old Boys (9)
?,(Sun) 30 Sep 2012 (W39),Unión Santa Fe (9),1-2,?,CA Independiente de Avellaneda (9)
?,(Sun) 30 Sep 2012 (W39),Vélez Sarsfield (9),2-4,?,Colón Santa Fe (9)
?,(Sun) 30 Sep 2012 (W39),Boca Juniors (9),1-1,?,San Martín San Juan (9)
?,(Fri) 5 Oct 2012 (W40),CA Lanús (10),2-0,?,Unión Santa Fe (10)
?,(Fri) 5 Oct 2012 (W40),Argentinos Juniors (10),0-0,?,CA Tigre (10)
?,(Sat) 6 Oct 2012 (W40),San Martín San Juan (10),2-1,?,All Boys (10)
?,(Sat) 6 Oct 2012 (W40),San Lorenzo (10),0-0,?,Arsenal de Sarandí (10)
?,(Sat) 6 Oct 2012 (W40),Estudiantes LP (10),2-1,?,Quilmes AC (10)
?,(Sat) 6 Oct 2012 (W40),Colón Santa Fe (10),0-1,?,Racing Club (10)
?,(Sun) 7 Oct 2012 (W40),Club Atlético Belgrano (10),3-1,?,Boca Juniors (10)
?,(Sun) 7 Oct 2012 (W40),CA Independiente de Avellaneda (10),2-0,?,Atlético Rafaela (10)
?,(Sun) 7 Oct 2012 (W40),Newell's Old Boys (10),1-0,?,Vélez Sarsfield (10)
?,(Sun) 7 Oct 2012 (W40),River Plate (10),5-0,?,Godoy Cruz (10)
?,(Fri) 19 Oct 2012 (W42),Arsenal de Sarandí (11),2-0,?,Colón Santa Fe (11)
?,(Fri) 19 Oct 2012 (W42),Argentinos Juniors (11),0-1,?,CA Independiente de Avellaneda (11)
?,(Sat) 20 Oct 2012 (W42),All Boys (11),1-0,?,Club Atlético Belgrano (11)
?,(Sat) 20 Oct 2012 (W42),Unión Santa Fe (11),1-2,?,San Martín San Juan (11)
?,(Sat) 20 Oct 2012 (W42),Godoy Cruz (11),0-0,?,San Lorenzo (11)
?,(Sat) 20 Oct 2012 (W42),CA Tigre (11),0-1,?,Vélez Sarsfield (11)
?,(Sat) 20 Oct 2012 (W42),Racing Club (11),0-0,?,Newell's Old Boys (11)
?,(Sun) 21 Oct 2012 (W42),Quilmes AC (11),1-0,?,River Plate (11)
?,(Sun) 21 Oct 2012 (W42),Atlético Rafaela (11),1-2,?,CA Lanús (11)
?,(Sun) 21 Oct 2012 (W42),Boca Juniors (11),0-0,?,Estudiantes LP (11)
?,(Sat) 27 Oct 2012 (W43),San Lorenzo (12),2-2,?,Quilmes AC (12)
?,(Sat) 27 Oct 2012 (W43),San Martín San Juan (12),1-2,?,Atlético Rafaela (12)
?,(Sat) 27 Oct 2012 (W43),Estudiantes LP (12),0-1,?,All Boys (12)
?,(Sat) 27 Oct 2012 (W43),Newell's Old Boys (12),2-1,?,Arsenal de Sarandí (12)
?,(Sat) 27 Oct 2012 (W43),Vélez Sarsfield (12),1-0,?,Racing Club (12)
?,(Sun) 28 Oct 2012 (W43),River Plate (12),2-2,?,Boca Juniors (12)
?,(Sun) 28 Oct 2012 (W43),Club Atlético Belgrano (12),1-0,?,Unión Santa Fe (12)
?,(Sun) 28 Oct 2012 (W43),CA Lanús (12),1-0,?,Argentinos Juniors (12)
?,(Mon) 29 Oct 2012 (W44),Colón Santa Fe (12),1-1,?,Godoy Cruz (12)
?,(Fri) 2 Nov 2012 (W44),Atlético Rafaela (13),1-3,?,Club Atlético Belgrano (13)
?,(Sat) 3 Nov 2012 (W44),Argentinos Juniors (13),1-1,?,San Martín San Juan (13)
?,(Sat) 3 Nov 2012 (W44),Unión Santa Fe (13),2-2,?,Estudiantes LP (13)
?,(Sat) 3 Nov 2012 (W44),Boca Juniors (13),3-1,?,San Lorenzo (13)
?,(Sat) 3 Nov 2012 (W44),Arsenal de Sarandí (13),1-5,?,Vélez Sarsfield (13)
?,(Sun) 4 Nov 2012 (W44),Godoy Cruz (13),1-1,?,Newell's Old Boys (13)
?,(Sun) 4 Nov 2012 (W44),Quilmes AC (13),2-2,?,Colón Santa Fe (13)
?,(Sun) 4 Nov 2012 (W44),All Boys (13),0-0,?,River Plate (13)
?,(Mon) 5 Nov 2012 (W45),CA Tigre (12),1-1,?,Racing Club (13)
?,(Mon) 5 Nov 2012 (W45),CA Independiente de Avellaneda (12),0-2,?,CA Lanús (13)
?,(Fri) 9 Nov 2012 (W45),Club Atlético Belgrano (14),0-0,?,Argentinos Juniors (14)
?,(Fri) 9 Nov 2012 (W45),Newell's Old Boys (14),0-0,?,Quilmes AC (14)
?,(Fri) 9 Nov 2012 (W45),Vélez Sarsfield (14),2-1,?,Godoy Cruz (14)
?,(Sat) 10 Nov 2012 (W45),San Lorenzo (14),4-0,?,All Boys (14)
?,(Sat) 10 Nov 2012 (W45),River Plate (14),2-0,?,Unión Santa Fe (14)
?,(Sat) 10 Nov 2012 (W45),Estudiantes LP (14),3-1,?,Atlético Rafaela (14)
?,(Sun) 11 Nov 2012 (W45),CA Lanús (14),4-1,?,CA Tigre (13)
?,(Sun) 11 Nov 2012 (W45),San Martín San Juan (14),0-0,?,CA Independiente de Avellaneda (13)
?,(Sun) 11 Nov 2012 (W45),Colón Santa Fe (14),0-0,?,Boca Juniors (14)
?,(Sun) 11 Nov 2012 (W45),Racing Club (14),0-0,?,Arsenal de Sarandí (14)
?,(Tue) 13 Nov 2012 (W46),Argentinos Juniors (15),2-1,?,Estudiantes LP (15)
?,(Tue) 13 Nov 2012 (W46),Unión Santa Fe (15),2-2,?,San Lorenzo (15)
?,(Tue) 13 Nov 2012 (W46),Quilmes AC (15),0-1,?,Vélez Sarsfield (15)
?,(Wed) 14 Nov 2012 (W46),All Boys (15),1-1,?,Colón Santa Fe (15)
?,(Wed) 14 Nov 2012 (W46),Atlético Rafaela (15),0-0,?,River Plate (15)
?,(Thu) 15 Nov 2012 (W46),Godoy Cruz (15),0-1,?,Racing Club (15)
?,(Thu) 15 Nov 2012 (W46),CA Lanús (15),2-1,?,San Martín San Juan (15)
?,(Thu) 15 Nov 2012 (W46),Boca Juniors (15),0-0,?,Newell's Old Boys (15)
?,(Thu) 15 Nov 2012 (W46),CA Tigre (14),0-1,?,Arsenal de Sarandí (15)
?,(Sat) 17 Nov 2012 (W46),San Lorenzo (16),1-0,?,Atlético Rafaela (16)
?,(Sat) 17 Nov 2012 (W46),Estudiantes LP (16),2-0,?,CA Independiente de Avellaneda (14)
?,(Sun) 18 Nov 2012 (W46),Arsenal de Sarandí (16),3-0,?,Godoy Cruz (16)
?,(Sun) 18 Nov 2012 (W46),Colón Santa Fe (16),2-0,?,Unión Santa Fe (16)
