Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 18 Jul 2014 (W29),FC Nordsjælland (1),3-2,?,FC Vestsjælland (1)
?,(Sat) 19 Jul 2014 (W29),Sønderjysk Elitesport (1),0-0,?,Aalborg BK (1)
?,(Sun) 20 Jul 2014 (W29),Odense BK (1),1-2,?,Hobro IK (1)
?,(Sun) 20 Jul 2014 (W29),Silkeborg IF (1),0-0,?,FC København (1)
?,(Sun) 20 Jul 2014 (W29),FC Midtjylland (1),3-1,?,Brøndby IF (1)
?,(Mon) 21 Jul 2014 (W30),Esbjerg fB (1),0-1,?,Randers FC (1)
?,(Fri) 25 Jul 2014 (W30),FC Vestsjælland (2),3-1,?,Odense BK (2)
?,(Sat) 26 Jul 2014 (W30),Aalborg BK (2),2-0,?,FC Midtjylland (2)
?,(Sat) 26 Jul 2014 (W30),FC København (2),2-1,?,FC Nordsjælland (2)
?,(Sun) 27 Jul 2014 (W30),Randers FC (2),2-1,?,Hobro IK (2)
?,(Sun) 27 Jul 2014 (W30),Esbjerg fB (2),1-1,?,Sønderjysk Elitesport (2)
?,(Mon) 28 Jul 2014 (W31),Brøndby IF (2),2-0,?,Silkeborg IF (2)
?,(Fri) 1 Aug 2014 (W31),Silkeborg IF (3),0-2,?,Sønderjysk Elitesport (3)
?,(Sat) 2 Aug 2014 (W31),FC Vestsjælland (3),2-2,?,FC København (3)
?,(Sat) 2 Aug 2014 (W31),Odense BK (3),1-1,?,Aalborg BK (3)
?,(Sun) 3 Aug 2014 (W31),FC Nordsjælland (3),3-2,?,Esbjerg fB (3)
?,(Sun) 3 Aug 2014 (W31),Hobro IK (3),2-0,?,Brøndby IF (3)
?,(Mon) 4 Aug 2014 (W32),FC Midtjylland (3),3-1,?,Randers FC (3)
?,(Fri) 8 Aug 2014 (W32),Randers FC (4),1-0,?,FC Vestsjælland (4)
?,(Sat) 9 Aug 2014 (W32),Aalborg BK (4),1-2,?,FC Nordsjælland (4)
?,(Sun) 10 Aug 2014 (W32),Sønderjysk Elitesport (4),1-3,?,FC Midtjylland (4)
?,(Sun) 10 Aug 2014 (W32),FC København (4),0-3,?,Hobro IK (4)
