Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 5 Feb 2016 (W5),Club Atlético Banfield (1),2-0,?,Gimnasia y Esgrima LP (1)
?,(Fri) 5 Feb 2016 (W5),Huracán (1),0-1,?,Atlético Rafaela (1)
?,(Fri) 5 Feb 2016 (W5),Rosario Central (1),1-0,?,Godoy Cruz (1)
?,(Sat) 6 Feb 2016 (W5),Club Atlético Aldosivi (1),3-0,?,Olimpo Bahía Blanca (1)
?,(Sat) 6 Feb 2016 (W5),Argentinos Juniors (1),1-1,?,CA Tigre (1)
?,(Sat) 6 Feb 2016 (W5),Patronato (1),2-2,?,San Lorenzo (1)
?,(Sat) 6 Feb 2016 (W5),San Martín San Juan (1),2-1,?,Newell's Old Boys (1)
?,(Sat) 6 Feb 2016 (W5),Temperley (1),0-0,?,Boca Juniors (1)
?,(Sun) 7 Feb 2016 (W5),Defensa y Justicia (1),2-2,?,Unión Santa Fe (1)
?,(Sun) 7 Feb 2016 (W5),CA Independiente de Avellaneda (1),1-0,?,Club Atlético Belgrano (1)
?,(Sun) 7 Feb 2016 (W5),Colón Santa Fe (1),2-1,?,Arsenal de Sarandí (1)
?,(Sun) 7 Feb 2016 (W5),Atlético Tucumán (1),2-1,?,Racing Club (1)
?,(Mon) 8 Feb 2016 (W6),Estudiantes LP (1),0-1,?,CA Lanús (1)
?,(Mon) 8 Feb 2016 (W6),River Plate (1),5-1,?,Quilmes AC (1)
?,(Mon) 8 Feb 2016 (W6),Sarmiento Junín (1),1-0,?,Vélez Sarsfield (1)
?,(Fri) 12 Feb 2016 (W6),Arsenal de Sarandí (2),3-1,?,Club Atlético Banfield (2)
?,(Fri) 12 Feb 2016 (W6),Unión Santa Fe (2),3-0,?,Temperley (2)
?,(Fri) 12 Feb 2016 (W6),Godoy Cruz (2),1-1,?,CA Independiente de Avellaneda (2)
?,(Fri) 12 Feb 2016 (W6),Quilmes AC (2),2-4,?,Colón Santa Fe (2)
?,(Sat) 13 Feb 2016 (W6),Club Atlético Aldosivi (2),3-2,?,Argentinos Juniors (2)
?,(Sat) 13 Feb 2016 (W6),Atlético Rafaela (2),0-1,?,Estudiantes LP (2)
?,(Sat) 13 Feb 2016 (W6),San Lorenzo (2),2-1,?,Sarmiento Junín (2)
?,(Sat) 13 Feb 2016 (W6),Racing Club (2),2-2,?,San Martín San Juan (2)
?,(Sat) 13 Feb 2016 (W6),Vélez Sarsfield (2),2-1,?,Olimpo Bahía Blanca (2)
?,(Sun) 14 Feb 2016 (W6),CA Lanús (2),2-1,?,Defensa y Justicia (2)
?,(Sun) 14 Feb 2016 (W6),Rosario Central (2),2-0,?,Newell's Old Boys (2)
?,(Sun) 14 Feb 2016 (W6),Gimnasia y Esgrima LP (2),3-2,?,Patronato (2)
?,(Sun) 14 Feb 2016 (W6),Boca Juniors (2),0-1,?,Atlético Tucumán (2)
?,(Sun) 14 Feb 2016 (W6),Club Atlético Belgrano (2),3-2,?,River Plate (2)
?,(Tue) 16 Feb 2016 (W7),Club Atlético Banfield (3),1-1,?,Quilmes AC (3)
?,(Tue) 16 Feb 2016 (W7),Olimpo Bahía Blanca (3),0-2,?,San Lorenzo (3)
?,(Tue) 16 Feb 2016 (W7),Argentinos Juniors (3),0-3,?,Vélez Sarsfield (3)
?,(Wed) 17 Feb 2016 (W7),Defensa y Justicia (3),4-1,?,Atlético Rafaela (3)
?,(Wed) 17 Feb 2016 (W7),Newell's Old Boys (3),5-0,?,Racing Club (3)
?,(Wed) 17 Feb 2016 (W7),CA Independiente de Avellaneda (3),0-2,?,Rosario Central (3)
?,(Wed) 17 Feb 2016 (W7),Patronato (3),0-0,?,Arsenal de Sarandí (3)
