Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 4 Mar 2016 (W9),Cork City F.C. (1),2-0,?,Bohemian F.C. (1)
?,(Fri) 4 Mar 2016 (W9),St Patrick's Athletic F.C. (1),1-3,?,Galway United F.C. (1)
?,(Fri) 4 Mar 2016 (W9),Finn Harps F.C. (1),2-1,?,Derry City F.C. (1)
?,(Fri) 4 Mar 2016 (W9),Wexford F.C. (1),0-2,?,Longford Town F.C. (1)
?,(Sat) 5 Mar 2016 (W9),Bray Wanderers F.C. (1),1-3,?,Dundalk F.C. (1)
?,(Sat) 5 Mar 2016 (W9),Sligo Rovers F.C. (1),0-2,?,Shamrock Rovers FC (1)
?,(Fri) 11 Mar 2016 (W10),Bohemian F.C. (2),1-0,?,Sligo Rovers F.C. (2)
?,(Fri) 11 Mar 2016 (W10),Derry City F.C. (2),1-0,?,Cork City F.C. (2)
?,(Fri) 11 Mar 2016 (W10),Dundalk F.C. (2),3-0,?,Finn Harps F.C. (2)
?,(Fri) 11 Mar 2016 (W10),Galway United F.C. (2),4-0,?,Bray Wanderers F.C. (2)
?,(Fri) 11 Mar 2016 (W10),Longford Town F.C. (2),0-1,?,St Patrick's Athletic F.C. (2)
?,(Fri) 11 Mar 2016 (W10),Shamrock Rovers FC (2),2-0,?,Wexford F.C. (2)
?,(Mon) 14 Mar 2016 (W11),Bray Wanderers F.C. (3),0-3,?,Derry City F.C. (3)
?,(Mon) 14 Mar 2016 (W11),Cork City F.C. (3),6-0,?,Longford Town F.C. (3)
?,(Mon) 14 Mar 2016 (W11),Sligo Rovers F.C. (3),1-1,?,Galway United F.C. (3)
?,(Mon) 14 Mar 2016 (W11),St Patrick's Athletic F.C. (3),3-0,?,Bohemian F.C. (3)
?,(Mon) 14 Mar 2016 (W11),Finn Harps F.C. (3),0-1,?,Shamrock Rovers FC (3)
?,(Mon) 14 Mar 2016 (W11),Wexford F.C. (3),1-2,?,Dundalk F.C. (3)
?,(Fri) 18 Mar 2016 (W11),Bohemian F.C. (4),3-3,?,Wexford F.C. (4)
?,(Fri) 18 Mar 2016 (W11),Derry City F.C. (4),2-1,?,Galway United F.C. (4)
?,(Fri) 18 Mar 2016 (W11),Dundalk F.C. (4),0-1,?,Cork City F.C. (4)
?,(Fri) 18 Mar 2016 (W11),Shamrock Rovers FC (4),0-2,?,St Patrick's Athletic F.C. (4)
?,(Sat) 19 Mar 2016 (W11),Longford Town F.C. (4),1-1,?,Bray Wanderers F.C. (4)
?,(Sat) 19 Mar 2016 (W11),Sligo Rovers F.C. (4),1-1,?,Finn Harps F.C. (4)
?,(Thu) 24 Mar 2016 (W12),St Patrick's Athletic F.C. (5),0-4,?,Dundalk F.C. (5)
?,(Sat) 26 Mar 2016 (W12),Galway United F.C. (5),1-0,?,Bohemian F.C. (5)
?,(Sat) 26 Mar 2016 (W12),Wexford F.C. (5),1-2,?,Derry City F.C. (5)
?,(Sat) 26 Mar 2016 (W12),Bray Wanderers F.C. (5),4-0,?,Sligo Rovers F.C. (5)
?,(Sat) 26 Mar 2016 (W12),Finn Harps F.C. (5),1-0,?,Longford Town F.C. (5)
?,(Fri) 1 Apr 2016 (W13),Bohemian F.C. (6),2-0,?,Longford Town F.C. (6)
?,(Fri) 1 Apr 2016 (W13),Dundalk F.C. (6),1-1,?,Derry City F.C. (6)
?,(Fri) 1 Apr 2016 (W13),Shamrock Rovers FC (5),2-0,?,Galway United F.C. (6)
?,(Fri) 1 Apr 2016 (W13),Wexford F.C. (6),2-0,?,Bray Wanderers F.C. (6)
?,(Sat) 2 Apr 2016 (W13),Sligo Rovers F.C. (6),0-0,?,Cork City F.C. (5)
?,(Fri) 8 Apr 2016 (W14),Cork City F.C. (6),1-1,?,Wexford F.C. (7)
?,(Fri) 8 Apr 2016 (W14),Derry City F.C. (7),3-0,?,Shamrock Rovers FC (6)
?,(Fri) 8 Apr 2016 (W14),Galway United F.C. (7),1-0,?,Finn Harps F.C. (6)
?,(Fri) 8 Apr 2016 (W14),St Patrick's Athletic F.C. (6),1-1,?,Sligo Rovers F.C. (7)
?,(Sat) 9 Apr 2016 (W14),Bray Wanderers F.C. (7),0-2,?,Bohemian F.C. (7)
?,(Sat) 9 Apr 2016 (W14),Longford Town F.C. (7),0-4,?,Dundalk F.C. (7)
?,(Mon) 11 Apr 2016 (W15),Finn Harps F.C. (7),1-2,?,St Patrick's Athletic F.C. (7)
?,(Fri) 15 Apr 2016 (W15),Bohemian F.C. (8),0-4,?,Shamrock Rovers FC (7)
?,(Fri) 15 Apr 2016 (W15),Dundalk F.C. (8),1-0,?,Sligo Rovers F.C. (8)
?,(Fri) 15 Apr 2016 (W15),Galway United F.C. (8),2-2,?,Cork City F.C. (7)
?,(Fri) 15 Apr 2016 (W15),St Patrick's Athletic F.C. (8),4-0,?,Wexford F.C. (8)
?,(Fri) 15 Apr 2016 (W15),Finn Harps F.C. (8),1-0,?,Bray Wanderers F.C. (8)
?,(Sat) 16 Apr 2016 (W15),Longford Town F.C. (8),1-1,?,Derry City F.C. (8)
?,(Fri) 22 Apr 2016 (W16),Cork City F.C. (8),3-1,?,Finn Harps F.C. (9)
?,(Fri) 22 Apr 2016 (W16),Derry City F.C. (9),1-0,?,Bohemian F.C. (9)
?,(Fri) 22 Apr 2016 (W16),Shamrock Rovers FC (8),0-2,?,Dundalk F.C. (9)
?,(Fri) 22 Apr 2016 (W16),Wexford F.C. (9),0-2,?,Galway United F.C. (9)
?,(Sat) 23 Apr 2016 (W16),Bray Wanderers F.C. (9),1-0,?,St Patrick's Athletic F.C. (9)
?,(Sat) 23 Apr 2016 (W16),Sligo Rovers F.C. (9),3-0,?,Longford Town F.C. (9)
?,(Mon) 25 Apr 2016 (W17),Cork City F.C. (9),2-0,?,Shamrock Rovers FC (9)
?,(Fri) 29 Apr 2016 (W17),Bohemian F.C. (10),0-2,?,Dundalk F.C. (10)
?,(Fri) 29 Apr 2016 (W17),Cork City F.C. (10),1-0,?,St Patrick's Athletic F.C. (10)
?,(Fri) 29 Apr 2016 (W17),Derry City F.C. (10),0-2,?,Sligo Rovers F.C. (10)
?,(Fri) 29 Apr 2016 (W17),Galway United F.C. (10),2-2,?,Longford Town F.C. (10)
?,(Fri) 29 Apr 2016 (W17),Shamrock Rovers FC (10),2-0,?,Bray Wanderers F.C. (10)
?,(Fri) 29 Apr 2016 (W17),Wexford F.C. (10),1-1,?,Finn Harps F.C. (10)
?,(Fri) 6 May 2016 (W18),St Patrick's Athletic F.C. (11),0-1,?,Derry City F.C. (11)
?,(Fri) 6 May 2016 (W18),Dundalk F.C. (11),2-1,?,Galway United F.C. (11)
?,(Fri) 6 May 2016 (W18),Finn Harps F.C. (11),0-0,?,Bohemian F.C. (11)
?,(Sat) 7 May 2016 (W18),Bray Wanderers F.C. (11),0-2,?,Cork City F.C. (11)
?,(Sat) 7 May 2016 (W18),Longford Town F.C. (11),0-2,?,Shamrock Rovers FC (11)
?,(Sat) 7 May 2016 (W18),Sligo Rovers F.C. (11),4-1,?,Wexford F.C. (11)
?,(Tue) 10 May 2016 (W19),Bohemian F.C. (12),0-1,?,Cork City F.C. (12)
?,(Tue) 10 May 2016 (W19),Dundalk F.C. (12),1-0,?,Bray Wanderers F.C. (12)
?,(Tue) 10 May 2016 (W19),Galway United F.C. (12),0-3,?,St Patrick's Athletic F.C. (12)
?,(Tue) 10 May 2016 (W19),Derry City F.C. (12),2-2,?,Finn Harps F.C. (12)
?,(Tue) 10 May 2016 (W19),Longford Town F.C. (12),2-4,?,Wexford F.C. (12)
?,(Tue) 10 May 2016 (W19),Shamrock Rovers FC (12),3-0,?,Sligo Rovers F.C. (12)
?,(Fri) 13 May 2016 (W19),Cork City F.C. (13),2-1,?,Derry City F.C. (13)
?,(Fri) 13 May 2016 (W19),Finn Harps F.C. (13),0-7,?,Dundalk F.C. (13)
?,(Fri) 13 May 2016 (W19),St Patrick's Athletic F.C. (13),3-3,?,Longford Town F.C. (13)
?,(Fri) 13 May 2016 (W19),Wexford F.C. (13),2-0,?,Shamrock Rovers FC (13)
?,(Sat) 14 May 2016 (W19),Bray Wanderers F.C. (13),1-2,?,Galway United F.C. (13)
?,(Sat) 14 May 2016 (W19),Sligo Rovers F.C. (13),1-0,?,Bohemian F.C. (13)
?,(Tue) 17 May 2016 (W20),St Patrick's Athletic F.C. (14),4-0,?,Finn Harps F.C. (14)
?,(Sun) 29 May 2016 (W21),Bohemian F.C. (14),5-1,?,St Patrick's Athletic F.C. (15)
?,(Sun) 29 May 2016 (W21),Galway United F.C. (14),1-2,?,Sligo Rovers F.C. (14)
?,(Sun) 29 May 2016 (W21),Longford Town F.C. (14),0-3,?,Cork City F.C. (14)
?,(Sun) 29 May 2016 (W21),Shamrock Rovers FC (14),1-1,?,Finn Harps F.C. (15)
?,(Sun) 29 May 2016 (W21),Derry City F.C. (14),2-0,?,Bray Wanderers F.C. (14)
?,(Sun) 29 May 2016 (W21),Dundalk F.C. (14),3-2,?,Wexford F.C. (14)
?,(Fri) 3 Jun 2016 (W22),Bray Wanderers F.C. (15),0-0,?,Longford Town F.C. (15)
?,(Fri) 3 Jun 2016 (W22),Galway United F.C. (15),0-0,?,Derry City F.C. (15)
?,(Fri) 3 Jun 2016 (W22),St Patrick's Athletic F.C. (16),0-2,?,Shamrock Rovers FC (15)
?,(Fri) 3 Jun 2016 (W22),Cork City F.C. (15),1-0,?,Dundalk F.C. (15)
?,(Fri) 3 Jun 2016 (W22),Finn Harps F.C. (16),3-0,?,Sligo Rovers F.C. (15)
?,(Fri) 3 Jun 2016 (W22),Wexford F.C. (15),0-1,?,Bohemian F.C. (15)
?,(Fri) 24 Jun 2016 (W25),Bohemian F.C. (16),1-1,?,Galway United F.C. (16)
?,(Fri) 24 Jun 2016 (W25),Derry City F.C. (16),1-0,?,Wexford F.C. (16)
?,(Fri) 24 Jun 2016 (W25),Dundalk F.C. (16),2-0,?,St Patrick's Athletic F.C. (17)
?,(Fri) 24 Jun 2016 (W25),Sligo Rovers F.C. (16),0-0,?,Bray Wanderers F.C. (16)
?,(Fri) 24 Jun 2016 (W25),Longford Town F.C. (16),0-2,?,Finn Harps F.C. (17)
?,(Fri) 24 Jun 2016 (W25),Shamrock Rovers FC (16),0-0,?,Cork City F.C. (16)
?,(Fri) 1 Jul 2016 (W26),Derry City F.C. (17),0-5,?,Dundalk F.C. (17)
?,(Sat) 2 Jul 2016 (W26),Bray Wanderers F.C. (17),3-0,?,Wexford F.C. (17)
?,(Sat) 2 Jul 2016 (W26),Longford Town F.C. (17),0-1,?,Bohemian F.C. (17)
?,(Tue) 5 Jul 2016 (W27),Dundalk F.C. (18),4-3,?,Longford Town F.C. (18)
?,(Fri) 8 Jul 2016 (W27),Bohemian F.C. (18),0-0,?,Bray Wanderers F.C. (18)
?,(Fri) 8 Jul 2016 (W27),Finn Harps F.C. (18),1-0,?,Galway United F.C. (17)
?,(Sat) 9 Jul 2016 (W27),Sligo Rovers F.C. (17),1-0,?,St Patrick's Athletic F.C. (18)
?,(Sun) 10 Jul 2016 (W27),Wexford F.C. (18),0-1,?,Cork City F.C. (17)
?,(Fri) 15 Jul 2016 (W28),Derry City F.C. (18),4-0,?,Longford Town F.C. (19)
?,(Fri) 15 Jul 2016 (W28),Shamrock Rovers FC (17),3-1,?,Bohemian F.C. (19)
