Round,Date,Team 1,FT,Team 2
Journée 17,Tue Dec 3 2019,Chamois Niortais FC,0-1,AC Ajaccio
Journée 17,Tue Dec 3 2019,Paris FC,0-3,EA Guingamp
Journée 17,Tue Dec 3 2019,Grenoble Foot 38,1-1,Clermont Foot 63
Journée 17,Tue Dec 3 2019,LB Châteauroux,1-1,FC Sochaux-Montbéliard
Journée 17,Tue Dec 3 2019,RC Lens,3-0,FC Chambly
Journée 17,Tue Dec 3 2019,US Orléans,0-4,FC Lorient
Journée 18,Fri Dec 13 2019,AS Nancy Lorraine,2-1,LB Châteauroux
Journée 18,Fri Dec 13 2019,Clermont Foot 63,2-1,Le Havre AC
Journée 18,Fri Dec 13 2019,FC Chambly,3-2,Chamois Niortais FC
Journée 18,Fri Dec 13 2019,FC Lorient,1-0,AJ Auxerre
Journée 18,Fri Dec 13 2019,FC Sochaux-Montbéliard,1-1,Grenoble Foot 38
Journée 18,Fri Dec 13 2019,Valenciennes FC,1-0,Paris FC
Journée 18,Fri Dec 13 2019,Le Mans FC,3-2,US Orléans
Journée 18,Fri Dec 13 2019,Rodez AF,2-1,Stade Malherbe Caen
Journée 18,Sat Dec 14 2019,AC Ajaccio,1-2,RC Lens
Journée 18,Mon Dec 16 2019,EA Guingamp,0-1,ES Troyes AC
Journée 19,Fri Dec 20 2019,Le Havre AC,1-1,FC Chambly
Journée 19,Fri Dec 20 2019,AJ Auxerre,0-0,AS Nancy Lorraine
Journée 19,Fri Dec 20 2019,Valenciennes FC,3-0,FC Lorient
Journée 19,Fri Dec 20 2019,Grenoble Foot 38,2-1,Rodez AF
Journée 19,Fri Dec 20 2019,LB Châteauroux,1-5,EA Guingamp
Journée 19,Fri Dec 20 2019,Stade Malherbe Caen,0-0,Clermont Foot 63
Journée 19,Fri Dec 20 2019,US Orléans,1-0,FC Sochaux-Montbéliard
Journée 19,Sat Dec 21 2019,Paris FC,0-3,Le Mans FC
Journée 19,Sat Dec 21 2019,RC Lens,1-0,Chamois Niortais FC
Journée 19,Sat Dec 21 2019,ES Troyes AC,2-1,AC Ajaccio
Journée 20,Fri Jan 10 2020,AC Ajaccio,3-1,Grenoble Foot 38
Journée 20,Fri Jan 10 2020,AS Nancy Lorraine,1-0,Valenciennes FC
Journée 20,Fri Jan 10 2020,Clermont Foot 63,3-2,ES Troyes AC
Journée 20,Fri Jan 10 2020,FC Chambly,1-0,US Orléans
Journée 20,Fri Jan 10 2020,Chamois Niortais FC,0-1,Le Havre AC
Journée 20,Fri Jan 10 2020,FC Sochaux-Montbéliard,1-1,Paris FC
Journée 20,Fri Jan 10 2020,Le Mans FC,0-1,AJ Auxerre
Journée 20,Fri Jan 10 2020,Rodez AF,1-2,LB Châteauroux
Journée 20,Mon Jan 13 2020,FC Lorient,2-1,Stade Malherbe Caen
Journée 20,Sat Jan 18 2020,EA Guingamp,1-1,RC Lens
Journée 21,Fri Jan 24 2020,AJ Auxerre,2-1,FC Sochaux-Montbéliard
Journée 21,Fri Jan 24 2020,FC Lorient,2-1,AS Nancy Lorraine
Journée 21,Fri Jan 24 2020,Paris FC,0-0,Rodez AF
Journée 21,Fri Jan 24 2020,Valenciennes FC,1-0,Le Mans FC
Journée 21,Fri Jan 24 2020,Grenoble Foot 38,0-0,FC Chambly
Journée 21,Fri Jan 24 2020,LB Châteauroux,1-1,Chamois Niortais FC
Journée 21,Fri Jan 24 2020,Stade Malherbe Caen,0-1,AC Ajaccio
Journée 21,Fri Jan 24 2020,US Orléans,2-0,EA Guingamp
Journée 21,Sat Jan 25 2020,RC Lens,1-1,Clermont Foot 63
Journée 21,Mon Jan 27 2020,Le Havre AC,1-0,ES Troyes AC
Journée 22,Fri Jan 31 2020,AC Ajaccio,0-1,LB Châteauroux
Journée 22,Fri Jan 31 2020,Le Havre AC,0-0,RC Lens
Journée 22,Fri Jan 31 2020,Clermont Foot 63,3-1,US Orléans
Journée 22,Fri Jan 31 2020,EA Guingamp,1-0,AJ Auxerre
Journée 22,Fri Jan 31 2020,ES Troyes AC,1-2,Grenoble Foot 38
Journée 22,Fri Jan 31 2020,FC Chambly,0-1,Stade Malherbe Caen
Journée 22,Fri Jan 31 2020,Chamois Niortais FC,4-4,Paris FC
Journée 22,Fri Jan 31 2020,Le Mans FC,1-1,AS Nancy Lorraine
Journée 22,Fri Jan 31 2020,Rodez AF,1-1,Valenciennes FC
Journée 22,Sat Feb 1 2020,FC Sochaux-Montbéliard,0-4,FC Lorient
Journée 23,Mon Feb 3 2020,Grenoble Foot 38,1-1,Le Havre AC
Journée 23,Tue Feb 4 2020,AJ Auxerre,0-0,Clermont Foot 63
Journée 23,Tue Feb 4 2020,AS Nancy Lorraine,1-1,FC Sochaux-Montbéliard
Journée 23,Tue Feb 4 2020,FC Lorient,4-2,Le Mans FC
Journée 23,Tue Feb 4 2020,Paris FC,2-3,AC Ajaccio
Journée 23,Tue Feb 4 2020,Valenciennes FC,0-0,EA Guingamp
Journée 23,Tue Feb 4 2020,LB Châteauroux,0-3,FC Chambly
Journée 23,Tue Feb 4 2020,RC Lens,1-0,ES Troyes AC
Journée 23,Tue Feb 4 2020,Stade Malherbe Caen,4-3,Chamois Niortais FC
Journée 23,Tue Feb 4 2020,US Orléans,1-2,Rodez AF
Journée 24,Fri Feb 7 2020,AC Ajaccio,2-3,AJ Auxerre
Journée 24,Fri Feb 7 2020,Le Havre AC,1-1,Stade Malherbe Caen
Journée 24,Fri Feb 7 2020,Clermont Foot 63,3-1,Valenciennes FC
Journée 24,Fri Feb 7 2020,ES Troyes AC,2-0,LB Châteauroux
Journée 24,Fri Feb 7 2020,FC Chambly,1-2,Paris FC
Journée 24,Fri Feb 7 2020,Chamois Niortais FC,2-0,US Orléans
Journée 24,Fri Feb 7 2020,FC Sochaux-Montbéliard,1-0,Le Mans FC
Journée 24,Fri Feb 7 2020,Rodez AF,1-1,AS Nancy Lorraine
Journée 24,Sat Feb 8 2020,EA Guingamp,2-1,FC Lorient
Journée 24,Mon Feb 10 2020,RC Lens,0-0,Grenoble Foot 38
Journée 25,Fri Feb 14 2020,AJ Auxerre,0-0,FC Chambly
Journée 25,Fri Feb 14 2020,Paris FC,1-0,Le Havre AC
Journée 25,Fri Feb 14 2020,Valenciennes FC,3-2,FC Sochaux-Montbéliard
Journée 25,Fri Feb 14 2020,Grenoble Foot 38,3-1,Chamois Niortais FC
Journée 25,Fri Feb 14 2020,Le Mans FC,0-0,Rodez AF
Journée 25,Fri Feb 14 2020,Stade Malherbe Caen,0-1,ES Troyes AC
Journée 25,Fri Feb 14 2020,US Orléans,0-3,AC Ajaccio
Journée 25,Sat Feb 15 2020,AS Nancy Lorraine,0-1,EA Guingamp
Journée 25,Sat Feb 15 2020,FC Lorient,0-1,Clermont Foot 63
Journée 25,Mon Feb 17 2020,LB Châteauroux,3-2,RC Lens
Journée 26,Fri Feb 21 2020,AC Ajaccio,2-0,Le Mans FC
Journée 26,Fri Feb 21 2020,Le Havre AC,1-2,US Orléans
Journée 26,Fri Feb 21 2020,Clermont Foot 63,0-1,Paris FC
Journée 26,Fri Feb 21 2020,EA Guingamp,1-1,FC Sochaux-Montbéliard
Journée 26,Fri Feb 21 2020,FC Chambly,2-1,AS Nancy Lorraine
Journée 26,Fri Feb 21 2020,Chamois Niortais FC,1-0,Valenciennes FC
Journée 26,Fri Feb 21 2020,Grenoble Foot 38,0-1,LB Châteauroux
Journée 26,Fri Feb 21 2020,Rodez AF,0-1,FC Lorient
Journée 26,Sat Feb 22 2020,RC Lens,1-4,Stade Malherbe Caen
Journée 26,Mon Feb 24 2020,ES Troyes AC,3-1,AJ Auxerre
Journée 27,Fri Feb 28 2020,AJ Auxerre,3-1,Chamois Niortais FC
Journée 27,Fri Feb 28 2020,AS Nancy Lorraine,1-2,Clermont Foot 63
Journée 27,Fri Feb 28 2020,FC Sochaux-Montbéliard,1-1,Rodez AF
Journée 27,Fri Feb 28 2020,Valenciennes FC,0-0,AC Ajaccio
Journée 27,Fri Feb 28 2020,LB Châteauroux,0-3,Le Havre AC
Journée 27,Fri Feb 28 2020,Le Mans FC,2-1,EA Guingamp
Journée 27,Fri Feb 28 2020,Stade Malherbe Caen,2-0,Grenoble Foot 38
Journée 27,Fri Feb 28 2020,US Orléans,0-2,ES Troyes AC
Journée 27,Sat Feb 29 2020,FC Lorient,1-2,FC Chambly
Journée 27,Mon Mar 2 2020,Paris FC,0-2,RC Lens
Journée 28,Fri Mar 6 2020,Le Havre AC,1-0,AJ Auxerre
Journée 28,Fri Mar 6 2020,Clermont Foot 63,2-0,FC Sochaux-Montbéliard
Journée 28,Fri Mar 6 2020,ES Troyes AC,1-1,Paris FC
Journée 28,Fri Mar 6 2020,FC Chambly,2-2,Le Mans FC
Journée 28,Fri Mar 6 2020,Chamois Niortais FC,1-1,AS Nancy Lorraine
Journée 28,Fri Mar 6 2020,Grenoble Foot 38,1-3,Valenciennes FC
Journée 28,Fri Mar 6 2020,LB Châteauroux,2-1,Stade Malherbe Caen
Journée 28,Fri Mar 6 2020,Rodez AF,2-1,EA Guingamp
Journée 28,Sat Mar 7 2020,AC Ajaccio,1-0,FC Lorient
Journée 28,Mon Mar 9 2020,RC Lens,1-0,US Orléans
Journée 29,Fri Mar 13 2020,AS Nancy Lorraine,,AC Ajaccio
Journée 29,Fri Mar 13 2020,EA Guingamp,,Chamois Niortais FC
Journée 29,Fri Mar 13 2020,Paris FC,,LB Châteauroux
Journée 29,Fri Mar 13 2020,FC Sochaux-Montbéliard,,FC Chambly
Journée 29,Fri Mar 13 2020,Valenciennes FC,,Stade Malherbe Caen
Journée 29,Fri Mar 13 2020,Le Mans FC,,ES Troyes AC
Journée 29,Fri Mar 13 2020,Rodez AF,,Clermont Foot 63
Journée 29,Fri Mar 13 2020,US Orléans,,Grenoble Foot 38
Journée 29,Sat Mar 14 2020,AJ Auxerre,,RC Lens
Journée 29,Mon Mar 16 2020,FC Lorient,,Le Havre AC
Journée 30,Fri Mar 20 2020,AC Ajaccio,,FC Sochaux-Montbéliard
Journée 30,Fri Mar 20 2020,Le Havre AC,,Valenciennes FC
Journée 30,Fri Mar 20 2020,Clermont Foot 63,,EA Guingamp
Journée 30,Fri Mar 20 2020,FC Chambly,,Rodez AF
Journée 30,Fri Mar 20 2020,Chamois Niortais FC,,Le Mans FC
Journée 30,Fri Mar 20 2020,Grenoble Foot 38,,AJ Auxerre
Journée 30,Fri Mar 20 2020,LB Châteauroux,,US Orléans
Journée 30,Fri Mar 20 2020,Stade Malherbe Caen,,Paris FC
Journée 30,Sat Mar 21 2020,ES Troyes AC,,FC Lorient
Journée 30,Mon Mar 23 2020,RC Lens,,AS Nancy Lorraine
Journée 31,Fri Apr 3 2020,AJ Auxerre,,LB Châteauroux
Journée 31,Fri Apr 3 2020,AS Nancy Lorraine,,Le Havre AC
Journée 31,Fri Apr 3 2020,EA Guingamp,,FC Chambly
Journée 31,Fri Apr 3 2020,FC Lorient,,RC Lens
Journée 31,Fri Apr 3 2020,Paris FC,,Grenoble Foot 38
Journée 31,Fri Apr 3 2020,FC Sochaux-Montbéliard,,Chamois Niortais FC
Journée 31,Fri Apr 3 2020,Valenciennes FC,,ES Troyes AC
Journée 31,Fri Apr 3 2020,Le Mans FC,,Clermont Foot 63
Journée 31,Fri Apr 3 2020,Rodez AF,,AC Ajaccio
Journée 31,Fri Apr 3 2020,US Orléans,,Stade Malherbe Caen
Journée 32,Fri Apr 10 2020,AC Ajaccio,,EA Guingamp
Journée 32,Fri Apr 10 2020,Le Havre AC,,FC Sochaux-Montbéliard
Journée 32,Fri Apr 10 2020,Clermont Foot 63,,FC Chambly
Journée 32,Fri Apr 10 2020,ES Troyes AC,,AS Nancy Lorraine
Journée 32,Fri Apr 10 2020,Chamois Niortais FC,,FC Lorient
Journée 32,Fri Apr 10 2020,Paris FC,,US Orléans
Journée 32,Fri Apr 10 2020,Grenoble Foot 38,,Le Mans FC
Journée 32,Fri Apr 10 2020,LB Châteauroux,,Valenciennes FC
Journée 32,Fri Apr 10 2020,RC Lens,,Rodez AF
Journée 32,Fri Apr 10 2020,Stade Malherbe Caen,,AJ Auxerre
Journée 33,Fri Apr 17 2020,AJ Auxerre,,Paris FC
Journée 33,Fri Apr 17 2020,AS Nancy Lorraine,,Grenoble Foot 38
Journée 33,Fri Apr 17 2020,Clermont Foot 63,,AC Ajaccio
Journée 33,Fri Apr 17 2020,EA Guingamp,,Le Havre AC
Journée 33,Fri Apr 17 2020,FC Chambly,,ES Troyes AC
Journée 33,Fri Apr 17 2020,FC Lorient,,LB Châteauroux
Journée 33,Fri Apr 17 2020,FC Sochaux-Montbéliard,,RC Lens
Journée 33,Fri Apr 17 2020,Valenciennes FC,,US Orléans
Journée 33,Fri Apr 17 2020,Le Mans FC,,Stade Malherbe Caen
Journée 33,Fri Apr 17 2020,Rodez AF,,Chamois Niortais FC
Journée 34,Tue Apr 21 2020,AC Ajaccio,,FC Chambly
Journée 34,Tue Apr 21 2020,Le Havre AC,,Rodez AF
Journée 34,Tue Apr 21 2020,ES Troyes AC,,FC Sochaux-Montbéliard
Journée 34,Tue Apr 21 2020,Chamois Niortais FC,,Clermont Foot 63
Journée 34,Tue Apr 21 2020,Paris FC,,AS Nancy Lorraine
Journée 34,Tue Apr 21 2020,Grenoble Foot 38,,FC Lorient
Journée 34,Tue Apr 21 2020,LB Châteauroux,,Le Mans FC
Journée 34,Tue Apr 21 2020,RC Lens,,Valenciennes FC
Journée 34,Tue Apr 21 2020,Stade Malherbe Caen,,EA Guingamp
Journée 34,Tue Apr 21 2020,US Orléans,,AJ Auxerre
Journée 35,Fri Apr 24 2020,AC Ajaccio,,Chamois Niortais FC
Journée 35,Fri Apr 24 2020,AS Nancy Lorraine,,Stade Malherbe Caen
Journée 35,Fri Apr 24 2020,Clermont Foot 63,,Grenoble Foot 38
Journée 35,Fri Apr 24 2020,EA Guingamp,,Paris FC
Journée 35,Fri Apr 24 2020,FC Chambly,,RC Lens
Journée 35,Fri Apr 24 2020,FC Lorient,,US Orléans
Journée 35,Fri Apr 24 2020,FC Sochaux-Montbéliard,,LB Châteauroux
Journée 35,Fri Apr 24 2020,Valenciennes FC,,AJ Auxerre
Journée 35,Fri Apr 24 2020,Le Mans FC,,Le Havre AC
Journée 35,Fri Apr 24 2020,Rodez AF,,ES Troyes AC
Journée 36,Fri May 1 2020,Le Havre AC,,Clermont Foot 63
Journée 36,Fri May 1 2020,AJ Auxerre,,FC Lorient
Journée 36,Fri May 1 2020,ES Troyes AC,,EA Guingamp
Journée 36,Fri May 1 2020,Chamois Niortais FC,,FC Chambly
Journée 36,Fri May 1 2020,Paris FC,,Valenciennes FC
