Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 4 Apr 2015 (W14),Hammarby IF (1),2-0,?,BK Häcken (1)
?,(Sat) 4 Apr 2015 (W14),Kalmar FF (1),0-0,?,Helsingborgs IF (1)
?,(Sun) 5 Apr 2015 (W14),Falkenbergs FF (1),0-2,?,Gefle IF (1)
?,(Sun) 5 Apr 2015 (W14),IFK Göteborg (1),1-0,?,Åtvidabergs FF (1)
?,(Sun) 5 Apr 2015 (W14),Djurgårdens IF (1),1-2,?,IF Elfsborg (1)
?,(Sun) 5 Apr 2015 (W14),IFK Norrköping (1),1-1,?,Örebro SK (1)
?,(Mon) 6 Apr 2015 (W15),AIK (1),2-1,?,Halmstads BK (1)
?,(Mon) 6 Apr 2015 (W15),GIF Sundsvall (1),1-4,?,Malmö FF (1)
?,(Wed) 8 Apr 2015 (W15),Gefle IF (2),2-0,?,Kalmar FF (2)
?,(Wed) 8 Apr 2015 (W15),Helsingborgs IF (2),0-0,?,Falkenbergs FF (2)
?,(Wed) 8 Apr 2015 (W15),Örebro SK (2),0-2,?,IFK Göteborg (2)
?,(Wed) 8 Apr 2015 (W15),IF Elfsborg (2),1-1,?,Hammarby IF (2)
?,(Thu) 9 Apr 2015 (W15),Åtvidabergs FF (2),2-3,?,GIF Sundsvall (2)
?,(Thu) 9 Apr 2015 (W15),BK Häcken (2),1-1,?,Djurgårdens IF (2)
?,(Thu) 9 Apr 2015 (W15),Halmstads BK (2),0-3,?,IFK Norrköping (2)
?,(Thu) 9 Apr 2015 (W15),Malmö FF (2),0-0,?,AIK (2)
?,(Sun) 12 Apr 2015 (W15),Falkenbergs FF (3),2-0,?,Örebro SK (3)
?,(Sun) 12 Apr 2015 (W15),Halmstads BK (3),1-2,?,Helsingborgs IF (3)
?,(Sun) 12 Apr 2015 (W15),AIK (3),3-1,?,Gefle IF (3)
?,(Sun) 12 Apr 2015 (W15),IFK Göteborg (3),0-1,?,Malmö FF (3)
?,(Mon) 13 Apr 2015 (W16),Kalmar FF (3),2-1,?,Åtvidabergs FF (3)
?,(Mon) 13 Apr 2015 (W16),IFK Norrköping (3),0-4,?,IF Elfsborg (3)
?,(Mon) 13 Apr 2015 (W16),GIF Sundsvall (3),1-1,?,BK Häcken (3)
?,(Mon) 13 Apr 2015 (W16),Hammarby IF (3),2-1,?,Djurgårdens IF (3)
?,(Fri) 17 Apr 2015 (W16),Djurgårdens IF (4),1-0,?,Kalmar FF (4)
?,(Sat) 18 Apr 2015 (W16),Gefle IF (4),0-0,?,Halmstads BK (4)
?,(Sun) 19 Apr 2015 (W16),Åtvidabergs FF (4),3-1,?,Falkenbergs FF (4)
?,(Sun) 19 Apr 2015 (W16),BK Häcken (4),1-2,?,IFK Göteborg (4)
?,(Mon) 20 Apr 2015 (W17),Helsingborgs IF (4),3-1,?,IFK Norrköping (4)
?,(Mon) 20 Apr 2015 (W17),Örebro SK (4),1-3,?,GIF Sundsvall (4)
?,(Mon) 20 Apr 2015 (W17),Malmö FF (4),3-1,?,Hammarby IF (4)
?,(Tue) 21 Apr 2015 (W17),IF Elfsborg (4),3-2,?,AIK (4)
?,(Fri) 24 Apr 2015 (W17),Falkenbergs FF (5),3-3,?,Malmö FF (5)
?,(Sat) 25 Apr 2015 (W17),Hammarby IF (5),2-1,?,Åtvidabergs FF (5)
?,(Sun) 26 Apr 2015 (W17),Halmstads BK (5),1-0,?,IF Elfsborg (5)
?,(Sun) 26 Apr 2015 (W17),GIF Sundsvall (5),0-2,?,Djurgårdens IF (5)
?,(Sun) 26 Apr 2015 (W17),AIK (5),3-0,?,Örebro SK (5)
?,(Sun) 26 Apr 2015 (W17),Kalmar FF (5),0-1,?,BK Häcken (5)
?,(Mon) 27 Apr 2015 (W18),IFK Norrköping (5),4-1,?,Gefle IF (5)
?,(Mon) 27 Apr 2015 (W18),IFK Göteborg (5),3-1,?,Helsingborgs IF (5)
?,(Wed) 29 Apr 2015 (W18),Djurgårdens IF (6),3-1,?,Falkenbergs FF (6)
?,(Wed) 29 Apr 2015 (W18),IF Elfsborg (6),2-1,?,Kalmar FF (6)
?,(Wed) 29 Apr 2015 (W18),Malmö FF (6),3-1,?,Halmstads BK (6)
?,(Wed) 29 Apr 2015 (W18),Åtvidabergs FF (6),1-1,?,AIK (6)
?,(Thu) 30 Apr 2015 (W18),BK Häcken (6),0-2,?,IFK Norrköping (6)
?,(Thu) 30 Apr 2015 (W18),Gefle IF (6),0-0,?,IFK Göteborg (6)
?,(Thu) 30 Apr 2015 (W18),Helsingborgs IF (6),2-0,?,GIF Sundsvall (6)
?,(Thu) 30 Apr 2015 (W18),Örebro SK (6),2-2,?,Hammarby IF (6)
?,(Sun) 3 May 2015 (W18),IFK Norrköping (7),2-1,?,Åtvidabergs FF (7)
?,(Sun) 3 May 2015 (W18),GIF Sundsvall (7),0-1,?,IF Elfsborg (7)
?,(Sun) 3 May 2015 (W18),Djurgårdens IF (7),5-1,?,Gefle IF (7)
?,(Sun) 3 May 2015 (W18),Malmö FF (7),3-1,?,Helsingborgs IF (7)
?,(Mon) 4 May 2015 (W19),IFK Göteborg (7),2-1,?,Falkenbergs FF (7)
?,(Mon) 4 May 2015 (W19),Halmstads BK (7),0-2,?,BK Häcken (7)
?,(Mon) 4 May 2015 (W19),Kalmar FF (7),3-0,?,Örebro SK (7)
?,(Mon) 4 May 2015 (W19),AIK (7),2-0,?,Hammarby IF (7)
?,(Fri) 8 May 2015 (W19),Kalmar FF (8),0-2,?,IFK Göteborg (8)
?,(Sat) 9 May 2015 (W19),Helsingborgs IF (8),1-2,?,Gefle IF (8)
?,(Sun) 10 May 2015 (W19),Falkenbergs FF (8),1-0,?,Halmstads BK (8)
?,(Sun) 10 May 2015 (W19),AIK (8),2-2,?,IFK Norrköping (8)
?,(Sun) 10 May 2015 (W19),BK Häcken (8),2-0,?,Örebro SK (8)
?,(Mon) 11 May 2015 (W20),Åtvidabergs FF (8),2-3,?,Djurgårdens IF (8)
?,(Mon) 11 May 2015 (W20),Hammarby IF (8),1-2,?,GIF Sundsvall (8)
?,(Mon) 11 May 2015 (W20),IF Elfsborg (8),2-2,?,Malmö FF (8)
?,(Mon) 18 May 2015 (W21),Halmstads BK (9),2-3,?,Djurgårdens IF (9)
?,(Tue) 19 May 2015 (W21),Falkenbergs FF (9),1-3,?,Kalmar FF (9)
?,(Wed) 20 May 2015 (W21),IF Elfsborg (9),2-1,?,Helsingborgs IF (9)
?,(Wed) 20 May 2015 (W21),IFK Norrköping (9),1-0,?,Hammarby IF (9)
?,(Wed) 20 May 2015 (W21),Örebro SK (9),2-1,?,Åtvidabergs FF (9)
?,(Wed) 20 May 2015 (W21),Gefle IF (9),3-1,?,GIF Sundsvall (9)
?,(Thu) 21 May 2015 (W21),Malmö FF (9),0-3,?,BK Häcken (9)
?,(Thu) 21 May 2015 (W21),IFK Göteborg (9),3-0,?,AIK (9)
?,(Sun) 24 May 2015 (W21),Halmstads BK (10),1-2,?,IFK Göteborg (10)
?,(Sun) 24 May 2015 (W21),Örebro SK (10),1-0,?,Gefle IF (10)
?,(Sun) 24 May 2015 (W21),Åtvidabergs FF (10),1-2,?,IF Elfsborg (10)
?,(Sun) 24 May 2015 (W21),Kalmar FF (10),2-1,?,Malmö FF (10)
?,(Mon) 25 May 2015 (W22),BK Häcken (10),0-2,?,Falkenbergs FF (10)
?,(Mon) 25 May 2015 (W22),Helsingborgs IF (10),1-0,?,Hammarby IF (10)
?,(Mon) 25 May 2015 (W22),GIF Sundsvall (10),0-1,?,IFK Norrköping (10)
?,(Mon) 25 May 2015 (W22),Djurgårdens IF (10),2-2,?,AIK (10)
?,(Fri) 29 May 2015 (W22),Gefle IF (11),2-0,?,BK Häcken (11)
?,(Sat) 30 May 2015 (W22),Falkenbergs FF (11),1-1,?,GIF Sundsvall (11)
?,(Sat) 30 May 2015 (W22),Hammarby IF (11),2-2,?,Halmstads BK (11)
?,(Sat) 30 May 2015 (W22),IFK Norrköping (11),2-1,?,Kalmar FF (11)
?,(Sun) 31 May 2015 (W22),AIK (11),3-1,?,Helsingborgs IF (11)
?,(Sun) 31 May 2015 (W22),IF Elfsborg (11),2-2,?,Örebro SK (11)
?,(Sun) 31 May 2015 (W22),Malmö FF (11),3-0,?,Åtvidabergs FF (11)
?,(Mon) 1 Jun 2015 (W23),IFK Göteborg (11),0-0,?,Djurgårdens IF (11)
?,(Wed) 3 Jun 2015 (W23),AIK (12),4-3,?,Falkenbergs FF (12)
?,(Wed) 3 Jun 2015 (W23),Åtvidabergs FF (12),1-1,?,BK Häcken (12)
?,(Wed) 3 Jun 2015 (W23),Halmstads BK (12),1-0,?,GIF Sundsvall (12)
?,(Wed) 3 Jun 2015 (W23),Örebro SK (12),0-0,?,Helsingborgs IF (12)
?,(Wed) 3 Jun 2015 (W23),Gefle IF (12),1-2,?,Malmö FF (12)
?,(Thu) 4 Jun 2015 (W23),Djurgårdens IF (12),1-1,?,IFK Norrköping (12)
?,(Thu) 4 Jun 2015 (W23),Kalmar FF (12),2-2,?,Hammarby IF (12)
?,(Thu) 4 Jun 2015 (W23),IFK Göteborg (12),1-0,?,IF Elfsborg (12)
?,(Sat) 6 Jun 2015 (W23),BK Häcken (13),0-0,?,AIK (13)
?,(Sat) 6 Jun 2015 (W23),Helsingborgs IF (13),3-0,?,Åtvidabergs FF (13)
?,(Sat) 6 Jun 2015 (W23),Örebro SK (13),1-1,?,Halmstads BK (13)
?,(Sun) 7 Jun 2015 (W23),Hammarby IF (13),0-1,?,IFK Göteborg (13)
?,(Sun) 7 Jun 2015 (W23),GIF Sundsvall (13),1-1,?,Kalmar FF (13)
?,(Sun) 7 Jun 2015 (W23),IF Elfsborg (13),5-1,?,Gefle IF (13)
?,(Sun) 7 Jun 2015 (W23),Malmö FF (13),1-1,?,Djurgårdens IF (13)
?,(Sun) 7 Jun 2015 (W23),IFK Norrköping (13),2-0,?,Falkenbergs FF (13)
?,(Sat) 4 Jul 2015 (W27),Åtvidabergs FF (14),0-0,?,Halmstads BK (14)
?,(Sat) 4 Jul 2015 (W27),Djurgårdens IF (14),2-0,?,Örebro SK (14)
?,(Sat) 4 Jul 2015 (W27),IFK Norrköping (14),3-1,?,Malmö FF (14)
?,(Sun) 5 Jul 2015 (W27),Falkenbergs FF (14),2-2,?,IF Elfsborg (14)
?,(Sun) 5 Jul 2015 (W27),BK Häcken (14),3-2,?,Helsingborgs IF (14)
?,(Sun) 5 Jul 2015 (W27),Kalmar FF (14),0-0,?,AIK (14)
?,(Sun) 5 Jul 2015 (W27),GIF Sundsvall (14),2-2,?,IFK Göteborg (14)
?,(Mon) 6 Jul 2015 (W28),Gefle IF (14),1-1,?,Hammarby IF (14)
?,(Sat) 11 Jul 2015 (W28),Åtvidabergs FF (15),1-1,?,Gefle IF (15)
?,(Sat) 11 Jul 2015 (W28),Halmstads BK (15),1-0,?,Kalmar FF (15)
?,(Sat) 11 Jul 2015 (W28),Malmö FF (15),2-2,?,Örebro SK (15)
?,(Sun) 12 Jul 2015 (W28),IF Elfsborg (15),1-0,?,BK Häcken (15)
?,(Sun) 12 Jul 2015 (W28),AIK (15),4-1,?,GIF Sundsvall (15)
?,(Sun) 12 Jul 2015 (W28),IFK Göteborg (15),0-0,?,IFK Norrköping (15)
?,(Mon) 13 Jul 2015 (W29),Hammarby IF (15),3-0,?,Falkenbergs FF (15)
?,(Mon) 13 Jul 2015 (W29),Helsingborgs IF (15),0-1,?,Djurgårdens IF (15)
?,(Sat) 18 Jul 2015 (W29),Kalmar FF (16),4-0,?,Falkenbergs FF (16)
?,(Sat) 18 Jul 2015 (W29),Örebro SK (16),1-1,?,Malmö FF (16)
?,(Sat) 18 Jul 2015 (W29),GIF Sundsvall (16),0-0,?,Halmstads BK (16)
?,(Sun) 19 Jul 2015 (W29),IFK Norrköping (16),2-2,?,IFK Göteborg (16)
?,(Sun) 19 Jul 2015 (W29),Helsingborgs IF (16),3-1,?,AIK (16)
?,(Mon) 20 Jul 2015 (W30),Djurgårdens IF (16),0-0,?,Åtvidabergs FF (16)
?,(Mon) 20 Jul 2015 (W30),BK Häcken (16),3-3,?,Hammarby IF (16)
?,(Sat) 25 Jul 2015 (W30),Åtvidabergs FF (17),1-2,?,Helsingborgs IF (17)
?,(Sat) 25 Jul 2015 (W30),BK Häcken (17),3-0,?,Kalmar FF (17)
?,(Sat) 25 Jul 2015 (W30),Malmö FF (17),3-0,?,GIF Sundsvall (17)
?,(Sun) 26 Jul 2015 (W30),Falkenbergs FF (17),1-0,?,IFK Göteborg (17)
?,(Sun) 26 Jul 2015 (W30),AIK (17),4-2,?,IF Elfsborg (16)
?,(Mon) 27 Jul 2015 (W31),Halmstads BK (17),0-1,?,Gefle IF (16)
?,(Mon) 27 Jul 2015 (W31),Hammarby IF (17),0-1,?,IFK Norrköping (17)
?,(Mon) 27 Jul 2015 (W31),Örebro SK (17),0-1,?,Djurgårdens IF (17)
?,(Fri) 31 Jul 2015 (W31),Helsingborgs IF (18),1-2,?,Kalmar FF (18)
?,(Sat) 1 Aug 2015 (W31),Åtvidabergs FF (18),2-2,?,Malmö FF (18)
?,(Sat) 1 Aug 2015 (W31),Djurgårdens IF (18),2-1,?,BK Häcken (18)
?,(Sat) 1 Aug 2015 (W31),Gefle IF (17),1-0,?,Falkenbergs FF (18)
?,(Sun) 2 Aug 2015 (W31),IFK Norrköping (18),1-2,?,AIK (18)
?,(Sun) 2 Aug 2015 (W31),IF Elfsborg (17),2-0,?,Halmstads BK (18)
?,(Sun) 2 Aug 2015 (W31),IFK Göteborg (18),6-0,?,Örebro SK (18)
?,(Mon) 3 Aug 2015 (W32),GIF Sundsvall (18),3-0,?,Hammarby IF (18)
?,(Sat) 8 Aug 2015 (W32),Falkenbergs FF (19),2-3,?,Helsingborgs IF (19)
?,(Sat) 8 Aug 2015 (W32),BK Häcken (19),1-1,?,Gefle IF (18)
?,(Sun) 9 Aug 2015 (W32),Malmö FF (19),2-1,?,IFK Göteborg (19)
?,(Sun) 9 Aug 2015 (W32),Örebro SK (19),1-3,?,IFK Norrköping (19)
?,(Sun) 9 Aug 2015 (W32),Halmstads BK (19),0-0,?,Åtvidabergs FF (19)
?,(Sun) 9 Aug 2015 (W32),Hammarby IF (19),0-0,?,IF Elfsborg (18)
?,(Mon) 10 Aug 2015 (W33),Kalmar FF (19),0-2,?,GIF Sundsvall (19)
?,(Mon) 10 Aug 2015 (W33),AIK (19),1-0,?,Djurgårdens IF (19)
?,(Wed) 12 Aug 2015 (W33),Gefle IF (19),2-3,?,IF Elfsborg (19)
?,(Sat) 15 Aug 2015 (W33),Malmö FF (20),2-0,?,Gefle IF (20)
?,(Sat) 15 Aug 2015 (W33),GIF Sundsvall (20),1-0,?,Örebro SK (20)
?,(Sun) 16 Aug 2015 (W33),AIK (20),2-1,?,Kalmar FF (20)
?,(Sun) 16 Aug 2015 (W33),IFK Göteborg (20),4-0,?,BK Häcken (20)
?,(Sun) 16 Aug 2015 (W33),IF Elfsborg (20),2-0,?,Djurgårdens IF (20)
?,(Mon) 17 Aug 2015 (W34),Falkenbergs FF (20),0-1,?,Hammarby IF (20)
?,(Mon) 17 Aug 2015 (W34),Helsingborgs IF (20),2-0,?,Halmstads BK (20)
?,(Mon) 17 Aug 2015 (W34),Åtvidabergs FF (20),1-1,?,IFK Norrköping (20)
?,(Sat) 22 Aug 2015 (W34),BK Häcken (21),1-0,?,Malmö FF (21)
?,(Sun) 23 Aug 2015 (W34),Åtvidabergs FF (21),0-1,?,IFK Göteborg (21)
?,(Sun) 23 Aug 2015 (W34),Gefle IF (21),1-2,?,AIK (21)
?,(Sun) 23 Aug 2015 (W34),Halmstads BK (21),2-2,?,Örebro SK (21)
?,(Sun) 23 Aug 2015 (W34),Kalmar FF (21),0-3,?,IF Elfsborg (21)
?,(Mon) 24 Aug 2015 (W35),IFK Norrköping (21),3-2,?,Helsingborgs IF (21)
?,(Mon) 24 Aug 2015 (W35),GIF Sundsvall (21),0-1,?,Falkenbergs FF (21)
?,(Mon) 24 Aug 2015 (W35),Djurgårdens IF (21),2-2,?,Hammarby IF (21)
?,(Fri) 28 Aug 2015 (W35),Hammarby IF (22),0-0,?,Kalmar FF (22)
?,(Sat) 29 Aug 2015 (W35),Djurgårdens IF (22),4-2,?,Halmstads BK (22)
?,(Sat) 29 Aug 2015 (W35),Falkenbergs FF (22),0-1,?,IFK Norrköping (22)
?,(Sat) 29 Aug 2015 (W35),Örebro SK (22),2-0,?,BK Häcken (22)
?,(Sun) 30 Aug 2015 (W35),AIK (22),1-0,?,Åtvidabergs FF (22)
?,(Sun) 30 Aug 2015 (W35),IFK Göteborg (22),3-0,?,Gefle IF (22)
?,(Sun) 30 Aug 2015 (W35),IF Elfsborg (22),1-2,?,GIF Sundsvall (22)
?,(Sun) 30 Aug 2015 (W35),Helsingborgs IF (22),0-3,?,Malmö FF (22)
?,(Fri) 11 Sep 2015 (W37),Kalmar FF (23),1-2,?,IFK Norrköping (23)
?,(Sat) 12 Sep 2015 (W37),Falkenbergs FF (23),2-4,?,AIK (23)
?,(Sat) 12 Sep 2015 (W37),Malmö FF (23),1-1,?,IF Elfsborg (23)
?,(Sun) 13 Sep 2015 (W37),Hammarby IF (23),1-2,?,Örebro SK (23)
?,(Sun) 13 Sep 2015 (W37),Helsingborgs IF (23),1-2,?,IFK Göteborg (23)
?,(Mon) 14 Sep 2015 (W38),BK Häcken (23),4-1,?,Halmstads BK (23)
