Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 6 Mar 2015 (W10),Dundalk F.C. (1),1-0,?,Longford Town F.C. (1)
?,(Fri) 6 Mar 2015 (W10),Galway United F.C. (1),1-2,?,Derry City F.C. (1)
?,(Fri) 6 Mar 2015 (W10),Shamrock Rovers FC (1),1-0,?,St Patrick's Athletic F.C. (1)
?,(Sat) 7 Mar 2015 (W10),Bray Wanderers F.C. (1),0-1,?,Drogheda United F.C. (1)
?,(Sat) 7 Mar 2015 (W10),Limerick F.C. (1),0-3,?,Bohemian F.C. (1)
?,(Sat) 7 Mar 2015 (W10),Sligo Rovers F.C. (1),1-1,?,Cork City F.C. (1)
?,(Fri) 13 Mar 2015 (W11),Bohemian F.C. (2),2-0,?,Galway United F.C. (2)
?,(Fri) 13 Mar 2015 (W11),Cork City F.C. (2),5-0,?,Limerick F.C. (2)
?,(Fri) 13 Mar 2015 (W11),Derry City F.C. (2),0-1,?,Dundalk F.C. (2)
?,(Fri) 13 Mar 2015 (W11),Drogheda United F.C. (2),3-2,?,Sligo Rovers F.C. (2)
?,(Fri) 13 Mar 2015 (W11),St Patrick's Athletic F.C. (2),3-0,?,Bray Wanderers F.C. (2)
?,(Sat) 14 Mar 2015 (W11),Longford Town F.C. (2),0-2,?,Shamrock Rovers FC (2)
?,(Fri) 20 Mar 2015 (W12),Dundalk F.C. (3),3-0,?,St Patrick's Athletic F.C. (3)
?,(Fri) 20 Mar 2015 (W12),Galway United F.C. (3),1-0,?,Drogheda United F.C. (3)
?,(Fri) 20 Mar 2015 (W12),Shamrock Rovers FC (3),0-0,?,Cork City F.C. (3)
?,(Sat) 21 Mar 2015 (W12),Bray Wanderers F.C. (3),0-1,?,Bohemian F.C. (3)
?,(Sat) 21 Mar 2015 (W12),Limerick F.C. (3),2-2,?,Longford Town F.C. (3)
?,(Sat) 21 Mar 2015 (W12),Sligo Rovers F.C. (3),1-1,?,Derry City F.C. (3)
?,(Tue) 24 Mar 2015 (W13),Bohemian F.C. (4),0-3,?,Dundalk F.C. (4)
?,(Tue) 24 Mar 2015 (W13),Cork City F.C. (4),2-0,?,Galway United F.C. (4)
?,(Tue) 24 Mar 2015 (W13),Drogheda United F.C. (4),1-1,?,Limerick F.C. (4)
?,(Tue) 24 Mar 2015 (W13),Sligo Rovers F.C. (4),1-2,?,Shamrock Rovers FC (4)
?,(Tue) 24 Mar 2015 (W13),St Patrick's Athletic F.C. (4),2-0,?,Derry City F.C. (4)
?,(Tue) 24 Mar 2015 (W13),Longford Town F.C. (4),2-0,?,Bray Wanderers F.C. (4)
?,(Fri) 27 Mar 2015 (W13),Dundalk F.C. (5),3-0,?,Sligo Rovers F.C. (5)
?,(Fri) 27 Mar 2015 (W13),Derry City F.C. (5),3-0,?,Drogheda United F.C. (5)
?,(Fri) 27 Mar 2015 (W13),Galway United F.C. (5),1-2,?,Longford Town F.C. (5)
?,(Fri) 27 Mar 2015 (W13),Shamrock Rovers FC (5),0-0,?,Bohemian F.C. (5)
?,(Sat) 28 Mar 2015 (W13),Bray Wanderers F.C. (5),0-1,?,Cork City F.C. (5)
?,(Sat) 28 Mar 2015 (W13),Limerick F.C. (5),1-2,?,St Patrick's Athletic F.C. (5)
