Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 20 Jul 2018 (W29),CFR Cluj (1),1-1,?,FC Botoșani (1)
?,(Sat) 21 Jul 2018 (W29),FC Hermannstadt (1),1-0,?,Sepsi Sfântu Gheorghe (1)
?,(Sat) 21 Jul 2018 (W29),Astra Giurgiu (1),1-0,?,Steaua București (1)
?,(Sun) 22 Jul 2018 (W29),FC Viitorul Constanța (1),0-1,?,Dunărea Călărași (1)
?,(Sun) 22 Jul 2018 (W29),Dinamo București (1),2-1,?,FC Voluntari (1)
?,(Mon) 23 Jul 2018 (W30),Gaz Metan Mediaș (1),2-1,?,Concordia Chiajna (1)
?,(Mon) 23 Jul 2018 (W30),Universitatea Craiova (1),0-0,?,FC Politehnica Iași (1)
?,(Fri) 27 Jul 2018 (W30),FC Botoșani (2),2-0,?,FC Hermannstadt (2)
?,(Sat) 28 Jul 2018 (W30),Dunărea Călărași (2),0-0,?,CFR Cluj (2)
?,(Sat) 28 Jul 2018 (W30),FC Politehnica Iași (2),1-1,?,Astra Giurgiu (2)
?,(Sun) 29 Jul 2018 (W30),Sepsi Sfântu Gheorghe (2),1-0,?,Universitatea Craiova (2)
?,(Sun) 29 Jul 2018 (W30),Steaua București (2),3-3,?,Dinamo București (2)
?,(Mon) 30 Jul 2018 (W31),FC Voluntari (2),1-1,?,Gaz Metan Mediaș (2)
?,(Mon) 30 Jul 2018 (W31),Concordia Chiajna (2),1-1,?,FC Viitorul Constanța (2)
?,(Fri) 3 Aug 2018 (W31),Universitatea Craiova (3),2-2,?,FC Botoșani (3)
?,(Sat) 4 Aug 2018 (W31),Astra Giurgiu (3),1-1,?,Sepsi Sfântu Gheorghe (3)
?,(Sat) 4 Aug 2018 (W31),CFR Cluj (3),2-1,?,Concordia Chiajna (3)
?,(Sun) 5 Aug 2018 (W31),FC Hermannstadt (3),1-1,?,Dunărea Călărași (3)
?,(Sun) 5 Aug 2018 (W31),Steaua București (3),4-0,?,FC Politehnica Iași (3)
?,(Mon) 6 Aug 2018 (W32),FC Viitorul Constanța (3),2-0,?,FC Voluntari (3)
?,(Mon) 6 Aug 2018 (W32),Gaz Metan Mediaș (3),3-2,?,Dinamo București (3)
?,(Fri) 10 Aug 2018 (W32),FC Botoșani (4),1-1,?,Astra Giurgiu (4)
?,(Sat) 11 Aug 2018 (W32),Concordia Chiajna (4),2-0,?,FC Hermannstadt (4)
?,(Sat) 11 Aug 2018 (W32),Sepsi Sfântu Gheorghe (4),3-0,?,FC Politehnica Iași (4)
?,(Sun) 12 Aug 2018 (W32),Dunărea Călărași (4),1-3,?,Universitatea Craiova (4)
?,(Sun) 12 Aug 2018 (W32),FC Voluntari (4),1-2,?,CFR Cluj (4)
?,(Sun) 12 Aug 2018 (W32),Gaz Metan Mediaș (4),1-3,?,Steaua București (4)
?,(Mon) 13 Aug 2018 (W33),Dinamo București (4),1-0,?,FC Viitorul Constanța (4)
?,(Fri) 17 Aug 2018 (W33),FC Politehnica Iași (5),2-1,?,FC Botoșani (5)
?,(Sat) 18 Aug 2018 (W33),Astra Giurgiu (5),1-1,?,Dunărea Călărași (5)
?,(Sat) 18 Aug 2018 (W33),FC Viitorul Constanța (5),2-0,?,Gaz Metan Mediaș (5)
?,(Sun) 19 Aug 2018 (W33),Steaua București (5),2-0,?,Sepsi Sfântu Gheorghe (5)
?,(Sun) 19 Aug 2018 (W33),CFR Cluj (5),3-1,?,Dinamo București (5)
?,(Mon) 20 Aug 2018 (W34),FC Hermannstadt (5),4-0,?,FC Voluntari (5)
?,(Mon) 20 Aug 2018 (W34),Universitatea Craiova (5),0-1,?,Concordia Chiajna (5)
?,(Fri) 24 Aug 2018 (W34),Concordia Chiajna (6),0-3,?,Astra Giurgiu (6)
?,(Sat) 25 Aug 2018 (W34),Dunărea Călărași (6),2-0,?,FC Politehnica Iași (6)
?,(Sat) 25 Aug 2018 (W34),Dinamo București (6),2-1,?,FC Hermannstadt (6)
?,(Sun) 26 Aug 2018 (W34),Gaz Metan Mediaș (6),0-0,?,CFR Cluj (6)
?,(Sun) 26 Aug 2018 (W34),FC Viitorul Constanța (6),1-4,?,Steaua București (6)
?,(Mon) 27 Aug 2018 (W35),FC Botoșani (6),0-0,?,Sepsi Sfântu Gheorghe (6)
?,(Mon) 27 Aug 2018 (W35),FC Voluntari (6),1-5,?,Universitatea Craiova (6)
?,(Fri) 31 Aug 2018 (W35),Sepsi Sfântu Gheorghe (7),1-0,?,Dunărea Călărași (7)
