Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 15 Mar 2013 (W11),Viking FK (1),2-1,?,Molde FK (1)
?,(Sat) 16 Mar 2013 (W11),Aalesunds FK (1),3-0,?,FK Haugesund (1)
?,(Sat) 16 Mar 2013 (W11),SK Brann (1),3-1,?,Vålerenga Fotball (1)
?,(Sun) 17 Mar 2013 (W11),Lillestrøm SK (1),2-2,?,Sarpsborg 08 (1)
?,(Sun) 17 Mar 2013 (W11),Sogndal (1),2-2,?,Tromsø IL (1)
?,(Sun) 17 Mar 2013 (W11),IK Start (1),3-2,?,Hønefoss BK (1)
?,(Sun) 17 Mar 2013 (W11),Strømsgodset IF (1),2-0,?,Sandnes Ulf (1)
?,(Sun) 17 Mar 2013 (W11),Odds BK (1),0-1,?,Rosenborg BK (1)
?,(Mon) 1 Apr 2013 (W14),Tromsø IL (2),2-1,?,Odds BK (2)
?,(Mon) 1 Apr 2013 (W14),Rosenborg BK (2),4-0,?,SK Brann (2)
?,(Mon) 1 Apr 2013 (W14),Sandnes Ulf (2),0-1,?,Aalesunds FK (2)
?,(Mon) 1 Apr 2013 (W14),Sarpsborg 08 (2),2-1,?,Viking FK (2)
?,(Mon) 1 Apr 2013 (W14),Vålerenga Fotball (2),1-0,?,Sogndal (2)
?,(Tue) 2 Apr 2013 (W14),Hønefoss BK (2),2-0,?,Strømsgodset IF (2)
?,(Tue) 2 Apr 2013 (W14),Molde FK (2),1-2,?,Lillestrøm SK (2)
?,(Fri) 5 Apr 2013 (W14),Odds BK (3),2-0,?,Vålerenga Fotball (3)
?,(Sat) 6 Apr 2013 (W14),IK Start (2),2-2,?,Tromsø IL (3)
?,(Sat) 6 Apr 2013 (W14),SK Brann (3),1-0,?,Molde FK (3)
?,(Sun) 7 Apr 2013 (W14),Strømsgodset IF (3),1-1,?,Sarpsborg 08 (3)
?,(Sun) 7 Apr 2013 (W14),Aalesunds FK (3),4-3,?,Hønefoss BK (3)
