Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 25 May 2013 (W21),CR Vasco da Gama (1),1-0,?,Portuguesa (1)
?,(Sat) 25 May 2013 (W21),EC Vitória (1),2-2,?,Internacional Porto Alegre (1)
?,(Sun) 26 May 2013 (W21),Corinthians SP (1),1-1,?,Botafogo RJ (1)
?,(Sun) 26 May 2013 (W21),Criciúma EC (1),3-1,?,EC Bahia (1)
?,(Sun) 26 May 2013 (W21),Grêmio RS (1),2-0,?,Náutico PE (1)
?,(Sun) 26 May 2013 (W21),Ponte Preta (1),0-2,?,São Paulo FC (1)
?,(Sun) 26 May 2013 (W21),Santos SP (1),0-0,?,Flamengo RJ (1)
?,(Sun) 26 May 2013 (W21),Coritiba PR (1),2-1,?,Atlético MG (1)
?,(Sun) 26 May 2013 (W21),Cruzeiro MG (1),5-0,?,Goiás EC (1)
?,(Sun) 26 May 2013 (W21),Fluminense RJ (1),2-1,?,Atlético PR (1)
?,(Wed) 29 May 2013 (W22),Atlético PR (2),2-2,?,Cruzeiro MG (2)
?,(Wed) 29 May 2013 (W22),Botafogo RJ (2),2-1,?,Santos SP (2)
?,(Wed) 29 May 2013 (W22),São Paulo FC (2),5-1,?,CR Vasco da Gama (2)
?,(Thu) 30 May 2013 (W22),EC Bahia (2),0-0,?,Coritiba PR (2)
?,(Thu) 30 May 2013 (W22),Flamengo RJ (2),0-2,?,Ponte Preta (2)
?,(Thu) 30 May 2013 (W22),Náutico PE (2),0-3,?,EC Vitória (2)
?,(Thu) 30 May 2013 (W22),Goiás EC (2),1-1,?,Corinthians SP (2)
?,(Thu) 30 May 2013 (W22),Internacional Porto Alegre (2),2-0,?,Criciúma EC (2)
?,(Sat) 1 Jun 2013 (W22),Atlético PR (3),2-2,?,Flamengo RJ (3)
?,(Sat) 1 Jun 2013 (W22),Botafogo RJ (3),2-1,?,Cruzeiro MG (3)
?,(Sat) 1 Jun 2013 (W22),Santos SP (3),1-1,?,Grêmio RS (2)
?,(Sat) 1 Jun 2013 (W22),Goiás EC (3),1-1,?,Coritiba PR (3)
?,(Sat) 1 Jun 2013 (W22),EC Vitória (3),2-0,?,CR Vasco da Gama (3)
?,(Sun) 2 Jun 2013 (W22),Corinthians SP (3),1-0,?,Ponte Preta (3)
?,(Sun) 2 Jun 2013 (W22),Atlético MG (2),0-0,?,São Paulo FC (3)
?,(Sun) 2 Jun 2013 (W22),Fluminense RJ (2),3-0,?,Criciúma EC (3)
?,(Sun) 2 Jun 2013 (W22),Internacional Porto Alegre (3),1-2,?,EC Bahia (3)
?,(Sun) 2 Jun 2013 (W22),Náutico PE (3),2-2,?,Portuguesa (2)
?,(Wed) 5 Jun 2013 (W23),Criciúma EC (4),3-1,?,Santos SP (4)
?,(Wed) 5 Jun 2013 (W23),Portuguesa (3),1-1,?,Internacional Porto Alegre (4)
?,(Wed) 5 Jun 2013 (W23),São Paulo FC (4),0-1,?,Goiás EC (4)
?,(Thu) 6 Jun 2013 (W23),Grêmio RS (3),1-0,?,EC Vitória (4)
?,(Thu) 6 Jun 2013 (W23),Ponte Preta (4),3-4,?,Atlético PR (4)
?,(Thu) 6 Jun 2013 (W23),CR Vasco da Gama (4),2-0,?,Atlético MG (3)
?,(Thu) 6 Jun 2013 (W23),EC Bahia (4),2-1,?,Botafogo RJ (4)
?,(Thu) 6 Jun 2013 (W23),Cruzeiro MG (4),1-0,?,Corinthians SP (4)
?,(Thu) 6 Jun 2013 (W23),Flamengo RJ (4),0-1,?,Náutico PE (4)
?,(Fri) 7 Jun 2013 (W23),Coritiba PR (4),2-1,?,Fluminense RJ (3)
?,(Sat) 8 Jun 2013 (W23),Criciúma EC (5),0-3,?,Flamengo RJ (5)
?,(Sat) 8 Jun 2013 (W23),Cruzeiro MG (5),2-2,?,Internacional Porto Alegre (5)
?,(Sat) 8 Jun 2013 (W23),Corinthians SP (5),0-0,?,Portuguesa (4)
?,(Sat) 8 Jun 2013 (W23),CR Vasco da Gama (5),1-1,?,EC Bahia (5)
?,(Sun) 9 Jun 2013 (W23),Ponte Preta (5),0-2,?,Botafogo RJ (5)
?,(Sun) 9 Jun 2013 (W23),Atlético MG (4),2-0,?,Grêmio RS (4)
?,(Sun) 9 Jun 2013 (W23),Coritiba PR (5),1-0,?,Náutico PE (5)
?,(Sun) 9 Jun 2013 (W23),Fluminense RJ (4),2-1,?,Goiás EC (5)
?,(Sun) 9 Jun 2013 (W23),EC Vitória (5),3-2,?,Atlético PR (5)
?,(Wed) 12 Jun 2013 (W24),Santos SP (5),1-0,?,Atlético MG (5)
?,(Thu) 13 Jun 2013 (W24),Grêmio RS (5),1-1,?,São Paulo FC (5)
?,(Thu) 13 Jun 2013 (W24),Portuguesa (5),2-1,?,Fluminense RJ (5)
?,(Sat) 6 Jul 2013 (W27),Atlético PR (6),1-1,?,Grêmio RS (6)
?,(Sat) 6 Jul 2013 (W27),Flamengo RJ (6),2-2,?,Coritiba PR (6)
?,(Sat) 6 Jul 2013 (W27),Náutico PE (6),1-3,?,Ponte Preta (6)
?,(Sun) 7 Jul 2013 (W27),Portuguesa (6),1-1,?,Cruzeiro MG (6)
?,(Sun) 7 Jul 2013 (W27),EC Bahia (6),0-2,?,Corinthians SP (6)
?,(Sun) 7 Jul 2013 (W27),Goiás EC (6),1-0,?,EC Vitória (6)
?,(Sun) 7 Jul 2013 (W27),Internacional Porto Alegre (6),5-3,?,CR Vasco da Gama (6)
?,(Sun) 7 Jul 2013 (W27),São Paulo FC (6),0-2,?,Santos SP (6)
?,(Sun) 7 Jul 2013 (W27),Atlético MG (6),3-2,?,Criciúma EC (6)
?,(Sun) 7 Jul 2013 (W27),Botafogo RJ (6),1-0,?,Fluminense RJ (6)
?,(Thu) 11 Jul 2013 (W28),São Paulo FC (7),1-2,?,EC Bahia (7)
?,(Sat) 13 Jul 2013 (W28),Fluminense RJ (7),2-3,?,Internacional Porto Alegre (7)
?,(Sat) 13 Jul 2013 (W28),Santos SP (7),4-1,?,Portuguesa (7)
?,(Sun) 14 Jul 2013 (W28),Ponte Preta (7),0-0,?,EC Bahia (8)
?,(Sun) 14 Jul 2013 (W28),Corinthians SP (7),0-1,?,Atlético MG (7)
?,(Sun) 14 Jul 2013 (W28),Coritiba PR (7),1-0,?,Atlético PR (7)
?,(Sun) 14 Jul 2013 (W28),Grêmio RS (7),2-1,?,Botafogo RJ (7)
?,(Sun) 14 Jul 2013 (W28),EC Vitória (7),3-2,?,São Paulo FC (8)
?,(Sun) 14 Jul 2013 (W28),Criciúma EC (7),0-0,?,Goiás EC (7)
?,(Sun) 14 Jul 2013 (W28),Cruzeiro MG (7),3-0,?,Náutico PE (7)
?,(Sun) 14 Jul 2013 (W28),CR Vasco da Gama (7),0-1,?,Flamengo RJ (7)
?,(Sat) 20 Jul 2013 (W29),Botafogo RJ (8),2-0,?,Náutico PE (8)
?,(Sat) 20 Jul 2013 (W29),Criciúma EC (8),2-1,?,Grêmio RS (8)
?,(Sat) 20 Jul 2013 (W29),São Paulo FC (9),0-3,?,Cruzeiro MG (8)
?,(Sun) 21 Jul 2013 (W29),Atlético PR (8),1-1,?,Corinthians SP (8)
?,(Sun) 21 Jul 2013 (W29),Internacional Porto Alegre (8),1-0,?,Flamengo RJ (8)
?,(Sun) 21 Jul 2013 (W29),Santos SP (8),2-2,?,Coritiba PR (8)
?,(Sun) 21 Jul 2013 (W29),EC Vitória (8),0-0,?,EC Bahia (9)
?,(Sun) 21 Jul 2013 (W29),Fluminense RJ (8),1-3,?,CR Vasco da Gama (8)
?,(Sun) 21 Jul 2013 (W29),Goiás EC (8),2-1,?,Portuguesa (8)
?,(Thu) 25 Jul 2013 (W30),São Paulo FC (10),0-1,?,Internacional Porto Alegre (9)
?,(Sat) 27 Jul 2013 (W30),Portuguesa (9),2-3,?,Atlético PR (9)
?,(Sat) 27 Jul 2013 (W30),CR Vasco da Gama (9),3-2,?,Criciúma EC (9)
?,(Sun) 28 Jul 2013 (W30),Ponte Preta (8),1-0,?,Santos SP (9)
?,(Sun) 28 Jul 2013 (W30),Corinthians SP (9),0-0,?,São Paulo FC (11)
?,(Sun) 28 Jul 2013 (W30),Cruzeiro MG (9),4-1,?,Atlético MG (8)
?,(Sun) 28 Jul 2013 (W30),Grêmio RS (9),2-0,?,Fluminense RJ (9)
