Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 1 Apr 2018 (W13),BK Häcken (1),1-0,?,Kalmar FF (1)
?,(Sun) 1 Apr 2018 (W13),Hammarby IF (1),3-1,?,IK Sirius (1)
?,(Sun) 1 Apr 2018 (W13),Östersunds FK (1),0-1,?,Djurgårdens IF (1)
?,(Sun) 1 Apr 2018 (W13),Trelleborgs FF (1),1-3,?,IFK Göteborg (1)
?,(Mon) 2 Apr 2018 (W14),AIK (1),2-0,?,Dalkurd FF (1)
?,(Mon) 2 Apr 2018 (W14),IFK Norrköping (1),2-1,?,IF Brommapojkarna (1)
?,(Mon) 2 Apr 2018 (W14),IF Elfsborg (1),1-2,?,Malmö FF (1)
?,(Mon) 2 Apr 2018 (W14),GIF Sundsvall (1),0-0,?,Örebro SK (1)
?,(Sat) 7 Apr 2018 (W14),Örebro SK (2),1-1,?,IFK Norrköping (2)
?,(Sun) 8 Apr 2018 (W14),Djurgårdens IF (2),1-1,?,Trelleborgs FF (2)
?,(Sun) 8 Apr 2018 (W14),Kalmar FF (2),1-0,?,IF Elfsborg (2)
?,(Sun) 8 Apr 2018 (W14),Dalkurd FF (2),3-0,?,Östersunds FK (2)
?,(Mon) 9 Apr 2018 (W15),IF Brommapojkarna (2),2-0,?,BK Häcken (2)
?,(Mon) 9 Apr 2018 (W15),Malmö FF (2),1-1,?,AIK (2)
?,(Tue) 10 Apr 2018 (W15),IFK Göteborg (2),1-2,?,Hammarby IF (2)
?,(Fri) 13 Apr 2018 (W15),GIF Sundsvall (2),2-2,?,Malmö FF (3)
?,(Fri) 13 Apr 2018 (W15),Trelleborgs FF (3),1-2,?,Örebro SK (3)
?,(Sat) 14 Apr 2018 (W15),IF Elfsborg (3),0-1,?,IK Sirius (2)
?,(Sat) 14 Apr 2018 (W15),BK Häcken (3),3-0,?,Dalkurd FF (3)
?,(Sun) 15 Apr 2018 (W15),AIK (3),2-0,?,Djurgårdens IF (3)
?,(Sun) 15 Apr 2018 (W15),IFK Norrköping (3),3-1,?,Kalmar FF (3)
?,(Sun) 15 Apr 2018 (W15),Östersunds FK (3),2-1,?,IFK Göteborg (3)
?,(Mon) 16 Apr 2018 (W16),Hammarby IF (3),4-0,?,IF Brommapojkarna (3)
?,(Tue) 17 Apr 2018 (W16),GIF Sundsvall (3),1-0,?,Trelleborgs FF (4)
?,(Wed) 18 Apr 2018 (W16),Djurgårdens IF (4),3-0,?,Malmö FF (4)
?,(Wed) 18 Apr 2018 (W16),Kalmar FF (4),1-1,?,Östersunds FK (4)
?,(Wed) 18 Apr 2018 (W16),Örebro SK (4),1-1,?,AIK (4)
?,(Wed) 18 Apr 2018 (W16),IK Sirius (3),0-0,?,BK Häcken (4)
?,(Thu) 19 Apr 2018 (W16),IF Brommapojkarna (4),0-2,?,IF Elfsborg (4)
?,(Thu) 19 Apr 2018 (W16),IFK Göteborg (4),1-0,?,Dalkurd FF (4)
?,(Thu) 19 Apr 2018 (W16),Hammarby IF (4),2-1,?,IFK Norrköping (4)
?,(Sat) 21 Apr 2018 (W16),Östersunds FK (5),0-2,?,Örebro SK (5)
?,(Sun) 22 Apr 2018 (W16),Dalkurd FF (5),2-2,?,GIF Sundsvall (4)
?,(Sun) 22 Apr 2018 (W16),BK Häcken (5),2-2,?,Hammarby IF (5)
?,(Sun) 22 Apr 2018 (W16),AIK (5),2-0,?,IFK Göteborg (5)
?,(Sun) 22 Apr 2018 (W16),Trelleborgs FF (5),0-1,?,Kalmar FF (5)
?,(Mon) 23 Apr 2018 (W17),IF Elfsborg (5),2-2,?,Djurgårdens IF (5)
?,(Mon) 23 Apr 2018 (W17),Malmö FF (5),3-1,?,IF Brommapojkarna (5)
?,(Mon) 23 Apr 2018 (W17),IFK Norrköping (5),1-0,?,IK Sirius (4)
?,(Fri) 27 Apr 2018 (W17),AIK (6),2-0,?,IK Sirius (5)
?,(Sat) 28 Apr 2018 (W17),IFK Göteborg (6),2-1,?,BK Häcken (6)
?,(Sun) 29 Apr 2018 (W17),Djurgårdens IF (6),1-2,?,Hammarby IF (6)
?,(Sun) 29 Apr 2018 (W17),GIF Sundsvall (5),2-1,?,IF Elfsborg (6)
?,(Sun) 29 Apr 2018 (W17),Kalmar FF (6),3-0,?,Malmö FF (6)
?,(Sun) 29 Apr 2018 (W17),IFK Norrköping (6),1-2,?,Trelleborgs FF (6)
?,(Mon) 30 Apr 2018 (W18),IF Brommapojkarna (6),0-4,?,Östersunds FK (6)
?,(Mon) 30 Apr 2018 (W18),Örebro SK (6),3-2,?,Dalkurd FF (6)
?,(Wed) 2 May 2018 (W18),IK Sirius (6),2-3,?,AIK (7)
?,(Thu) 3 May 2018 (W18),Malmö FF (7),1-0,?,Djurgårdens IF (7)
?,(Sat) 5 May 2018 (W18),Hammarby IF (7),4-3,?,GIF Sundsvall (6)
?,(Sat) 5 May 2018 (W18),Östersunds FK (7),0-2,?,IFK Norrköping (7)
?,(Sun) 6 May 2018 (W18),IF Brommapojkarna (7),1-0,?,Djurgårdens IF (8)
?,(Sun) 6 May 2018 (W18),Dalkurd FF (7),1-2,?,Kalmar FF (7)
?,(Sun) 6 May 2018 (W18),IF Elfsborg (7),0-0,?,AIK (8)
?,(Sun) 6 May 2018 (W18),Trelleborgs FF (7),0-3,?,BK Häcken (7)
?,(Mon) 7 May 2018 (W19),Malmö FF (8),1-2,?,IFK Göteborg (7)
?,(Mon) 7 May 2018 (W19),IK Sirius (7),2-4,?,Örebro SK (7)
?,(Sat) 12 May 2018 (W19),GIF Sundsvall (7),3-0,?,IF Brommapojkarna (8)
?,(Sun) 13 May 2018 (W19),Djurgårdens IF (9),1-0,?,Dalkurd FF (8)
?,(Sun) 13 May 2018 (W19),IFK Göteborg (8),0-2,?,IFK Norrköping (8)
?,(Sun) 13 May 2018 (W19),Örebro SK (8),1-2,?,Hammarby IF (8)
?,(Sun) 13 May 2018 (W19),Trelleborgs FF (8),1-0,?,Malmö FF (9)
?,(Mon) 14 May 2018 (W20),AIK (9),1-1,?,Östersunds FK (8)
?,(Mon) 14 May 2018 (W20),BK Häcken (8),5-0,?,IF Elfsborg (8)
?,(Mon) 14 May 2018 (W20),Kalmar FF (8),1-0,?,IK Sirius (8)
?,(Wed) 16 May 2018 (W20),Hammarby IF (9),3-2,?,Malmö FF (10)
?,(Thu) 17 May 2018 (W20),Djurgårdens IF (10),2-0,?,Örebro SK (9)
?,(Fri) 18 May 2018 (W20),IF Brommapojkarna (9),2-1,?,Kalmar FF (9)
?,(Sat) 19 May 2018 (W20),IK Sirius (9),1-1,?,Trelleborgs FF (9)
?,(Sat) 19 May 2018 (W20),GIF Sundsvall (8),2-3,?,Östersunds FK (9)
?,(Sat) 19 May 2018 (W20),IFK Norrköping (9),4-2,?,Dalkurd FF (9)
?,(Sun) 20 May 2018 (W20),Hammarby IF (10),0-1,?,AIK (10)
?,(Sun) 20 May 2018 (W20),Malmö FF (11),2-0,?,BK Häcken (9)
?,(Mon) 21 May 2018 (W21),IF Elfsborg (9),1-1,?,IFK Göteborg (9)
?,(Tue) 22 May 2018 (W21),Örebro SK (10),2-1,?,Kalmar FF (10)
?,(Wed) 23 May 2018 (W21),BK Häcken (10),1-1,?,AIK (11)
?,(Wed) 23 May 2018 (W21),IFK Norrköping (10),1-0,?,GIF Sundsvall (9)
?,(Wed) 23 May 2018 (W21),Östersunds FK (10),5-2,?,IK Sirius (10)
?,(Thu) 24 May 2018 (W21),Dalkurd FF (10),1-4,?,IF Elfsborg (10)
?,(Thu) 24 May 2018 (W21),IFK Göteborg (10),1-3,?,Djurgårdens IF (11)
?,(Thu) 24 May 2018 (W21),Trelleborgs FF (10),2-1,?,IF Brommapojkarna (10)
?,(Sat) 26 May 2018 (W21),AIK (12),3-3,?,IFK Norrköping (11)
?,(Sat) 26 May 2018 (W21),Östersunds FK (11),2-0,?,BK Häcken (11)
?,(Sun) 27 May 2018 (W21),Kalmar FF (11),1-1,?,Hammarby IF (11)
?,(Sun) 27 May 2018 (W21),Malmö FF (12),1-1,?,Dalkurd FF (11)
?,(Sun) 27 May 2018 (W21),GIF Sundsvall (10),2-0,?,IFK Göteborg (11)
?,(Sun) 27 May 2018 (W21),IF Brommapojkarna (11),0-0,?,Örebro SK (11)
?,(Sun) 27 May 2018 (W21),IF Elfsborg (11),2-1,?,Trelleborgs FF (11)
?,(Sun) 27 May 2018 (W21),IK Sirius (11),1-5,?,Djurgårdens IF (12)
?,(Tue) 3 Jul 2018 (W27),IK Sirius (12),1-3,?,GIF Sundsvall (11)
?,(Sat) 7 Jul 2018 (W27),IK Sirius (13),0-4,?,Malmö FF (13)
?,(Sat) 7 Jul 2018 (W27),Dalkurd FF (12),3-0,?,IF Brommapojkarna (12)
?,(Sat) 7 Jul 2018 (W27),BK Häcken (12),3-0,?,GIF Sundsvall (12)
?,(Sat) 7 Jul 2018 (W27),Trelleborgs FF (12),1-4,?,AIK (13)
?,(Sun) 8 Jul 2018 (W27),IFK Göteborg (12),1-3,?,Kalmar FF (12)
?,(Sun) 8 Jul 2018 (W27),Djurgårdens IF (13),1-1,?,IFK Norrköping (12)
?,(Sun) 8 Jul 2018 (W27),Örebro SK (12),1-2,?,IF Elfsborg (12)
?,(Mon) 9 Jul 2018 (W28),Hammarby IF (12),1-2,?,Östersunds FK (12)
?,(Sat) 14 Jul 2018 (W28),IF Brommapojkarna (13),0-1,?,IK Sirius (14)
?,(Sat) 14 Jul 2018 (W28),Dalkurd FF (13),2-2,?,Trelleborgs FF (13)
?,(Sat) 14 Jul 2018 (W28),Malmö FF (14),1-1,?,Östersunds FK (13)
?,(Sat) 14 Jul 2018 (W28),IFK Göteborg (13),2-0,?,Örebro SK (13)
?,(Sun) 15 Jul 2018 (W28),Kalmar FF (13),0-1,?,Djurgårdens IF (14)
?,(Sun) 15 Jul 2018 (W28),IFK Norrköping (13),2-1,?,BK Häcken (13)
?,(Sun) 15 Jul 2018 (W28),GIF Sundsvall (13),0-1,?,AIK (14)
?,(Mon) 16 Jul 2018 (W29),IF Elfsborg (13),0-0,?,Hammarby IF (13)
?,(Sat) 21 Jul 2018 (W29),Örebro SK (14),1-2,?,Malmö FF (15)
?,(Sat) 21 Jul 2018 (W29),Östersunds FK (14),4-1,?,Trelleborgs FF (14)
?,(Sat) 21 Jul 2018 (W29),Kalmar FF (14),0-2,?,GIF Sundsvall (14)
?,(Sun) 22 Jul 2018 (W29),AIK (15),5-1,?,IF Brommapojkarna (14)
?,(Sun) 22 Jul 2018 (W29),Djurgårdens IF (15),2-1,?,BK Häcken (14)
?,(Sun) 22 Jul 2018 (W29),IK Sirius (15),3-2,?,IFK Göteborg (14)
?,(Mon) 23 Jul 2018 (W30),Hammarby IF (14),4-1,?,Dalkurd FF (14)
?,(Mon) 23 Jul 2018 (W30),IFK Norrköping (14),1-0,?,IF Elfsborg (14)
?,(Sat) 28 Jul 2018 (W30),IFK Göteborg (15),3-0,?,IF Brommapojkarna (15)
?,(Sat) 28 Jul 2018 (W30),Östersunds FK (15),1-0,?,IF Elfsborg (15)
?,(Sat) 28 Jul 2018 (W30),Dalkurd FF (15),1-3,?,IK Sirius (16)
?,(Sat) 28 Jul 2018 (W30),Malmö FF (16),2-1,?,IFK Norrköping (15)
?,(Sun) 29 Jul 2018 (W30),AIK (16),1-0,?,Kalmar FF (15)
?,(Sun) 29 Jul 2018 (W30),Djurgårdens IF (16),1-1,?,GIF Sundsvall (15)
?,(Sun) 29 Jul 2018 (W30),BK Häcken (15),1-1,?,Örebro SK (15)
?,(Mon) 30 Jul 2018 (W31),Trelleborgs FF (15),1-3,?,Hammarby IF (15)
?,(Sat) 4 Aug 2018 (W31),IF Brommapojkarna (16),2-1,?,Dalkurd FF (16)
