Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 7 Apr 2018 (W14),Vaasan Palloseura (1),2-0,?,FC Inter Turku (1)
?,(Sat) 7 Apr 2018 (W14),SJK Seinäjoki (1),0-1,?,Palloseura Kemi Kings (1)
?,(Sun) 8 Apr 2018 (W14),FC Lahti (1),3-2,?,TPS Turku (1)
?,(Sun) 8 Apr 2018 (W14),HJK Helsinki (1),3-1,?,FC Ilves (1)
?,(Sun) 8 Apr 2018 (W14),KuPS Kuopio (1),1-1,?,FC Honka Espoo (1)
?,(Sun) 8 Apr 2018 (W14),Rovaniemen Palloseura (1),2-0,?,IFK Mariehamn (1)
?,(Sat) 14 Apr 2018 (W15),IFK Mariehamn (2),0-1,?,HJK Helsinki (2)
?,(Sat) 14 Apr 2018 (W15),Vaasan Palloseura (2),0-1,?,Rovaniemen Palloseura (2)
?,(Sun) 15 Apr 2018 (W15),FC Honka Espoo (2),0-0,?,FC Lahti (2)
?,(Sun) 15 Apr 2018 (W15),FC Ilves (2),2-1,?,KuPS Kuopio (2)
?,(Sun) 15 Apr 2018 (W15),Palloseura Kemi Kings (2),2-4,?,FC Inter Turku (2)
?,(Sun) 15 Apr 2018 (W15),TPS Turku (2),0-2,?,SJK Seinäjoki (2)
?,(Wed) 18 Apr 2018 (W16),KuPS Kuopio (3),0-1,?,Rovaniemen Palloseura (3)
?,(Wed) 18 Apr 2018 (W16),SJK Seinäjoki (3),0-1,?,HJK Helsinki (3)
?,(Sat) 21 Apr 2018 (W16),HJK Helsinki (4),1-2,?,KuPS Kuopio (4)
?,(Sat) 21 Apr 2018 (W16),FC Inter Turku (3),1-2,?,TPS Turku (3)
?,(Sat) 21 Apr 2018 (W16),FC Lahti (3),2-0,?,FC Ilves (3)
?,(Sat) 21 Apr 2018 (W16),SJK Seinäjoki (4),2-0,?,FC Honka Espoo (3)
?,(Sun) 22 Apr 2018 (W16),IFK Mariehamn (3),2-2,?,Vaasan Palloseura (3)
?,(Sun) 22 Apr 2018 (W16),Rovaniemen Palloseura (4),3-0,?,Palloseura Kemi Kings (3)
?,(Wed) 25 Apr 2018 (W17),FC Inter Turku (4),0-0,?,HJK Helsinki (5)
?,(Wed) 25 Apr 2018 (W17),Rovaniemen Palloseura (5),2-0,?,FC Lahti (4)
?,(Wed) 25 Apr 2018 (W17),Vaasan Palloseura (4),1-1,?,FC Ilves (4)
?,(Wed) 25 Apr 2018 (W17),IFK Mariehamn (4),1-4,?,KuPS Kuopio (5)
?,(Sat) 28 Apr 2018 (W17),FC Honka Espoo (4),2-2,?,FC Inter Turku (5)
?,(Sat) 28 Apr 2018 (W17),TPS Turku (4),0-0,?,Rovaniemen Palloseura (6)
?,(Sun) 29 Apr 2018 (W17),FC Ilves (5),1-1,?,SJK Seinäjoki (5)
?,(Sun) 29 Apr 2018 (W17),KuPS Kuopio (6),1-1,?,FC Lahti (5)
?,(Sun) 29 Apr 2018 (W17),Vaasan Palloseura (5),1-2,?,HJK Helsinki (6)
?,(Sun) 29 Apr 2018 (W17),Palloseura Kemi Kings (4),2-3,?,IFK Mariehamn (5)
?,(Thu) 3 May 2018 (W18),HJK Helsinki (7),1-2,?,FC Lahti (6)
?,(Thu) 3 May 2018 (W18),FC Inter Turku (6),0-1,?,FC Ilves (6)
?,(Thu) 3 May 2018 (W18),Rovaniemen Palloseura (7),1-2,?,FC Honka Espoo (5)
?,(Thu) 3 May 2018 (W18),SJK Seinäjoki (6),1-3,?,KuPS Kuopio (7)
?,(Thu) 3 May 2018 (W18),Vaasan Palloseura (6),3-1,?,Palloseura Kemi Kings (5)
?,(Thu) 3 May 2018 (W18),IFK Mariehamn (6),3-2,?,TPS Turku (5)
?,(Mon) 7 May 2018 (W19),Palloseura Kemi Kings (6),1-2,?,HJK Helsinki (8)
?,(Mon) 7 May 2018 (W19),FC Honka Espoo (6),1-1,?,IFK Mariehamn (7)
?,(Mon) 7 May 2018 (W19),FC Ilves (7),1-0,?,Rovaniemen Palloseura (8)
?,(Mon) 7 May 2018 (W19),KuPS Kuopio (8),5-1,?,FC Inter Turku (7)
?,(Mon) 7 May 2018 (W19),FC Lahti (7),1-0,?,SJK Seinäjoki (7)
?,(Mon) 7 May 2018 (W19),TPS Turku (6),0-1,?,Vaasan Palloseura (7)
?,(Sun) 13 May 2018 (W19),Palloseura Kemi Kings (7),2-2,?,TPS Turku (7)
?,(Sun) 13 May 2018 (W19),Rovaniemen Palloseura (9),2-0,?,KuPS Kuopio (9)
?,(Sun) 13 May 2018 (W19),IFK Mariehamn (8),2-0,?,FC Ilves (8)
?,(Mon) 14 May 2018 (W20),Vaasan Palloseura (8),1-1,?,FC Honka Espoo (7)
?,(Fri) 18 May 2018 (W20),FC Honka Espoo (8),2-1,?,Palloseura Kemi Kings (8)
?,(Fri) 18 May 2018 (W20),FC Ilves (9),0-0,?,Vaasan Palloseura (9)
?,(Fri) 18 May 2018 (W20),KuPS Kuopio (10),2-1,?,IFK Mariehamn (9)
?,(Fri) 18 May 2018 (W20),FC Lahti (8),0-0,?,Rovaniemen Palloseura (10)
?,(Fri) 18 May 2018 (W20),TPS Turku (8),0-1,?,HJK Helsinki (9)
?,(Fri) 18 May 2018 (W20),SJK Seinäjoki (8),0-1,?,FC Inter Turku (8)
?,(Tue) 22 May 2018 (W21),HJK Helsinki (10),3-0,?,FC Inter Turku (9)
?,(Tue) 22 May 2018 (W21),Palloseura Kemi Kings (9),0-2,?,FC Ilves (10)
?,(Tue) 22 May 2018 (W21),TPS Turku (9),0-0,?,FC Honka Espoo (9)
?,(Tue) 22 May 2018 (W21),Vaasan Palloseura (10),0-2,?,KuPS Kuopio (11)
?,(Tue) 22 May 2018 (W21),IFK Mariehamn (10),1-2,?,FC Lahti (9)
?,(Sat) 26 May 2018 (W21),HJK Helsinki (11),3-2,?,FC Honka Espoo (10)
?,(Sat) 26 May 2018 (W21),FC Ilves (11),2-0,?,TPS Turku (10)
?,(Sat) 26 May 2018 (W21),FC Inter Turku (10),3-3,?,Rovaniemen Palloseura (11)
?,(Sat) 26 May 2018 (W21),KuPS Kuopio (12),2-3,?,Palloseura Kemi Kings (10)
?,(Sat) 26 May 2018 (W21),FC Lahti (10),1-1,?,Vaasan Palloseura (11)
?,(Sat) 26 May 2018 (W21),SJK Seinäjoki (9),1-1,?,IFK Mariehamn (11)
?,(Tue) 29 May 2018 (W22),HJK Helsinki (12),4-0,?,SJK Seinäjoki (10)
?,(Fri) 1 Jun 2018 (W22),Rovaniemen Palloseura (12),1-2,?,HJK Helsinki (13)
?,(Fri) 1 Jun 2018 (W22),TPS Turku (11),0-0,?,KuPS Kuopio (13)
?,(Fri) 1 Jun 2018 (W22),Vaasan Palloseura (12),1-1,?,SJK Seinäjoki (11)
?,(Sat) 2 Jun 2018 (W22),FC Honka Espoo (11),4-1,?,FC Ilves (12)
?,(Sat) 2 Jun 2018 (W22),Palloseura Kemi Kings (11),0-0,?,FC Lahti (11)
?,(Sat) 2 Jun 2018 (W22),IFK Mariehamn (12),2-3,?,FC Inter Turku (11)
?,(Tue) 12 Jun 2018 (W24),HJK Helsinki (14),2-0,?,IFK Mariehamn (13)
?,(Tue) 12 Jun 2018 (W24),FC Inter Turku (12),1-0,?,Palloseura Kemi Kings (12)
?,(Tue) 12 Jun 2018 (W24),KuPS Kuopio (14),3-1,?,FC Ilves (13)
?,(Tue) 12 Jun 2018 (W24),FC Lahti (12),1-1,?,FC Honka Espoo (12)
?,(Tue) 12 Jun 2018 (W24),Rovaniemen Palloseura (13),1-0,?,Vaasan Palloseura (13)
?,(Tue) 12 Jun 2018 (W24),SJK Seinäjoki (12),4-0,?,TPS Turku (12)
?,(Fri) 15 Jun 2018 (W24),TPS Turku (13),1-1,?,FC Lahti (13)
?,(Sat) 16 Jun 2018 (W24),FC Honka Espoo (13),2-1,?,KuPS Kuopio (15)
?,(Sat) 16 Jun 2018 (W24),FC Ilves (14),0-0,?,HJK Helsinki (15)
?,(Sat) 16 Jun 2018 (W24),FC Inter Turku (13),1-3,?,Vaasan Palloseura (14)
?,(Sat) 16 Jun 2018 (W24),Palloseura Kemi Kings (13),1-0,?,SJK Seinäjoki (13)
?,(Sat) 16 Jun 2018 (W24),IFK Mariehamn (14),1-3,?,Rovaniemen Palloseura (14)
?,(Wed) 20 Jun 2018 (W25),FC Honka Espoo (14),3-1,?,SJK Seinäjoki (14)
?,(Wed) 20 Jun 2018 (W25),FC Ilves (15),0-0,?,FC Lahti (14)
?,(Wed) 20 Jun 2018 (W25),KuPS Kuopio (16),2-2,?,HJK Helsinki (16)
?,(Wed) 20 Jun 2018 (W25),TPS Turku (14),1-1,?,FC Inter Turku (14)
?,(Wed) 20 Jun 2018 (W25),Vaasan Palloseura (15),4-1,?,IFK Mariehamn (15)
?,(Thu) 21 Jun 2018 (W25),Palloseura Kemi Kings (14),0-1,?,Rovaniemen Palloseura (15)
?,(Mon) 25 Jun 2018 (W26),HJK Helsinki (17),5-0,?,Vaasan Palloseura (16)
?,(Mon) 25 Jun 2018 (W26),FC Lahti (15),1-0,?,KuPS Kuopio (17)
?,(Mon) 25 Jun 2018 (W26),IFK Mariehamn (16),2-1,?,Palloseura Kemi Kings (15)
?,(Tue) 26 Jun 2018 (W26),FC Inter Turku (15),2-3,?,FC Honka Espoo (15)
?,(Tue) 26 Jun 2018 (W26),Rovaniemen Palloseura (16),0-0,?,TPS Turku (15)
?,(Tue) 26 Jun 2018 (W26),SJK Seinäjoki (15),2-3,?,FC Ilves (16)
?,(Fri) 29 Jun 2018 (W26),TPS Turku (16),2-0,?,IFK Mariehamn (17)
?,(Fri) 29 Jun 2018 (W26),FC Lahti (16),2-1,?,HJK Helsinki (18)
?,(Sat) 30 Jun 2018 (W26),FC Honka Espoo (16),2-2,?,Rovaniemen Palloseura (17)
?,(Sat) 30 Jun 2018 (W26),FC Ilves (17),1-1,?,FC Inter Turku (16)
?,(Sat) 30 Jun 2018 (W26),KuPS Kuopio (18),1-1,?,SJK Seinäjoki (16)
?,(Sat) 30 Jun 2018 (W26),Palloseura Kemi Kings (16),0-1,?,Vaasan Palloseura (17)
?,(Wed) 4 Jul 2018 (W27),HJK Helsinki (19),2-0,?,Palloseura Kemi Kings (17)
?,(Wed) 4 Jul 2018 (W27),FC Inter Turku (17),0-1,?,KuPS Kuopio (19)
?,(Wed) 4 Jul 2018 (W27),Rovaniemen Palloseura (18),2-0,?,FC Ilves (18)
?,(Wed) 4 Jul 2018 (W27),SJK Seinäjoki (17),1-0,?,FC Lahti (17)
?,(Wed) 4 Jul 2018 (W27),Vaasan Palloseura (18),2-0,?,TPS Turku (17)
?,(Wed) 4 Jul 2018 (W27),IFK Mariehamn (18),1-2,?,FC Honka Espoo (17)
?,(Sat) 7 Jul 2018 (W27),TPS Turku (18),3-2,?,Palloseura Kemi Kings (18)
?,(Sat) 7 Jul 2018 (W27),FC Lahti (18),1-2,?,FC Inter Turku (18)
?,(Sun) 8 Jul 2018 (W27),FC Honka Espoo (18),0-1,?,Vaasan Palloseura (19)
?,(Mon) 9 Jul 2018 (W28),SJK Seinäjoki (18),2-1,?,Rovaniemen Palloseura (19)
?,(Sat) 14 Jul 2018 (W28),HJK Helsinki (20),2-1,?,TPS Turku (19)
?,(Sat) 14 Jul 2018 (W28),FC Inter Turku (19),2-0,?,SJK Seinäjoki (19)
?,(Sat) 14 Jul 2018 (W28),Palloseura Kemi Kings (19),1-1,?,FC Honka Espoo (19)
?,(Sat) 21 Jul 2018 (W29),FC Honka Espoo (20),2-0,?,TPS Turku (20)
?,(Sat) 21 Jul 2018 (W29),Rovaniemen Palloseura (20),1-0,?,SJK Seinäjoki (20)
?,(Sun) 22 Jul 2018 (W29),FC Ilves (19),2-0,?,Palloseura Kemi Kings (20)
?,(Sun) 22 Jul 2018 (W29),KuPS Kuopio (20),1-2,?,Vaasan Palloseura (20)
?,(Sun) 22 Jul 2018 (W29),FC Lahti (19),2-0,?,IFK Mariehamn (19)
?,(Thu) 26 Jul 2018 (W30),Rovaniemen Palloseura (21),0-1,?,FC Inter Turku (20)
?,(Sat) 28 Jul 2018 (W30),FC Honka Espoo (21),1-2,?,HJK Helsinki (21)
?,(Sun) 29 Jul 2018 (W30),Palloseura Kemi Kings (21),3-2,?,KuPS Kuopio (21)
?,(Sun) 29 Jul 2018 (W30),IFK Mariehamn (20),1-0,?,SJK Seinäjoki (21)
?,(Mon) 30 Jul 2018 (W31),TPS Turku (21),1-3,?,FC Ilves (20)
?,(Mon) 30 Jul 2018 (W31),Vaasan Palloseura (21),2-2,?,FC Lahti (20)
?,(Fri) 3 Aug 2018 (W31),SJK Seinäjoki (22),0-0,?,Vaasan Palloseura (22)
?,(Sat) 4 Aug 2018 (W31),HJK Helsinki (22),2-2,?,Rovaniemen Palloseura (22)
?,(Sat) 4 Aug 2018 (W31),FC Inter Turku (21),3-0,?,IFK Mariehamn (21)
?,(Sun) 5 Aug 2018 (W31),FC Ilves (21),3-3,?,FC Honka Espoo (22)
?,(Sun) 5 Aug 2018 (W31),KuPS Kuopio (22),3-2,?,TPS Turku (22)
?,(Sun) 5 Aug 2018 (W31),FC Lahti (21),1-1,?,Palloseura Kemi Kings (22)
?,(Sat) 11 Aug 2018 (W32),FC Honka Espoo (23),3-0,?,TPS Turku (23)
?,(Sat) 11 Aug 2018 (W32),Vaasan Palloseura (23),0-2,?,SJK Seinäjoki (23)
?,(Sun) 12 Aug 2018 (W32),KuPS Kuopio (23),3-1,?,Palloseura Kemi Kings (23)
?,(Sun) 12 Aug 2018 (W32),FC Lahti (22),0-0,?,FC Inter Turku (22)
?,(Sun) 12 Aug 2018 (W32),Rovaniemen Palloseura (23),1-0,?,IFK Mariehamn (22)
?,(Fri) 17 Aug 2018 (W33),TPS Turku (24),4-1,?,Vaasan Palloseura (24)
?,(Sat) 18 Aug 2018 (W33),FC Inter Turku (23),0-1,?,KuPS Kuopio (24)
?,(Sun) 19 Aug 2018 (W33),HJK Helsinki (23),0-0,?,Palloseura Kemi Kings (24)
?,(Sun) 19 Aug 2018 (W33),IFK Mariehamn (23),0-0,?,FC Honka Espoo (24)
?,(Mon) 20 Aug 2018 (W34),FC Lahti (23),1-2,?,Rovaniemen Palloseura (24)
?,(Mon) 20 Aug 2018 (W34),SJK Seinäjoki (24),2-3,?,FC Ilves (22)
?,(Fri) 24 Aug 2018 (W34),Vaasan Palloseura (25),1-1,?,IFK Mariehamn (24)
?,(Sat) 25 Aug 2018 (W34),FC Honka Espoo (25),2-0,?,FC Lahti (24)
?,(Sat) 25 Aug 2018 (W34),FC Ilves (23),2-0,?,TPS Turku (25)
?,(Sat) 25 Aug 2018 (W34),FC Inter Turku (24),0-0,?,Rovaniemen Palloseura (25)
?,(Sat) 25 Aug 2018 (W34),Palloseura Kemi Kings (25),0-0,?,SJK Seinäjoki (25)
?,(Sun) 26 Aug 2018 (W34),KuPS Kuopio (25),0-1,?,HJK Helsinki (24)
?,(Wed) 29 Aug 2018 (W35),FC Ilves (24),1-2,?,IFK Mariehamn (25)
?,(Fri) 31 Aug 2018 (W35),FC Lahti (25),1-1,?,Vaasan Palloseura (26)
?,(Fri) 31 Aug 2018 (W35),Rovaniemen Palloseura (26),2-1,?,FC Honka Espoo (26)
?,(Fri) 31 Aug 2018 (W35),TPS Turku (26),4-1,?,Palloseura Kemi Kings (26)
?,(Sat) 1 Sep 2018 (W35),SJK Seinäjoki (26),1-2,?,KuPS Kuopio (26)
?,(Sun) 2 Sep 2018 (W35),HJK Helsinki (25),3-0,?,FC Inter Turku (25)
?,(Sun) 2 Sep 2018 (W35),IFK Mariehamn (26),3-6,?,FC Ilves (25)
?,(Thu) 13 Sep 2018 (W37),HJK Helsinki (26),2-0,?,IFK Mariehamn (27)
?,(Thu) 13 Sep 2018 (W37),FC Ilves (26),0-1,?,FC Honka Espoo (27)
?,(Thu) 13 Sep 2018 (W37),FC Inter Turku (26),1-1,?,Vaasan Palloseura (27)
?,(Thu) 13 Sep 2018 (W37),KuPS Kuopio (27),2-1,?,FC Lahti (26)
?,(Thu) 13 Sep 2018 (W37),SJK Seinäjoki (27),1-0,?,TPS Turku (27)
?,(Fri) 14 Sep 2018 (W37),Palloseura Kemi Kings (27),0-2,?,Rovaniemen Palloseura (27)
?,(Mon) 17 Sep 2018 (W38),FC Honka Espoo (28),2-1,?,Palloseura Kemi Kings (28)
?,(Mon) 17 Sep 2018 (W38),FC Lahti (27),0-2,?,HJK Helsinki (27)
?,(Mon) 17 Sep 2018 (W38),Rovaniemen Palloseura (28),1-1,?,KuPS Kuopio (28)
?,(Mon) 17 Sep 2018 (W38),TPS Turku (28),1-0,?,FC Inter Turku (27)
?,(Mon) 17 Sep 2018 (W38),Vaasan Palloseura (28),1-2,?,FC Ilves (27)
?,(Mon) 17 Sep 2018 (W38),IFK Mariehamn (28),1-0,?,SJK Seinäjoki (28)
?,(Fri) 21 Sep 2018 (W38),HJK Helsinki (28),3-0,?,Rovaniemen Palloseura (29)
?,(Fri) 21 Sep 2018 (W38),SJK Seinäjoki (29),0-0,?,FC Lahti (28)
?,(Sat) 22 Sep 2018 (W38),Palloseura Kemi Kings (29),0-2,?,Vaasan Palloseura (29)
?,(Sat) 22 Sep 2018 (W38),FC Ilves (28),1-0,?,FC Inter Turku (28)
