Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 17 Jul 2015 (W29),Wisła Kraków (1),1-1,?,Górnik Zabrze (1)
?,(Fri) 17 Jul 2015 (W29),Lechia Gdańsk (1),0-1,?,KS Cracovia (1)
?,(Sat) 18 Jul 2015 (W29),Ruch Chorzów (1),0-2,?,Górnik Łęczna (1)
?,(Sat) 18 Jul 2015 (W29),Zagłębie Lubin (1),1-1,?,Podbeskidzie Bielsko-Biała (1)
?,(Sat) 18 Jul 2015 (W29),KKS Lech Poznań (1),1-2,?,Pogoń Szczecin (1)
?,(Sun) 19 Jul 2015 (W29),Korona Kielce (1),3-2,?,Jagiellonia Białystok (1)
?,(Sun) 19 Jul 2015 (W29),WKS Śląsk Wrocław (1),1-4,?,Legia Warszawa (1)
?,(Mon) 20 Jul 2015 (W30),Piast Gliwice (1),1-0,?,Bruk-Bet Termalica Nieciecza (1)
?,(Fri) 24 Jul 2015 (W30),Ruch Chorzów (2),2-0,?,Piast Gliwice (2)
?,(Fri) 24 Jul 2015 (W30),KS Cracovia (2),1-1,?,Wisła Kraków (2)
?,(Sat) 25 Jul 2015 (W30),Zagłębie Lubin (2),0-2,?,Korona Kielce (2)
?,(Sat) 25 Jul 2015 (W30),KKS Lech Poznań (2),2-1,?,Lechia Gdańsk (2)
?,(Sun) 26 Jul 2015 (W30),Jagiellonia Białystok (2),2-0,?,Bruk-Bet Termalica Nieciecza (2)
?,(Sun) 26 Jul 2015 (W30),Pogoń Szczecin (2),1-1,?,WKS Śląsk Wrocław (2)
?,(Sun) 26 Jul 2015 (W30),Legia Warszawa (2),5-0,?,Podbeskidzie Bielsko-Biała (2)
?,(Mon) 27 Jul 2015 (W31),Górnik Łęczna (2),2-1,?,Górnik Zabrze (2)
?,(Fri) 31 Jul 2015 (W31),Piast Gliwice (3),3-2,?,Górnik Zabrze (3)
?,(Fri) 31 Jul 2015 (W31),Lechia Gdańsk (3),1-1,?,Pogoń Szczecin (3)
?,(Sat) 1 Aug 2015 (W31),Podbeskidzie Bielsko-Biała (3),0-1,?,KS Cracovia (3)
?,(Sat) 1 Aug 2015 (W31),Wisła Kraków (3),2-0,?,KKS Lech Poznań (3)
?,(Sun) 2 Aug 2015 (W31),Jagiellonia Białystok (3),1-2,?,Zagłębie Lubin (3)
