Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 14 Jul 2013 (W28),Dynamo Moskva (1),2-2,?,Volga Nizhnii Novgorod (1)
?,(Sun) 14 Jul 2013 (W28),FC Anzhi Makhachkala (1),2-2,?,Lokomotiv Moskva (1)
?,(Sun) 14 Jul 2013 (W28),FC Kuban (1),1-1,?,FC Rubin Kazan (1)
?,(Mon) 15 Jul 2013 (W29),FC Rostov (1),2-1,?,Akhmat Grozny (1)
?,(Tue) 16 Jul 2013 (W29),FC Amkar Perm (1),2-0,?,Tom Tomsk (1)
?,(Tue) 16 Jul 2013 (W29),PFC Krylya Sovetov Samara (1),1-2,?,FC Spartak Moskva (1)
?,(Wed) 17 Jul 2013 (W29),Ural Yekaterinburg (1),2-2,?,PFC CSKA Moskva (1)
?,(Wed) 17 Jul 2013 (W29),FC Krasnodar (1),1-2,?,Zenit St. Petersburg (1)
?,(Fri) 19 Jul 2013 (W29),Dynamo Moskva (2),2-1,?,FC Anzhi Makhachkala (2)
?,(Sat) 20 Jul 2013 (W29),Tom Tomsk (2),1-2,?,FC Kuban (2)
?,(Sat) 20 Jul 2013 (W29),Volga Nizhnii Novgorod (2),1-2,?,Lokomotiv Moskva (2)
?,(Sat) 20 Jul 2013 (W29),Akhmat Grozny (2),1-1,?,FC Amkar Perm (2)
?,(Sun) 21 Jul 2013 (W29),FC Rubin Kazan (2),2-1,?,Zenit St. Petersburg (2)
?,(Sun) 21 Jul 2013 (W29),Ural Yekaterinburg (2),0-2,?,FC Spartak Moskva (2)
?,(Sun) 21 Jul 2013 (W29),FC Rostov (2),2-2,?,FC Krasnodar (2)
?,(Mon) 22 Jul 2013 (W30),PFC CSKA Moskva (2),2-1,?,PFC Krylya Sovetov Samara (2)
?,(Fri) 26 Jul 2013 (W30),Zenit St. Petersburg (3),1-1,?,FC Kuban (3)
?,(Sat) 27 Jul 2013 (W30),Dynamo Moskva (3),1-4,?,FC Spartak Moskva (3)
?,(Sat) 27 Jul 2013 (W30),Ural Yekaterinburg (3),1-2,?,Volga Nizhnii Novgorod (3)
?,(Sat) 27 Jul 2013 (W30),FC Rostov (3),3-0,?,Tom Tomsk (3)
?,(Sun) 28 Jul 2013 (W30),Lokomotiv Moskva (3),1-2,?,PFC CSKA Moskva (3)
?,(Sun) 28 Jul 2013 (W30),PFC Krylya Sovetov Samara (3),1-1,?,FC Anzhi Makhachkala (3)
?,(Sun) 28 Jul 2013 (W30),Akhmat Grozny (3),0-0,?,FC Rubin Kazan (3)
?,(Mon) 29 Jul 2013 (W31),FC Krasnodar (3),2-1,?,FC Amkar Perm (3)
?,(Fri) 2 Aug 2013 (W31),FC Anzhi Makhachkala (4),0-1,?,FC Rostov (4)
?,(Sat) 3 Aug 2013 (W31),Volga Nizhnii Novgorod (4),1-3,?,Zenit St. Petersburg (4)
?,(Sat) 3 Aug 2013 (W31),Tom Tomsk (4),1-2,?,Ural Yekaterinburg (4)
?,(Sat) 3 Aug 2013 (W31),Dynamo Moskva (4),1-0,?,Akhmat Grozny (4)
?,(Sun) 4 Aug 2013 (W31),FC Rubin Kazan (4),0-0,?,PFC CSKA Moskva (4)
?,(Sun) 4 Aug 2013 (W31),FC Amkar Perm (4),0-0,?,PFC Krylya Sovetov Samara (4)
?,(Sun) 4 Aug 2013 (W31),FC Kuban (4),2-2,?,FC Spartak Moskva (4)
?,(Mon) 5 Aug 2013 (W32),Lokomotiv Moskva (4),3-1,?,FC Krasnodar (4)
?,(Sat) 17 Aug 2013 (W33),Ural Yekaterinburg (5),0-0,?,FC Amkar Perm (5)
?,(Sat) 17 Aug 2013 (W33),Zenit St. Petersburg (5),3-0,?,FC Anzhi Makhachkala (5)
?,(Sat) 17 Aug 2013 (W33),Akhmat Grozny (5),0-1,?,Lokomotiv Moskva (5)
?,(Sun) 18 Aug 2013 (W33),PFC CSKA Moskva (5),1-0,?,FC Kuban (5)
?,(Sun) 18 Aug 2013 (W33),FC Spartak Moskva (5),0-0,?,FC Rubin Kazan (5)
?,(Sun) 18 Aug 2013 (W33),PFC Krylya Sovetov Samara (5),1-0,?,Tom Tomsk (5)
?,(Sun) 18 Aug 2013 (W33),FC Krasnodar (5),1-1,?,Dynamo Moskva (5)
?,(Mon) 19 Aug 2013 (W34),FC Rostov (5),4-0,?,Volga Nizhnii Novgorod (5)
?,(Sat) 24 Aug 2013 (W34),Dynamo Moskva (6),1-1,?,Zenit St. Petersburg (6)
?,(Sat) 24 Aug 2013 (W34),Tom Tomsk (6),1-2,?,PFC CSKA Moskva (6)
?,(Sat) 24 Aug 2013 (W34),Volga Nizhnii Novgorod (6),1-0,?,Akhmat Grozny (6)
?,(Sat) 24 Aug 2013 (W34),FC Anzhi Makhachkala (6),1-2,?,FC Krasnodar (6)
?,(Sun) 25 Aug 2013 (W34),FC Rubin Kazan (6),1-1,?,PFC Krylya Sovetov Samara (6)
?,(Sun) 25 Aug 2013 (W34),FC Kuban (6),3-2,?,Ural Yekaterinburg (6)
?,(Mon) 26 Aug 2013 (W35),FC Amkar Perm (6),2-1,?,FC Spartak Moskva (6)
?,(Mon) 26 Aug 2013 (W35),Lokomotiv Moskva (6),5-0,?,FC Rostov (6)
?,(Fri) 30 Aug 2013 (W35),PFC CSKA Moskva (7),2-1,?,FC Amkar Perm (7)
?,(Sat) 31 Aug 2013 (W35),Akhmat Grozny (7),1-1,?,FC Anzhi Makhachkala (7)
?,(Sat) 31 Aug 2013 (W35),FC Krasnodar (7),3-0,?,Volga Nizhnii Novgorod (7)
?,(Sun) 1 Sep 2013 (W35),Ural Yekaterinburg (7),0-3,?,FC Rubin Kazan (7)
?,(Sun) 1 Sep 2013 (W35),Zenit St. Petersburg (7),2-1,?,Lokomotiv Moskva (7)
?,(Sun) 1 Sep 2013 (W35),FC Spartak Moskva (7),2-1,?,Tom Tomsk (7)
?,(Sun) 1 Sep 2013 (W35),PFC Krylya Sovetov Samara (7),0-0,?,FC Kuban (7)
?,(Sun) 1 Sep 2013 (W35),Dynamo Moskva (7),1-1,?,FC Rostov (7)
?,(Sat) 14 Sep 2013 (W37),PFC CSKA Moskva (8),1-0,?,FC Rostov (8)
?,(Sat) 14 Sep 2013 (W37),Volga Nizhnii Novgorod (8),0-1,?,FC Spartak Moskva (8)
?,(Sat) 14 Sep 2013 (W37),FC Krasnodar (8),1-1,?,PFC Krylya Sovetov Samara (8)
?,(Sat) 14 Sep 2013 (W37),Zenit St. Petersburg (8),2-0,?,Akhmat Grozny (8)
?,(Sun) 15 Sep 2013 (W37),Lokomotiv Moskva (8),1-0,?,FC Kuban (8)
?,(Sun) 15 Sep 2013 (W37),Tom Tomsk (8),2-2,?,FC Anzhi Makhachkala (8)
?,(Sun) 15 Sep 2013 (W37),FC Amkar Perm (8),0-0,?,FC Rubin Kazan (8)
?,(Mon) 16 Sep 2013 (W38),Ural Yekaterinburg (8),1-4,?,Dynamo Moskva (8)
?,(Sat) 21 Sep 2013 (W38),Dynamo Moskva (9),1-3,?,Lokomotiv Moskva (9)
?,(Sat) 21 Sep 2013 (W38),PFC Krylya Sovetov Samara (9),1-1,?,Ural Yekaterinburg (9)
?,(Sat) 21 Sep 2013 (W38),Akhmat Grozny (9),0-1,?,FC Krasnodar (9)
?,(Sun) 22 Sep 2013 (W38),FC Spartak Moskva (9),3-0,?,PFC CSKA Moskva (9)
?,(Sun) 22 Sep 2013 (W38),Volga Nizhnii Novgorod (9),2-1,?,FC Anzhi Makhachkala (9)
?,(Sun) 22 Sep 2013 (W38),FC Rubin Kazan (9),1-2,?,Tom Tomsk (9)
?,(Sun) 22 Sep 2013 (W38),FC Kuban (9),0-3,?,FC Amkar Perm (9)
?,(Sun) 22 Sep 2013 (W38),FC Rostov (9),0-4,?,Zenit St. Petersburg (9)
?,(Wed) 25 Sep 2013 (W39),PFC Krylya Sovetov Samara (10),1-4,?,Zenit St. Petersburg (10)
?,(Wed) 25 Sep 2013 (W39),FC Spartak Moskva (10),3-2,?,FC Krasnodar (10)
?,(Wed) 25 Sep 2013 (W39),FC Kuban (10),3-1,?,Akhmat Grozny (10)
