Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 19 Jul 2013 (W29),Poli Timișoara (1),2-0,?,Dinamo București (1)
?,(Sat) 20 Jul 2013 (W29),Săgeata Năvodari (1),1-0,?,Gaz Metan Mediaș (1)
?,(Sat) 20 Jul 2013 (W29),Pandurii Târgu Jiu (1),3-1,?,FC Brașov (1)
?,(Sat) 20 Jul 2013 (W29),Steaua București (1),2-1,?,Ceahlăul Piatra Neamț (1)
?,(Sun) 21 Jul 2013 (W29),FC Botoșani (1),0-0,?,CFR Cluj (1)
?,(Sun) 21 Jul 2013 (W29),U Cluj (1),0-1,?,FC Petrolul Ploiești (1)
?,(Sun) 21 Jul 2013 (W29),FC Viitorul Constanța (1),0-4,?,Astra Giurgiu (1)
?,(Mon) 22 Jul 2013 (W30),Corona Brașov (1),0-1,?,Oțelul Galați (1)
?,(Fri) 26 Jul 2013 (W30),Gaz Metan Mediaș (2),1-2,?,FC Botoșani (2)
?,(Fri) 26 Jul 2013 (W30),Ceahlăul Piatra Neamț (2),3-0,?,Corona Brașov (2)
?,(Sat) 27 Jul 2013 (W30),Oțelul Galați (2),2-1,?,U Cluj (2)
?,(Sat) 27 Jul 2013 (W30),CFR Cluj (2),2-2,?,Poli Timișoara (2)
?,(Sun) 28 Jul 2013 (W30),Dinamo București (2),2-0,?,FC Vaslui (1)
?,(Mon) 29 Jul 2013 (W31),FC Brașov (2),1-1,?,Săgeata Năvodari (2)
?,(Mon) 29 Jul 2013 (W31),FC Petrolul Ploiești (2),1-1,?,Pandurii Târgu Jiu (2)
?,(Fri) 2 Aug 2013 (W31),U Cluj (3),1-1,?,Ceahlăul Piatra Neamț (3)
?,(Sat) 3 Aug 2013 (W31),FC Botoșani (3),1-1,?,Săgeata Năvodari (3)
?,(Sun) 4 Aug 2013 (W31),Corona Brașov (3),2-5,?,Astra Giurgiu (2)
?,(Sun) 4 Aug 2013 (W31),FC Petrolul Ploiești (3),0-0,?,FC Brașov (3)
?,(Sun) 4 Aug 2013 (W31),Pandurii Târgu Jiu (3),2-1,?,Oțelul Galați (3)
?,(Mon) 5 Aug 2013 (W32),Poli Timișoara (3),2-1,?,Gaz Metan Mediaș (3)
?,(Mon) 5 Aug 2013 (W32),FC Viitorul Constanța (2),0-0,?,Dinamo București (3)
?,(Mon) 5 Aug 2013 (W32),FC Vaslui (2),4-0,?,CFR Cluj (3)
?,(Fri) 9 Aug 2013 (W32),FC Brașov (4),1-2,?,FC Botoșani (4)
?,(Sat) 10 Aug 2013 (W32),Concordia Chiajna (1),1-0,?,Corona Brașov (4)
?,(Sat) 10 Aug 2013 (W32),CFR Cluj (4),2-1,?,FC Viitorul Constanța (3)
?,(Sat) 10 Aug 2013 (W32),Săgeata Năvodari (4),1-2,?,Poli Timișoara (4)
?,(Sun) 11 Aug 2013 (W32),Oțelul Galați (4),1-2,?,FC Petrolul Ploiești (4)
?,(Sun) 11 Aug 2013 (W32),Astra Giurgiu (3),3-1,?,U Cluj (4)
