Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 19 Jul 2013 (W29),AGF Aarhus (1),0-2,?,FC Midtjylland (1)
?,(Sat) 20 Jul 2013 (W29),Viborg FF (1),2-2,?,Randers FC (1)
?,(Sun) 21 Jul 2013 (W29),Odense BK (1),1-1,?,Sønderjysk Elitesport (1)
?,(Sun) 21 Jul 2013 (W29),Brøndby IF (1),1-1,?,FC Vestsjælland (1)
?,(Sun) 21 Jul 2013 (W29),Aalborg BK (1),2-1,?,FC København (1)
?,(Mon) 22 Jul 2013 (W30),Esbjerg fB (1),4-0,?,FC Nordsjælland (1)
?,(Fri) 26 Jul 2013 (W30),FC Nordsjælland (2),1-1,?,Viborg FF (2)
?,(Sat) 27 Jul 2013 (W30),FC Vestsjælland (2),0-2,?,AGF Aarhus (2)
?,(Sun) 28 Jul 2013 (W30),Randers FC (2),1-1,?,Odense BK (2)
?,(Sun) 28 Jul 2013 (W30),Sønderjysk Elitesport (2),1-0,?,Brøndby IF (2)
?,(Sun) 28 Jul 2013 (W30),FC Midtjylland (2),1-0,?,FC København (2)
?,(Mon) 29 Jul 2013 (W31),Esbjerg fB (2),1-2,?,Aalborg BK (2)
?,(Fri) 2 Aug 2013 (W31),FC Midtjylland (3),2-1,?,Sønderjysk Elitesport (3)
?,(Sat) 3 Aug 2013 (W31),AGF Aarhus (3),2-1,?,FC Nordsjælland (3)
?,(Sun) 4 Aug 2013 (W31),Odense BK (3),4-2,?,Viborg FF (3)
?,(Sun) 4 Aug 2013 (W31),FC København (3),1-3,?,Randers FC (3)
?,(Sun) 4 Aug 2013 (W31),Brøndby IF (3),0-2,?,Esbjerg fB (3)
?,(Mon) 5 Aug 2013 (W32),FC Vestsjælland (3),2-1,?,Aalborg BK (3)
?,(Fri) 9 Aug 2013 (W32),Viborg FF (4),2-2,?,Brøndby IF (4)
?,(Sat) 10 Aug 2013 (W32),Esbjerg fB (4),5-1,?,AGF Aarhus (4)
?,(Sun) 11 Aug 2013 (W32),Randers FC (4),1-3,?,FC Midtjylland (4)
?,(Sun) 11 Aug 2013 (W32),Aalborg BK (4),0-0,?,Odense BK (4)
?,(Sun) 11 Aug 2013 (W32),FC Nordsjælland (4),2-2,?,FC København (4)
?,(Mon) 12 Aug 2013 (W33),Sønderjysk Elitesport (4),0-0,?,FC Vestsjælland (4)
?,(Fri) 16 Aug 2013 (W33),FC Midtjylland (5),5-2,?,Brøndby IF (5)
?,(Sat) 17 Aug 2013 (W33),FC Nordsjælland (5),2-1,?,Aalborg BK (5)
?,(Sun) 18 Aug 2013 (W33),FC Vestsjælland (5),1-1,?,Odense BK (5)
?,(Sun) 18 Aug 2013 (W33),Sønderjysk Elitesport (5),0-3,?,Viborg FF (5)
?,(Sun) 18 Aug 2013 (W33),FC København (5),1-1,?,AGF Aarhus (5)
?,(Mon) 19 Aug 2013 (W34),Randers FC (5),3-2,?,Esbjerg fB (5)
?,(Fri) 23 Aug 2013 (W34),AGF Aarhus (6),3-1,?,Sønderjysk Elitesport (6)
?,(Sun) 25 Aug 2013 (W34),Odense BK (6),1-0,?,FC Nordsjælland (6)
?,(Sun) 25 Aug 2013 (W34),Viborg FF (6),3-1,?,Esbjerg fB (6)
?,(Sun) 25 Aug 2013 (W34),FC København (6),1-1,?,FC Vestsjælland (6)
?,(Sun) 25 Aug 2013 (W34),Brøndby IF (6),0-0,?,Randers FC (6)
?,(Mon) 26 Aug 2013 (W35),Aalborg BK (6),1-1,?,FC Midtjylland (6)
?,(Fri) 30 Aug 2013 (W35),Odense BK (7),3-6,?,AGF Aarhus (7)
?,(Sun) 1 Sep 2013 (W35),FC Nordsjælland (7),1-2,?,FC Vestsjælland (7)
?,(Sun) 1 Sep 2013 (W35),Esbjerg fB (7),1-1,?,FC Midtjylland (7)
?,(Sun) 1 Sep 2013 (W35),Viborg FF (7),1-4,?,FC København (7)
?,(Sun) 1 Sep 2013 (W35),Aalborg BK (7),2-1,?,Brøndby IF (7)
?,(Mon) 2 Sep 2013 (W36),Randers FC (7),0-2,?,Sønderjysk Elitesport (7)
?,(Fri) 13 Sep 2013 (W37),Sønderjysk Elitesport (8),1-3,?,Aalborg BK (8)
?,(Sat) 14 Sep 2013 (W37),FC København (8),1-1,?,Esbjerg fB (8)
?,(Sun) 15 Sep 2013 (W37),AGF Aarhus (8),0-1,?,Viborg FF (8)
?,(Sun) 15 Sep 2013 (W37),FC Vestsjælland (8),2-0,?,Randers FC (8)
?,(Sun) 15 Sep 2013 (W37),Brøndby IF (8),2-1,?,Odense BK (8)
?,(Mon) 16 Sep 2013 (W38),FC Midtjylland (8),2-1,?,FC Nordsjælland (8)
?,(Fri) 20 Sep 2013 (W38),Randers FC (9),3-2,?,Aalborg BK (9)
?,(Sat) 21 Sep 2013 (W38),FC Midtjylland (9),0-0,?,Viborg FF (9)
?,(Sun) 22 Sep 2013 (W38),Sønderjysk Elitesport (9),2-0,?,FC Nordsjælland (9)
?,(Sun) 22 Sep 2013 (W38),AGF Aarhus (9),1-3,?,Brøndby IF (9)
?,(Sun) 22 Sep 2013 (W38),FC København (9),2-1,?,Odense BK (9)
?,(Mon) 23 Sep 2013 (W39),FC Vestsjælland (9),1-3,?,Esbjerg fB (9)
?,(Fri) 27 Sep 2013 (W39),Viborg FF (10),2-0,?,FC Vestsjælland (10)
?,(Sat) 28 Sep 2013 (W39),Brøndby IF (10),3-2,?,FC København (10)
?,(Sun) 29 Sep 2013 (W39),Esbjerg fB (10),4-1,?,Sønderjysk Elitesport (10)
?,(Sun) 29 Sep 2013 (W39),Aalborg BK (10),0-0,?,AGF Aarhus (10)
?,(Sun) 29 Sep 2013 (W39),Odense BK (10),1-1,?,FC Midtjylland (10)
?,(Mon) 30 Sep 2013 (W40),FC Nordsjælland (10),1-0,?,Randers FC (10)
?,(Sat) 5 Oct 2013 (W40),Randers FC (11),2-2,?,AGF Aarhus (11)
?,(Sun) 6 Oct 2013 (W40),Esbjerg fB (11),1-3,?,Odense BK (11)
?,(Sun) 6 Oct 2013 (W40),Aalborg BK (11),3-1,?,Viborg FF (11)
