Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 19 Jul 2013 (W29),Zagłębie Lubin (1),0-2,?,Pogoń Szczecin (1)
?,(Fri) 19 Jul 2013 (W29),Wisła Kraków (1),0-0,?,Górnik Zabrze (1)
?,(Sat) 20 Jul 2013 (W29),Zawisza Bydgoszcz (1),0-1,?,Jagiellonia Białystok (1)
?,(Sat) 20 Jul 2013 (W29),Legia Warszawa (1),5-1,?,Widzew Łódź (1)
?,(Sun) 21 Jul 2013 (W29),Korona Kielce (1),0-0,?,WKS Śląsk Wrocław (1)
?,(Sun) 21 Jul 2013 (W29),KS Cracovia (1),2-3,?,Piast Gliwice (1)
?,(Sun) 21 Jul 2013 (W29),Ruch Chorzów (1),1-1,?,KKS Lech Poznań (1)
?,(Mon) 22 Jul 2013 (W30),Lechia Gdańsk (1),2-2,?,Podbeskidzie Bielsko-Biała (1)
?,(Fri) 26 Jul 2013 (W30),Ruch Chorzów (2),1-1,?,Lechia Gdańsk (2)
?,(Fri) 26 Jul 2013 (W30),Widzew Łódź (2),2-1,?,Zawisza Bydgoszcz (2)
?,(Sat) 27 Jul 2013 (W30),Podbeskidzie Bielsko-Biała (2),1-2,?,Górnik Zabrze (2)
?,(Sat) 27 Jul 2013 (W30),Pogoń Szczecin (2),0-3,?,Legia Warszawa (2)
?,(Sun) 28 Jul 2013 (W30),Piast Gliwice (2),2-1,?,Zagłębie Lubin (2)
?,(Sun) 28 Jul 2013 (W30),WKS Śląsk Wrocław (2),2-3,?,Jagiellonia Białystok (2)
?,(Sun) 28 Jul 2013 (W30),KKS Lech Poznań (2),1-1,?,KS Cracovia (2)
?,(Mon) 29 Jul 2013 (W31),Korona Kielce (2),2-3,?,Wisła Kraków (2)
?,(Fri) 2 Aug 2013 (W31),KS Cracovia (3),2-1,?,Ruch Chorzów (3)
?,(Fri) 2 Aug 2013 (W31),Zawisza Bydgoszcz (3),1-1,?,Pogoń Szczecin (3)
?,(Sat) 3 Aug 2013 (W31),Widzew Łódź (3),2-1,?,Korona Kielce (3)
?,(Sat) 3 Aug 2013 (W31),Legia Warszawa (3),4-0,?,Podbeskidzie Bielsko-Biała (3)
?,(Sun) 4 Aug 2013 (W31),Górnik Zabrze (3),2-1,?,Piast Gliwice (3)
?,(Sun) 4 Aug 2013 (W31),WKS Śląsk Wrocław (3),0-0,?,Wisła Kraków (3)
?,(Sun) 4 Aug 2013 (W31),Zagłębie Lubin (3),0-0,?,KKS Lech Poznań (3)
?,(Mon) 5 Aug 2013 (W32),Lechia Gdańsk (3),2-0,?,Jagiellonia Białystok (3)
?,(Fri) 9 Aug 2013 (W32),Podbeskidzie Bielsko-Biała (4),0-0,?,Zagłębie Lubin (4)
?,(Fri) 9 Aug 2013 (W32),Wisła Kraków (4),1-1,?,Jagiellonia Białystok (4)
