Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 15 Apr 2012 (W15),HJK Helsinki (1),3-1,?,IFK Mariehamn (1)
?,(Sun) 15 Apr 2012 (W15),FC Honka Espoo (1),1-1,?,Vaasan Palloseura (1)
?,(Sun) 15 Apr 2012 (W15),KuPS Kuopio (1),2-2,?,JJK Jyväskylä (1)
?,(Sun) 15 Apr 2012 (W15),FC Lahti (1),1-0,?,FC Haka (1)
?,(Sun) 15 Apr 2012 (W15),TPS Turku (1),0-1,?,Myllykosken Pallo -47 (1)
?,(Wed) 18 Apr 2012 (W16),FC Lahti (2),2-1,?,FC Honka Espoo (2)
?,(Thu) 19 Apr 2012 (W16),JJK Jyväskylä (2),1-4,?,FC Haka (2)
?,(Thu) 19 Apr 2012 (W16),IFK Mariehamn (2),1-1,?,KuPS Kuopio (2)
?,(Thu) 19 Apr 2012 (W16),Myllykosken Pallo -47 (2),2-0,?,FF Jaro (1)
?,(Thu) 19 Apr 2012 (W16),TPS Turku (2),3-1,?,HJK Helsinki (2)
?,(Thu) 19 Apr 2012 (W16),Vaasan Palloseura (2),0-2,?,FC Inter Turku (1)
?,(Sun) 22 Apr 2012 (W16),FC Haka (3),0-2,?,IFK Mariehamn (3)
?,(Sun) 22 Apr 2012 (W16),FC Honka Espoo (3),0-2,?,JJK Jyväskylä (3)
?,(Sun) 22 Apr 2012 (W16),FC Inter Turku (2),2-0,?,Myllykosken Pallo -47 (3)
?,(Sun) 22 Apr 2012 (W16),KuPS Kuopio (3),1-1,?,TPS Turku (3)
?,(Sun) 22 Apr 2012 (W16),Vaasan Palloseura (3),2-1,?,FC Lahti (3)
?,(Mon) 23 Apr 2012 (W17),HJK Helsinki (3),4-1,?,FF Jaro (2)
?,(Sun) 29 Apr 2012 (W17),FF Jaro (3),1-0,?,KuPS Kuopio (4)
?,(Sun) 29 Apr 2012 (W17),FC Lahti (4),0-5,?,FC Inter Turku (3)
?,(Sun) 29 Apr 2012 (W17),IFK Mariehamn (4),0-0,?,FC Honka Espoo (4)
?,(Sun) 29 Apr 2012 (W17),Myllykosken Pallo -47 (4),1-0,?,HJK Helsinki (4)
?,(Sun) 29 Apr 2012 (W17),TPS Turku (4),2-0,?,FC Haka (4)
?,(Mon) 30 Apr 2012 (W18),JJK Jyväskylä (4),0-2,?,Vaasan Palloseura (4)
?,(Wed) 2 May 2012 (W18),FF Jaro (4),0-1,?,FC Inter Turku (4)
?,(Wed) 2 May 2012 (W18),KuPS Kuopio (5),0-3,?,HJK Helsinki (5)
?,(Sat) 5 May 2012 (W18),FC Haka (5),4-1,?,FF Jaro (5)
?,(Sat) 5 May 2012 (W18),FC Honka Espoo (5),0-2,?,TPS Turku (5)
?,(Sat) 5 May 2012 (W18),JJK Jyväskylä (5),2-1,?,FC Lahti (5)
?,(Sat) 5 May 2012 (W18),KuPS Kuopio (6),1-2,?,Myllykosken Pallo -47 (5)
?,(Sat) 5 May 2012 (W18),Vaasan Palloseura (5),1-2,?,IFK Mariehamn (5)
?,(Sun) 6 May 2012 (W18),HJK Helsinki (6),2-1,?,FC Inter Turku (5)
?,(Sat) 12 May 2012 (W19),HJK Helsinki (7),2-0,?,KuPS Kuopio (7)
?,(Sat) 12 May 2012 (W19),FC Inter Turku (6),2-1,?,JJK Jyväskylä (6)
?,(Sat) 12 May 2012 (W19),FF Jaro (6),0-1,?,FC Honka Espoo (6)
?,(Sat) 12 May 2012 (W19),Myllykosken Pallo -47 (6),3-1,?,FC Haka (6)
?,(Sun) 13 May 2012 (W19),TPS Turku (6),1-0,?,Vaasan Palloseura (6)
?,(Sun) 13 May 2012 (W19),IFK Mariehamn (6),2-0,?,FC Lahti (6)
?,(Wed) 16 May 2012 (W20),FC Haka (7),0-1,?,HJK Helsinki (8)
?,(Wed) 16 May 2012 (W20),FC Honka Espoo (7),2-1,?,Myllykosken Pallo -47 (7)
?,(Wed) 16 May 2012 (W20),FC Inter Turku (7),2-1,?,KuPS Kuopio (8)
?,(Wed) 16 May 2012 (W20),JJK Jyväskylä (7),5-2,?,IFK Mariehamn (7)
?,(Wed) 16 May 2012 (W20),FC Lahti (7),2-0,?,TPS Turku (7)
?,(Wed) 16 May 2012 (W20),Vaasan Palloseura (7),1-1,?,FF Jaro (7)
?,(Mon) 21 May 2012 (W21),HJK Helsinki (9),3-0,?,FC Honka Espoo (8)
?,(Mon) 21 May 2012 (W21),FF Jaro (8),0-2,?,FC Lahti (8)
?,(Mon) 21 May 2012 (W21),KuPS Kuopio (9),3-0,?,FC Haka (8)
?,(Mon) 21 May 2012 (W21),IFK Mariehamn (8),2-1,?,FC Inter Turku (8)
?,(Mon) 21 May 2012 (W21),Myllykosken Pallo -47 (8),1-0,?,Vaasan Palloseura (8)
?,(Mon) 21 May 2012 (W21),TPS Turku (8),2-3,?,JJK Jyväskylä (8)
