Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 19 May 2012 (W20),Palmeiras SP (1),1-1,?,Portuguesa (1)
?,(Sat) 19 May 2012 (W20),Sport Recife (1),1-1,?,Flamengo RJ (1)
?,(Sun) 20 May 2012 (W20),Figueirense (1),2-1,?,Náutico PE (1)
?,(Sun) 20 May 2012 (W20),Botafogo RJ (1),4-2,?,São Paulo FC (1)
?,(Sun) 20 May 2012 (W20),Corinthians SP (1),0-1,?,Fluminense RJ (1)
?,(Sun) 20 May 2012 (W20),Internacional Porto Alegre (1),2-0,?,Coritiba PR (1)
?,(Sun) 20 May 2012 (W20),Ponte Preta (1),0-1,?,Atlético MG (1)
?,(Sun) 20 May 2012 (W20),EC Bahia (1),0-0,?,Santos SP (1)
?,(Sun) 20 May 2012 (W20),Cruzeiro MG (1),0-0,?,Atlético GO (1)
?,(Sun) 20 May 2012 (W20),CR Vasco da Gama (1),2-1,?,Grêmio RS (1)
?,(Sat) 26 May 2012 (W21),Atlético GO (2),1-1,?,Ponte Preta (2)
?,(Sat) 26 May 2012 (W21),Flamengo RJ (2),3-3,?,Internacional Porto Alegre (2)
?,(Sat) 26 May 2012 (W21),Portuguesa (2),0-1,?,CR Vasco da Gama (2)
?,(Sun) 27 May 2012 (W21),Náutico PE (2),0-0,?,Cruzeiro MG (2)
?,(Sun) 27 May 2012 (W21),Atlético MG (2),1-0,?,Corinthians SP (2)
?,(Sun) 27 May 2012 (W21),Coritiba PR (2),2-3,?,Botafogo RJ (2)
?,(Sun) 27 May 2012 (W21),Santos SP (2),0-0,?,Sport Recife (2)
?,(Sun) 27 May 2012 (W21),São Paulo FC (2),1-0,?,EC Bahia (2)
?,(Sun) 27 May 2012 (W21),Fluminense RJ (2),2-2,?,Figueirense (2)
?,(Sun) 27 May 2012 (W21),Grêmio RS (2),1-0,?,Palmeiras SP (2)
?,(Wed) 6 Jun 2012 (W23),Atlético GO (3),0-1,?,Grêmio RS (3)
?,(Wed) 6 Jun 2012 (W23),Sport Recife (3),2-1,?,Palmeiras SP (3)
?,(Thu) 7 Jun 2012 (W23),Atlético MG (3),1-1,?,EC Bahia (3)
?,(Thu) 7 Jun 2012 (W23),Coritiba PR (3),2-0,?,Portuguesa (3)
?,(Thu) 7 Jun 2012 (W23),CR Vasco da Gama (3),4-2,?,Náutico PE (3)
?,(Thu) 7 Jun 2012 (W23),Internacional Porto Alegre (3),1-0,?,São Paulo FC (3)
?,(Thu) 7 Jun 2012 (W23),Ponte Preta (3),2-2,?,Flamengo RJ (3)
?,(Thu) 7 Jun 2012 (W23),Santos SP (3),1-1,?,Fluminense RJ (3)
?,(Fri) 8 Jun 2012 (W23),Botafogo RJ (3),2-3,?,Cruzeiro MG (3)
?,(Fri) 8 Jun 2012 (W23),Corinthians SP (3),1-1,?,Figueirense (3)
?,(Sat) 9 Jun 2012 (W23),Flamengo RJ (4),3-1,?,Coritiba PR (4)
?,(Sun) 10 Jun 2012 (W23),Palmeiras SP (4),0-1,?,Atlético MG (4)
?,(Sun) 10 Jun 2012 (W23),Portuguesa (4),2-0,?,Atlético GO (4)
?,(Sun) 10 Jun 2012 (W23),EC Bahia (4),1-2,?,CR Vasco da Gama (4)
?,(Sun) 10 Jun 2012 (W23),Fluminense RJ (4),0-0,?,Internacional Porto Alegre (4)
?,(Sun) 10 Jun 2012 (W23),Grêmio RS (4),2-0,?,Corinthians SP (4)
?,(Sun) 10 Jun 2012 (W23),Cruzeiro MG (4),1-0,?,Sport Recife (4)
