Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 30 Mar 2019 (W13),Odds BK (1),3-2,?,SK Brann (1)
?,(Sat) 30 Mar 2019 (W13),Vålerenga Fotball (1),2-0,?,Mjøndalen IF (1)
?,(Sun) 31 Mar 2019 (W13),Ranheim (1),1-2,?,Tromsø IL (1)
?,(Sun) 31 Mar 2019 (W13),Sarpsborg 08 (1),1-1,?,Molde FK (1)
?,(Sun) 31 Mar 2019 (W13),Strømsgodset IF (1),3-2,?,FK Haugesund (1)
?,(Sun) 31 Mar 2019 (W13),Viking FK (1),2-0,?,Kristiansund BK (1)
?,(Sun) 31 Mar 2019 (W13),Bodø/Glimt (1),2-0,?,Rosenborg BK (1)
?,(Mon) 1 Apr 2019 (W14),Stabæk (1),1-1,?,Lillestrøm SK (1)
?,(Sat) 6 Apr 2019 (W14),Mjøndalen IF (2),4-5,?,Bodø/Glimt (2)
?,(Sun) 7 Apr 2019 (W14),FK Haugesund (2),1-1,?,Sarpsborg 08 (2)
?,(Sun) 7 Apr 2019 (W14),Kristiansund BK (2),2-0,?,Vålerenga Fotball (2)
?,(Sun) 7 Apr 2019 (W14),Lillestrøm SK (2),2-1,?,Ranheim (2)
?,(Sun) 7 Apr 2019 (W14),Molde FK (2),3-0,?,Stabæk (2)
?,(Sun) 7 Apr 2019 (W14),Tromsø IL (2),0-2,?,Viking FK (2)
?,(Sun) 7 Apr 2019 (W14),SK Brann (2),1-1,?,Strømsgodset IF (2)
?,(Mon) 8 Apr 2019 (W15),Rosenborg BK (2),1-1,?,Odds BK (2)
?,(Wed) 10 Apr 2019 (W15),SK Brann (3),2-1,?,Kristiansund BK (3)
?,(Wed) 10 Apr 2019 (W15),Molde FK (3),4-1,?,Vålerenga Fotball (3)
?,(Fri) 12 Apr 2019 (W15),Strømsgodset IF (3),2-3,?,Mjøndalen IF (3)
?,(Sat) 13 Apr 2019 (W15),Viking FK (3),2-1,?,SK Brann (4)
?,(Sun) 14 Apr 2019 (W15),Bodø/Glimt (3),3-2,?,Molde FK (4)
?,(Sun) 14 Apr 2019 (W15),Odds BK (3),2-0,?,Kristiansund BK (4)
